khoảng cách trên,khoảng cách dưới
0.732,0.827,14_14_32
0.706,0.783,14_14_33
0.716,0.833,14_14_35
0.712,0.791,14_14_36
0.694,0.852,14_14_38
0.728,0.809,14_14_40
0.712,0.858,14_14_42
0.716,0.854,14_14_44
0.686,0.852,14_14_45
0.702,0.873,14_14_46
0.725,0.892,14_14_48
0.739,0.737,14_14_50
0.749,0.803,14_14_51
0.767,0.893,14_14_53
0.727,0.807,14_14_55
0.703,0.784,14_14_56
0.708,0.863,14_14_58
0.695,0.784,14_14_59
0.736,0.798,14_15_16
0.66,0.786,14_15_18
0.699,0.808,14_15_20
0.694,0.815,14_15_31
0.731,0.746,14_15_32
0.702,0.868,14_15_34
0.749,0.76,14_15_36
0.738,0.839,14_15_37
0.726,0.862,14_15_39
0.751,0.897,14_15_41
0.77,0.799,14_15_42
0.714,0.834,14_15_44
0.729,0.828,14_15_46
0.759,0.842,14_15_47
0.773,0.794,14_15_49
0.719,0.851,14_15_51
0.724,0.831,14_15_52
0.769,0.852,14_15_54
0.736,0.813,14_15_55
0.688,0.868,14_15_57
0.785,0.784,14_15_58
0.733,0.901,14_16_00
0.779,0.886,14_16_01
0.693,0.868,14_16_03
0.721,0.907,14_16_05
0.726,0.804,14_16_07
0.691,0.848,14_16_09
0.741,0.746,14_16_10
0.743,0.833,14_16_12
0.767,0.853,14_16_14
0.697,0.851,14_16_15
0.738,0.838,14_16_17
0.704,0.89,14_16_18
0.732,0.843,14_16_20
0.721,0.786,14_16_22
0.766,0.856,14_16_23
0.761,0.778,14_16_25
0.708,0.786,14_16_26
0.725,0.815,14_16_28
0.749,0.874,14_16_30
0.749,0.859,14_16_31
0.721,0.85,14_16_33
0.778,0.863,14_16_34
0.754,0.8,14_16_36
0.737,0.889,14_16_38
0.758,0.855,14_16_50
0.714,0.859,14_16_52
0.792,0.896,14_16_53
0.725,0.815,14_16_55
0.739,0.741,14_16_57
0.698,0.878,14_16_58
0.72,0.77,14_17_00
0.684,0.892,14_17_02
0.724,0.836,14_17_03
0.688,0.845,14_17_05
0.696,0.804,14_17_07
0.696,0.864,14_17_08
0.695,0.874,14_17_10
0.765,0.85,14_17_12
0.717,0.878,14_17_14
0.768,0.79,14_17_15
0.735,0.828,14_17_17
0.727,0.831,14_17_19
0.691,0.852,14_17_20
0.69,0.847,14_17_22
0.742,0.813,14_17_24
0.708,0.822,14_17_25
0.739,0.83,14_17_27
0.679,0.785,14_17_29
0.712,0.885,14_17_30
0.749,0.825,14_17_32
0.722,0.855,14_17_34
0.726,0.842,14_17_36
0.701,0.872,14_17_38
0.725,0.83,14_17_40
0.772,0.817,14_17_42
0.719,0.843,14_17_43
0.77,0.833,14_17_45
0.703,0.905,14_17_46
0.699,0.856,14_17_48
0.686,0.819,14_17_50
0.702,0.853,14_17_51
0.76,0.819,14_17_53
0.732,0.834,14_17_55
0.726,0.824,14_17_56
0.753,0.757,14_17_58
0.735,0.815,14_18_00
0.762,0.834,14_18_01
0.726,0.803,14_18_03
0.747,0.816,14_18_04
0.701,0.85,14_18_06
0.7,0.842,14_18_07
0.773,0.812,14_18_09
0.73,0.842,14_18_11
0.726,0.84,14_18_12
0.756,0.819,14_18_14
0.807,0.863,14_18_15
0.713,0.828,14_18_17
0.749,0.78,14_18_19
0.741,0.769,14_18_20
0.679,0.828,14_18_22
0.732,0.812,14_18_24
0.724,0.834,14_18_25
0.739,0.826,14_18_27
0.665,0.839,14_18_28
0.745,0.811,14_18_30
0.708,0.833,14_18_31
0.703,0.839,14_18_33
0.76,0.844,14_18_34
0.727,0.825,14_18_36
0.75,0.809,14_18_38
0.712,0.864,14_18_40
0.773,0.883,14_18_41
0.761,0.832,14_18_43
0.717,0.885,14_18_44
0.7,0.896,14_18_46
0.752,0.85,14_18_47
0.688,0.796,14_18_49
0.736,0.823,14_18_51
0.699,0.855,14_18_52
0.709,0.816,14_18_54
0.72,0.895,14_18_55
0.745,0.824,14_18_57
0.663,0.887,14_18_59
0.765,0.795,14_19_00
0.775,0.808,14_19_02
0.773,0.891,14_19_04
0.726,0.872,14_19_05
0.727,0.76,14_19_07
0.693,0.835,14_19_08
0.757,0.867,14_19_10
0.753,0.893,14_19_11
0.709,0.873,14_19_13
0.737,0.801,14_19_15
0.758,0.933,14_19_24
0.703,0.804,14_19_25
0.725,0.794,14_19_27
0.709,0.806,14_19_28
0.744,0.825,14_19_30
0.726,0.812,14_19_32
0.729,0.868,14_19_33
0.711,0.818,14_19_35
0.702,0.843,14_19_36
0.709,0.805,14_19_38
0.737,0.807,14_19_39
0.681,0.83,14_19_41
0.768,0.823,14_19_43
0.744,0.752,14_19_44
0.73,0.841,14_19_46
0.693,0.852,14_19_48
0.721,0.808,14_19_49
0.702,0.856,14_19_51
0.729,0.806,14_19_52
0.725,0.874,14_19_54
0.753,0.799,14_19_55
0.726,0.861,14_19_57
0.707,0.794,14_19_59
0.75,0.774,14_20_00
0.654,0.834,14_20_02
0.701,0.85,14_20_04
0.72,0.784,14_20_05
0.749,0.843,14_20_07
0.674,0.887,14_20_08
0.712,0.895,14_20_10
0.699,0.83,14_20_12
0.716,0.79,14_20_13
0.771,0.85,14_20_15
0.777,0.907,14_20_16
0.744,0.804,14_20_18
0.679,0.798,14_20_19
0.689,0.752,14_20_21
0.767,0.834,14_20_23
0.756,0.815,14_20_24
0.772,0.801,14_20_26
0.685,0.822,14_20_27
0.711,0.82,14_20_29
0.695,0.902,14_20_31
0.719,0.821,14_20_34
0.765,0.854,14_20_35
0.754,0.801,14_20_37
0.779,0.814,14_20_38
0.755,0.859,14_20_40
0.685,0.804,14_20_42
0.661,0.829,14_20_43
0.734,0.804,14_20_45
0.766,0.843,14_20_46
0.668,0.905,14_20_48
0.698,0.843,14_20_50
0.727,0.762,14_20_51
0.749,0.782,14_20_53
0.708,0.772,14_20_55
0.694,0.832,14_20_56
0.736,0.818,14_20_57
0.707,0.845,14_21_14
0.723,0.822,14_21_15
0.687,0.923,14_21_17
0.735,0.754,14_21_18
0.694,0.845,14_21_20
0.719,0.828,14_21_21
0.627,0.894,14_21_23
0.707,0.843,14_21_25
0.726,0.826,14_21_26
0.727,0.848,14_21_28
0.66,0.79,14_21_30
0.711,0.886,14_21_31
0.719,0.75,14_21_33
0.691,0.813,14_21_34
0.739,0.801,14_21_36
0.761,0.82,14_21_38
0.716,0.77,14_21_39
0.689,0.824,14_21_41
0.727,0.839,14_21_42
0.747,0.854,14_21_44
0.684,0.842,14_21_46
0.711,0.796,14_21_47
0.677,0.834,14_21_49
0.696,0.878,14_21_51
0.695,0.786,14_21_52
0.662,0.811,14_21_54
0.692,0.8,14_21_55
0.783,0.797,14_21_57
0.749,0.782,14_21_58
0.697,0.792,14_22_00
0.67,0.854,14_22_01
0.73,0.792,14_22_03
0.69,0.735,14_22_05
0.695,0.904,14_22_06
0.735,0.88,14_22_09
0.762,0.892,14_22_10
0.732,0.892,14_22_12
0.67,0.827,14_22_13
0.713,0.833,14_22_15
0.715,0.856,14_22_17
0.715,0.751,14_22_18
0.69,0.836,14_22_20
0.697,0.856,14_22_36
0.71,0.821,14_22_38
0.736,0.813,14_22_40
0.705,0.829,14_22_41
0.722,0.909,14_22_43
0.675,0.875,14_22_45
0.7,0.858,14_22_46
0.663,0.786,14_22_48
0.735,0.877,14_22_50
0.708,0.811,14_22_51
0.735,0.732,14_22_53
0.693,0.845,14_23_07
0.758,0.834,14_23_09
0.711,0.824,14_23_11
0.724,0.876,14_23_12
0.74,0.807,14_23_14
0.707,0.855,14_23_15
0.762,0.857,14_23_17
0.695,0.842,14_23_18
0.776,0.831,14_23_20
0.612,0.832,14_23_22
0.739,0.778,14_23_23
0.739,0.827,14_23_25
0.718,0.834,14_23_27
0.733,0.845,14_23_28
0.703,0.836,14_23_30
0.731,0.792,14_23_31
0.746,0.825,14_23_33
0.718,0.829,14_23_34
0.739,0.802,14_23_36
0.693,0.862,14_23_38
0.745,0.862,14_23_39
0.687,0.86,14_23_41
0.72,0.903,14_23_42
0.73,0.814,14_23_44
0.691,0.876,14_23_46
0.704,0.887,14_23_47
0.75,0.78,14_23_49
0.716,0.78,14_23_51
0.722,0.768,14_23_52
0.725,0.84,14_23_54
0.694,0.779,14_23_55
0.666,0.839,14_23_57
0.683,0.898,14_23_58
0.718,0.788,14_24_00
0.749,0.845,14_24_02
0.729,0.796,14_24_03
0.695,0.817,14_24_05
0.677,0.849,14_24_07
0.719,0.884,14_24_08
0.713,0.847,14_24_10
0.691,0.866,14_24_11
0.67,0.888,14_24_13
0.719,0.816,14_24_14
0.682,0.823,14_24_16
0.679,0.804,14_24_18
0.715,0.857,14_24_19
0.775,0.83,14_24_21
0.75,0.856,14_24_23
0.735,0.82,14_24_24
0.779,0.825,14_24_26
0.694,0.8,14_24_27
0.662,0.829,14_24_41
0.715,0.753,14_24_42
0.674,0.824,14_24_44
0.751,0.861,14_24_45
0.72,0.8,14_24_48
0.7,0.783,14_24_49
0.707,0.811,14_24_51
0.729,0.853,14_24_53
0.729,0.769,14_24_55
0.703,0.788,14_24_56
0.685,0.815,14_24_58
0.787,0.826,14_25_00
0.668,0.853,14_25_01
0.726,0.787,14_25_03
0.717,0.844,14_25_04
0.687,0.889,14_25_06
0.734,0.768,14_25_08
0.718,0.817,14_25_09
0.728,0.802,14_25_11
0.786,0.846,14_25_12
0.743,0.801,14_25_14
0.727,0.813,14_25_16
0.736,0.811,14_25_17
0.745,0.755,14_25_19
0.703,0.85,14_25_20
0.771,0.815,14_25_22
0.712,0.846,14_25_23
0.705,0.76,14_25_25
0.635,0.778,14_25_27
0.719,0.85,14_25_29
0.703,0.782,14_25_30
0.746,0.838,14_25_31
0.725,0.813,14_25_34
0.718,0.824,14_25_35
0.718,0.734,14_25_37
0.711,0.787,14_25_39
0.68,0.803,14_25_40
0.703,0.841,14_25_42
0.691,0.817,14_25_43
0.708,0.845,14_25_45
0.72,0.819,14_25_47
0.706,0.828,14_25_48
0.735,0.761,14_25_50
0.717,0.82,14_25_51
0.661,0.851,14_25_53
0.74,0.83,14_25_55
0.713,0.775,14_25_56
0.736,0.817,14_25_58
0.675,0.855,14_26_00
0.764,0.858,14_26_01
0.669,0.849,14_26_03
0.699,0.801,14_26_04
0.673,0.718,14_26_06
0.744,0.879,14_26_07
0.679,0.773,14_26_09
0.739,0.82,14_26_11
0.706,0.83,14_26_12
0.751,0.816,14_26_14
0.697,0.806,14_26_15
0.755,0.882,14_26_17
0.742,0.855,14_26_19
0.728,0.824,14_26_20
0.699,0.758,14_26_22
0.69,0.866,14_26_24
0.73,0.823,14_26_25
0.721,0.804,14_26_27
0.74,0.814,14_26_28
0.739,0.833,14_26_30
0.704,0.765,14_26_31
0.76,0.813,14_26_33
0.705,0.843,14_26_35
0.727,0.897,14_26_36
0.671,0.817,14_26_38
0.7,0.769,14_26_40
0.683,0.869,14_26_41
0.75,0.828,14_26_43
0.723,0.797,14_26_44
0.752,0.824,14_26_46
0.717,0.797,14_26_47
0.7,0.809,14_26_49
0.722,0.72,14_26_51
0.724,0.803,14_26_52
0.722,0.834,14_26_54
0.725,0.815,14_26_55
0.653,0.832,14_26_57
0.76,0.817,14_26_59
0.701,0.824,14_27_00
0.747,0.804,14_27_02
0.695,0.772,14_27_03
0.741,0.87,14_27_05
0.684,0.878,14_27_07
0.714,0.813,14_27_08
0.708,0.853,14_27_10
0.742,0.795,14_27_12
0.71,0.771,14_27_13
0.723,0.823,14_27_15
0.698,0.88,14_27_16
0.725,0.859,14_27_18
0.71,0.808,14_27_19
0.759,0.812,14_27_21
0.728,0.812,14_27_23
0.759,0.836,14_27_24
0.684,0.867,14_27_26
0.769,0.823,14_27_27
0.73,0.816,14_27_29
0.759,0.761,14_27_31
0.698,0.838,14_27_32
0.693,0.843,14_27_34
0.68,0.824,14_27_36
0.733,0.796,14_27_37
0.749,0.834,14_27_39
0.718,0.817,14_27_41
0.69,0.838,14_27_43
0.69,0.803,14_27_44
0.759,0.778,14_27_46
0.757,0.843,14_27_47
0.701,0.776,14_27_49
0.739,0.804,14_28_03
0.699,0.839,14_28_05
0.713,0.81,14_28_06
0.728,0.862,14_28_08
0.768,0.842,14_28_09
0.699,0.925,14_28_11
0.716,0.836,14_28_13
0.679,0.814,14_28_14
0.724,0.807,14_28_16
0.776,0.849,14_28_18
0.719,0.849,14_28_19
0.719,0.865,14_28_21
0.763,0.721,14_28_23
0.675,0.845,14_28_24
0.702,0.839,14_28_26
0.727,0.866,14_28_28
0.727,0.799,14_28_29
0.757,0.895,14_28_31
0.713,0.879,14_28_32
0.69,0.843,14_28_34
0.787,0.859,14_28_36
0.68,0.846,14_28_37
0.723,0.824,14_28_39
0.698,0.867,14_28_41
0.723,0.865,14_28_42
0.714,0.879,14_28_44
0.728,0.789,14_28_45
0.723,0.883,14_28_47
0.752,0.781,14_28_49
0.751,0.818,14_28_50
0.72,0.885,14_28_52
0.7,0.879,14_28_53
0.778,0.864,14_28_55
0.701,0.843,14_28_57
0.663,0.839,14_28_58
0.709,0.881,14_29_00
0.7,0.841,14_29_01
0.699,0.803,14_29_03
0.734,0.843,14_29_05
0.652,0.753,14_29_06
0.737,0.829,14_29_08
0.754,0.756,14_29_10
0.729,0.846,14_29_11
0.759,0.922,14_29_13
0.717,0.852,14_29_14
0.718,0.878,14_29_16
0.754,0.848,14_29_18
0.705,0.8,14_29_19
0.765,0.833,14_29_21
0.685,0.782,14_29_22
0.752,0.834,14_29_24
0.699,0.821,14_29_26
0.756,0.849,14_29_27
0.728,0.801,14_29_29
0.748,0.799,14_29_31
0.729,0.781,14_29_32
0.7,0.848,14_29_34
0.768,0.844,14_29_35
0.722,0.835,14_29_37
0.711,0.842,14_29_38
0.719,0.827,14_29_40
0.713,0.855,14_29_42
0.72,0.718,14_29_43
0.736,0.741,14_29_45
0.687,0.858,14_29_47
0.726,0.793,14_29_48
0.756,0.909,14_29_50
0.702,0.798,14_29_51
0.725,0.829,14_29_53
0.655,0.828,14_29_55
0.708,0.836,14_29_56
0.737,0.81,14_29_58
0.709,0.814,14_30_13
0.674,0.807,14_30_14
0.664,0.891,14_30_16
0.723,0.792,14_30_18
0.701,0.814,14_30_19
0.724,0.795,14_30_21
0.723,0.785,14_30_23
0.689,0.743,14_30_25
0.734,0.811,14_30_27
0.675,0.811,14_30_28
0.688,0.85,14_30_30
0.679,0.792,14_30_31
0.764,0.83,14_30_33
0.665,0.855,14_30_35
0.69,0.835,14_30_36
0.667,0.838,14_30_38
0.723,0.781,14_30_40
0.658,0.834,14_30_41
0.743,0.795,14_30_43
0.702,0.782,14_30_45
0.73,0.829,14_30_46
0.729,0.886,14_30_48
0.693,0.814,14_30_50
0.749,0.765,14_30_51
0.684,0.859,14_30_53
0.695,0.77,14_30_54
0.739,0.736,14_30_56
0.665,0.861,14_30_57
0.735,0.852,14_30_59
0.715,0.83,14_31_01
0.762,0.749,14_31_03
0.677,0.847,14_31_04
0.775,0.821,14_31_06
0.671,0.807,14_31_07
0.709,0.894,14_31_09
0.705,0.807,14_31_10
0.715,0.761,14_31_12
0.734,0.842,14_31_14
0.732,0.807,14_31_15
0.696,0.778,14_31_17
0.681,0.847,14_31_19
0.703,0.772,14_31_20
0.75,0.796,14_31_22
0.727,0.781,14_31_23
0.751,0.765,14_31_25
0.717,0.79,14_31_27
0.708,0.838,14_31_28
0.757,0.818,14_31_29
0.728,0.838,14_31_31
0.692,0.845,14_31_33
0.732,0.861,14_31_35
0.707,0.869,14_31_36
0.692,0.846,14_31_38
0.685,0.808,14_31_39
0.691,0.835,14_31_41
0.721,0.843,14_31_42
0.76,0.78,14_31_44
0.695,0.799,14_31_46
0.676,0.812,14_31_47
0.7,0.84,14_31_49
0.666,0.834,14_31_51
0.709,0.812,14_31_52
0.672,0.809,14_31_54
0.722,0.751,14_31_56
0.664,0.853,14_31_57
0.643,0.819,14_31_58
0.691,0.833,14_32_00
0.662,0.843,14_32_02
0.743,0.835,14_32_03
0.712,0.867,14_32_05
0.736,0.82,14_32_07
0.743,0.806,14_32_08
0.761,0.813,14_32_10
0.675,0.82,14_32_12
0.711,0.834,14_32_13
0.699,0.754,14_32_15
0.689,0.848,14_32_16
0.734,0.825,14_32_18
0.741,0.815,14_32_20
0.68,0.806,14_32_21
0.737,0.801,14_32_23
0.712,0.892,14_32_25
0.793,0.794,14_32_26
0.755,0.789,14_32_28
0.71,0.857,14_32_29
0.753,0.87,14_32_31
0.684,0.876,14_32_33
0.687,0.786,14_32_34
0.717,0.851,14_32_36
0.745,0.887,14_32_37
0.718,0.841,14_32_39
0.743,0.804,14_32_41
0.7,0.809,14_32_42
0.742,0.812,14_32_44
0.745,0.8,14_32_46
0.719,0.823,14_32_47
0.687,0.808,14_32_49
0.7,0.882,14_32_50
0.748,0.785,14_32_52
0.791,0.848,14_32_54
0.735,0.85,14_32_55
0.739,0.821,14_32_57
0.758,0.834,14_32_58
0.749,0.869,14_33_00
0.727,0.795,14_33_02
0.737,0.824,14_33_03
0.7,0.79,14_33_05
0.696,0.828,14_33_06
0.665,0.854,14_33_08
0.748,0.868,14_33_20
0.716,0.789,14_33_22
0.724,0.822,14_33_24
0.724,0.782,14_33_25
0.686,0.85,14_33_27
0.713,0.785,14_33_28
0.687,0.865,14_33_30
0.755,0.838,14_33_32
0.672,0.84,14_33_33
0.714,0.831,14_33_35
0.76,0.816,14_33_36
0.787,0.782,14_33_38
0.69,0.803,14_33_39
0.707,0.848,14_33_41
0.685,0.831,14_33_43
0.7,0.822,14_33_44
0.712,0.841,14_34_10
0.751,0.779,14_34_11
0.661,0.887,14_34_13
0.718,0.831,14_34_14
0.665,0.858,14_34_16
0.698,0.848,14_34_18
0.689,0.849,14_34_19
0.746,0.792,14_34_21
0.685,0.848,14_34_23
0.768,0.854,14_34_24
0.726,0.756,14_34_26
0.724,0.823,14_34_27
0.665,0.817,14_34_29
0.779,0.855,14_34_31
0.728,0.782,14_34_32
0.772,0.855,14_34_34
0.68,0.842,14_34_36
0.738,0.819,14_34_37
0.713,0.847,14_34_39
0.683,0.799,14_34_40
0.668,0.837,14_34_42
0.728,0.831,14_34_43
0.698,0.815,14_34_45
0.707,0.788,14_34_47
0.685,0.804,14_34_48
0.701,0.883,14_34_50
0.702,0.784,14_34_52
0.727,0.809,14_34_53
0.751,0.744,14_34_55
0.741,0.848,14_34_56
0.706,0.776,14_34_58
0.77,0.793,14_35_00
0.725,0.793,14_35_01
0.709,0.854,14_35_03
0.689,0.886,14_35_05
0.719,0.854,14_35_06
0.721,0.856,14_35_08
0.716,0.833,14_35_09
0.716,0.739,14_35_11
0.696,0.876,14_35_13
0.753,0.833,14_35_14
0.737,0.866,14_35_16
0.718,0.786,14_35_17
0.725,0.822,14_35_19
0.692,0.765,14_35_21
0.734,0.781,14_35_23
0.684,0.887,14_35_24
0.711,0.801,14_35_25
0.699,0.884,14_35_27
0.747,0.87,14_35_29
0.668,0.853,14_35_30
0.719,0.832,14_35_32
0.69,0.767,14_35_33
0.628,0.818,14_35_35
0.683,0.814,14_35_37
0.724,0.841,14_35_38
0.71,0.798,14_35_40
0.783,0.865,14_35_42
0.743,0.761,14_35_44
0.723,0.86,14_35_45
0.712,0.857,14_35_47
0.801,0.867,14_35_48
0.662,0.879,14_35_50
0.756,0.852,14_35_51
0.714,0.901,14_35_53
0.698,0.823,14_35_55
0.684,0.787,14_35_56
0.727,0.828,14_35_58
0.689,0.787,14_36_00
0.673,0.787,14_36_01
0.7,0.81,14_36_03
0.76,0.78,14_36_04
0.727,0.869,14_36_06
0.69,0.835,14_36_08
0.686,0.776,14_36_09
0.68,0.797,14_36_11
0.657,0.855,14_36_12
0.711,0.768,14_36_14
0.713,0.838,14_36_15
0.739,0.882,14_36_18
0.681,0.797,14_36_19
0.76,0.803,14_36_21
0.732,0.798,14_36_22
0.734,0.84,14_36_24
0.734,0.807,14_36_25
0.734,0.744,14_36_27
0.705,0.791,14_36_29
0.747,0.73,14_36_30
0.718,0.802,14_36_32
0.702,0.813,14_36_34
0.683,0.799,14_36_35
0.754,0.796,14_36_37
0.708,0.864,14_36_39
0.708,0.87,14_36_40
0.701,0.867,14_36_42
0.747,0.841,14_36_43
0.684,0.809,14_36_45
0.709,0.846,14_36_46
0.687,0.802,14_36_48
0.74,0.902,14_36_50
0.719,0.808,14_36_51
0.714,0.863,14_36_53
0.689,0.736,14_37_06
0.714,0.785,14_37_07
0.726,0.769,14_37_10
0.733,0.832,14_37_11
0.714,0.735,14_37_13
0.694,0.849,14_37_14
0.735,0.813,14_37_16
0.754,0.776,14_37_17
0.684,0.836,14_37_19
0.682,0.846,14_37_21
0.7,0.87,14_37_22
0.763,0.817,14_37_24
0.684,0.774,14_37_25
0.739,0.873,14_37_27
0.683,0.821,14_37_29
0.711,0.855,14_37_30
0.764,0.751,14_37_32
0.75,0.757,14_37_33
0.758,0.771,14_37_35
0.746,0.826,14_37_37
0.676,0.862,14_37_39
0.698,0.811,14_37_40
0.666,0.848,14_37_42
0.703,0.797,14_37_43
0.72,0.793,14_37_45
0.778,0.821,14_37_49
0.708,0.776,14_37_50
0.738,0.789,14_37_52
0.725,0.802,14_37_54
0.725,0.86,14_37_55
0.695,0.796,14_37_57
0.678,0.833,14_37_58
0.677,0.854,14_38_00
0.724,0.868,14_38_02
0.756,0.856,14_38_04
0.72,0.857,14_38_06
0.717,0.764,14_38_07
0.736,0.84,14_38_09
0.694,0.864,14_38_12
0.713,0.869,14_38_13
0.741,0.837,14_38_15
0.764,0.88,14_38_16
0.685,0.882,14_38_18
0.71,0.824,14_38_20
0.738,0.84,14_38_21
0.733,0.856,14_38_23
0.736,0.831,14_38_24
0.744,0.805,14_38_26
0.7,0.814,14_38_28
0.742,0.864,14_38_30
0.658,0.803,14_38_31
0.749,0.857,14_38_33
0.739,0.892,14_38_35
0.755,0.747,14_38_36
0.694,0.845,14_38_38
0.732,0.818,14_38_40
0.705,0,14_38_41
0.674,0.764,14_38_43
0,0.984,14_38_44
0.626,0.873,14_38_46
0.76,0.867,14_38_48
0.766,0.811,14_38_49
0.718,0.803,14_38_51
0.648,0.878,14_38_52
0.706,0.892,14_38_54
0.783,0.852,14_38_55
0.723,0.866,14_38_57
0.727,0.841,14_38_59
0,0.905,14_39_00
0.655,0.854,14_39_02
0.626,0.886,14_39_03
0.579,0.868,14_39_05
0.681,0.87,14_39_06
0.693,0.859,14_39_08
0.709,0.875,14_39_10
0.766,0.881,14_39_12
0.646,0.802,14_39_14
0.722,0.822,14_39_15
0.694,0.863,14_39_17
0.728,0.772,14_39_18
0.728,0.775,14_39_20
0.75,0.866,14_39_21
0.687,0.837,14_39_23
0.709,0.832,14_39_25
0.749,0.748,14_39_27
0.716,0.789,14_39_28
0.679,0.848,14_39_29
0.741,0.862,14_39_31
0.69,0.869,14_39_33
0.692,0.786,14_39_34
0.709,0.871,14_39_36
0.742,0.797,14_39_38
0.69,0.788,14_39_39
0.746,0.828,14_39_41
0.738,0.837,14_39_42
0.734,0.886,14_39_44
0.721,0.882,14_39_46
0.674,0.818,14_39_48
0.673,0.781,14_39_49
0.741,0.785,14_39_51
0.684,0.823,14_39_52
0.721,0.854,14_40_19
0.721,0.851,14_40_20
0.709,0.854,14_40_22
0.692,0.896,14_40_24
0.707,0.877,14_40_25
0.668,0.858,14_40_27
0.7,0.81,14_40_29
0.717,0.808,14_40_30
0.772,0.836,14_40_32
0.681,0.844,14_40_33
0.722,0.88,14_40_35
0.747,0.771,14_40_37
0.71,0.837,14_40_38
0.698,0.821,14_40_40
0.763,0.895,14_40_48
0.736,0.837,14_40_50
0.766,0.908,14_40_52
0.67,0.791,14_40_53
0.727,0.894,14_40_55
0.744,0.856,14_40_57
0.764,0.864,14_40_58
0.671,0.847,14_41_00
0.774,0.83,14_41_02
0.709,0.752,14_41_03
0.765,0.874,14_41_05
0.706,0.807,14_41_07
0.72,0.86,14_41_08
0.748,0.775,14_41_10
0.713,0.928,14_41_29
0.772,0.836,14_41_30
0.75,0.844,14_41_32
0.743,0.792,14_41_34
0.706,0.883,14_41_35
0.758,0.781,14_41_36
0.769,0.801,14_41_38
0.726,0.805,14_41_40
0.749,0.813,14_41_42
0.731,0.74,14_41_43
0.718,0.792,14_41_45
0.711,0.857,14_41_46
0.795,0.807,14_41_48
0.723,0.775,14_41_49
0.683,0.869,14_41_51
0.713,0.78,14_41_53
0.824,0.783,14_41_55
0.698,0.818,14_41_56
0.7,0.865,14_41_57
0.702,0.851,14_41_59
0.727,0.885,14_42_01
0.661,0.84,14_42_38
0.737,0.807,14_42_39
0.681,0.846,14_42_41
0.706,0.842,14_42_43
0.67,0.839,14_42_44
0.708,0.837,14_42_46
0.72,0.787,14_42_47
0.683,0.85,14_42_49
0.679,0.832,14_42_51
0.712,0.861,14_43_19
0.695,0.813,14_43_21
0.748,0.869,14_43_22
0.757,0.822,14_43_24
0.713,0.829,14_43_25
0.703,0.878,14_43_27
0.685,0.84,14_43_29
0.701,0.869,14_43_30
0.712,0.806,14_43_32
0.738,0.82,14_43_33
0.736,0.824,14_44_32
0.659,0.782,14_44_33
0.694,0.835,14_44_35
0.719,0.823,14_44_36
0.705,0.854,14_44_38
0.663,0.908,14_44_40
0.667,0.862,14_44_41
0.657,0.791,14_44_43
0.773,0.845,14_44_44
0.687,0.781,14_44_46
0.761,0.83,14_44_47
0.727,0.842,14_44_49
0.716,0.8,14_45_06
0.725,0.876,14_45_07
0.728,0.876,14_45_09
0.741,0.822,14_45_10
0.746,0.838,14_45_12
0.677,0.819,14_45_14
0.726,0.76,14_45_15
0.676,0.809,14_45_17
0.732,0.794,14_45_18
0.745,0.855,14_45_20
0.658,0.843,14_45_21
0.717,0.835,14_45_23
0.745,0.873,14_45_25
0.679,0.814,14_45_27
0.719,0.833,14_45_28
0.746,0.842,14_45_30
0.763,0.863,14_45_32
0.664,0.839,14_45_33
0.698,0.756,14_45_34
0.675,0.843,14_45_36
0.723,0.823,14_45_38
0.701,0.849,14_45_40
0.76,0.856,14_45_41
0.698,0.801,14_45_43
0.733,0.805,14_45_45
0.672,0.789,14_45_46
0.714,0.828,14_45_48
0.736,0.866,14_45_49
0.73,0.82,14_45_51
0.687,0.836,14_45_53
0.752,0.816,14_45_54
0.746,0.854,14_45_56
0.695,0.804,14_45_58
0.657,0.797,14_45_59
0.704,0.894,14_46_01
0.734,0.774,14_46_02
0.703,0.832,14_46_04
0.748,0.862,14_46_05
0.664,0.847,14_46_07
0.68,0.829,14_46_09
0.688,0.879,14_46_10
0.649,0.77,14_46_12
0.753,0.891,14_46_14
0.62,0.775,14_46_15
0.714,0.845,14_46_17
0.704,0.831,14_46_18
0.694,0.871,14_46_20
0.721,0.788,14_46_22
0.711,0.745,14_46_23
0.7,0.818,14_46_25
0.69,0.828,14_46_27
0.688,0.775,14_46_28
0.756,0.875,14_46_30
0.755,0.818,14_46_32
0.737,0.881,14_46_33
0.767,0.794,14_46_35
0.736,0.874,14_46_36
0.753,0.892,14_46_38
0.71,0.854,14_46_40
0.767,0.893,14_46_41
0.702,0.809,14_46_43
0.701,0.819,14_46_45
0.662,0.859,14_46_46
0.733,0.824,14_46_48
0.735,0.809,14_46_49
0.706,0.821,14_46_51
0.752,0.79,14_46_52
0.65,0.798,14_46_54
0.718,0.825,14_46_56
0.689,0.863,14_46_57
0.683,0.768,14_47_01
0.721,0.827,14_47_03
0.705,0.778,14_47_05
0.705,0.751,14_47_06
0.71,0.839,14_47_08
0.71,0.792,14_47_09
0.685,0.832,14_47_11
0.704,0.837,14_47_12
0.672,0.811,14_47_14
0.74,0.808,14_47_15
0.773,0.836,14_47_17
0.731,0.886,14_47_19
0.725,0.828,14_47_21
0.748,0.862,14_47_22
0.711,0.792,14_47_23
0.695,0.878,14_47_25
0.756,0.837,14_47_27
