khoảng cách trên,khoảng cách dưới
0.695,0.83,14_56_09
0.705,0.822,14_56_11
0.66,0.927,14_56_12
0.699,0.871,14_56_14
0.672,0.917,14_56_16
0.695,0.865,14_56_17
0.752,0.838,14_56_19
0.736,0.841,14_56_21
0.682,0.891,14_56_23
0.653,0.937,14_56_24
0.718,0.894,14_56_26
0.694,0.825,14_56_28
0.748,0.909,14_56_29
0.705,0.89,14_56_31
0.675,0.876,14_56_33
0.704,0.83,14_56_35
0.678,0.883,14_56_36
0.698,0.843,14_56_38
0.764,0.912,14_56_40
0.694,0.846,14_56_42
0.723,0.844,14_56_43
0.7,0.898,14_56_45
0.687,0.899,14_56_46
0.671,0.846,14_56_48
0.732,0.843,14_56_50
0.697,0.854,14_56_51
0.738,0.811,14_56_53
0.697,0.809,14_56_55
0.69,0.971,14_56_57
0.705,0.886,14_56_58
0.743,0.902,14_57_00
0.684,0.824,14_57_01
0.667,0.901,14_57_03
0.714,0.815,14_57_05
0.701,0.869,14_57_07
0.72,0.851,14_57_08
0.784,0.891,14_57_10
0.682,0.969,14_57_12
0.718,0.899,14_57_14
0.711,0.842,14_57_15
0.707,0.938,14_57_17
0.679,0.892,14_57_19
0.703,0.87,14_57_20
0.703,0.974,14_57_22
0.694,0.893,14_57_23
0.758,0.923,14_57_25
0.73,0.89,14_57_27
0.683,0.943,14_57_29
0.714,0.847,14_57_30
0.748,0.902,14_57_32
0.716,0.883,14_57_34
0.777,0.865,14_57_35
0.714,0.901,14_57_37
0.708,0.81,14_57_39
0.725,0.865,14_57_40
0.653,0.922,14_57_42
0.714,0.887,14_57_44
0.743,0.907,14_57_46
0.626,0.86,14_57_48
0.701,0.884,14_57_49
0.752,0.813,14_57_51
0.69,0.899,14_57_52
0.638,0.931,14_57_54
0.713,0.892,14_57_56
0.678,0.956,14_57_58
0.654,0.939,14_57_59
0.707,0.865,14_58_01
0.705,0.867,14_58_03
0.71,0.874,14_58_04
0.687,0.896,14_58_06
0.727,0.838,14_58_08
0.712,0.856,14_58_10
0.734,0.854,14_58_11
0.716,0.913,14_58_13
0.657,0.892,14_58_15
0.705,0.905,14_58_16
0.735,0.878,14_58_18
0.719,0.893,14_58_20
0.693,0.905,14_58_22
0.707,0.913,14_58_24
0.714,0.871,14_58_25
0.771,0.835,14_58_27
0.707,0.874,14_58_29
0.726,0.931,14_58_30
0.688,0.855,14_58_32
0.745,0.873,14_58_34
0.749,0.856,14_58_36
0.712,0.849,14_58_37
0.698,0.925,14_58_39
0.772,0.869,14_58_41
0.722,0.911,14_58_42
0.635,0.87,14_58_44
0.73,0.856,14_58_46
0.667,0.896,14_58_48
0.654,0.871,14_58_49
0.682,0.947,14_58_51
0.678,0.83,14_58_53
0.69,0.894,14_58_54
0.635,0.851,14_58_56
0.731,0.893,14_58_58
0.668,0.908,14_59_00
0.669,0.881,14_59_01
0.758,0.819,14_59_03
0.73,0.802,14_59_04
0.701,0.865,14_59_09
0.643,0.862,14_59_11
0.691,0.944,14_59_12
0.602,0.945,14_59_14
0.773,0.838,14_59_16
0.695,0.898,14_59_17
0.719,0.862,14_59_19
0.737,0.852,14_59_21
0.678,0.896,14_59_23
0.702,0.918,14_59_24
0.715,0.831,14_59_26
0.708,0.89,14_59_28
0.694,0.833,14_59_30
0.699,0.904,14_59_31
0.731,0.912,14_59_33
0.698,0.789,14_59_35
0.729,0.865,14_59_36
0.696,0.902,14_59_38
0.666,0.874,14_59_40
0.691,0.937,14_59_41
0.672,0.87,14_59_43
0.7,0.859,14_59_44
0.729,0.838,14_59_46
0.69,0.84,14_59_48
0.686,0.877,14_59_50
0.788,0.845,14_59_51
0.653,0.976,14_59_53
0.719,0.852,14_59_55
0.775,0.788,15_00_03
0.655,0.808,15_00_04
0.709,0.836,15_00_06
0.668,0.825,15_00_08
0.712,1.005,15_00_09
0.655,0.901,15_00_10
0.71,0.899,15_00_12
0.669,0.904,15_00_13
0.661,0.923,15_00_15
0.727,0.864,15_00_16
0.69,0.918,15_00_17
0.691,0.884,15_00_19
0.728,0.843,15_00_20
0.723,0.836,15_00_22
0.689,0.871,15_00_24
0.739,0.841,15_00_25
0.738,0.853,15_00_27
0,0.874,15_00_29
0.716,0.868,15_00_31
0.659,0.963,15_00_32
0.67,0.969,15_00_34
0.715,0.894,15_00_35
0.662,0.928,15_00_36
0.715,0.848,15_00_38
0.666,0.925,15_00_40
0.761,0.871,15_00_42
0.736,0.825,15_00_44
0.716,0.896,15_00_45
0.735,0.878,15_00_47
0.699,0.869,15_00_49
0.753,0.882,15_00_50
0.694,0.865,15_00_52
0.729,0.863,15_00_53
0.698,0.887,15_00_55
0.689,0.922,15_00_56
0.693,0.877,15_00_58
0.672,0.939,15_01_00
0.737,0.836,15_01_02
0.689,0.935,15_01_03
0.731,0.796,15_01_05
0.7,0.907,15_01_06
0.671,0.81,15_01_07
0.691,0.855,15_01_09
0.674,0.918,15_01_11
0.662,0.841,15_01_13
0.748,0.856,15_01_14
0.699,0.871,15_01_16
0.704,0.841,15_01_32
0.731,0.923,15_01_33
0.689,0.864,15_01_36
0.72,0.868,15_01_37
0.694,0.871,15_01_39
0.675,0.879,15_01_41
0.772,0.832,15_02_00
0.621,0.888,15_02_02
0.643,0.884,15_02_03
0.708,0.862,15_02_05
0.726,0.848,15_02_07
0.705,0.885,15_02_09
0.648,0.909,15_02_10
0.659,0.889,15_02_11
0.647,0.889,15_02_13
0.657,0.871,15_02_14
0.686,0.841,15_02_16
0.727,0.861,15_02_17
0.731,0.813,15_02_19
0.76,0.769,15_02_20
0.672,0.838,15_02_22
0.687,0.919,15_02_24
0.697,0.806,15_02_26
0.647,0.96,15_02_27
0.693,0.844,15_02_29
0.702,0.897,15_02_31
0.667,0.906,15_02_33
0.688,0.831,15_02_34
0.639,0.906,15_02_36
0.636,0.949,15_02_37
0.722,0.76,15_02_39
0.761,0.845,15_02_41
0.676,0.959,15_02_43
0.675,0.893,15_02_44
0.734,0.887,15_02_46
0.674,0.867,15_02_48
0.712,0.898,15_02_50
0.667,0.939,15_02_51
0.696,0.914,15_02_53
0.681,0.856,15_02_55
0.717,0.866,15_02_56
0.733,0.872,15_02_58
0.703,0.865,15_03_00
0.668,0.962,15_03_02
0.701,0.838,15_03_03
0.748,0.894,15_03_05
0.675,0.884,15_03_07
0.67,0.859,15_03_09
0.73,0.863,15_03_10
0.731,0.839,15_03_12
0.682,0.97,15_03_14
0.729,0.855,15_03_16
0.757,0.898,15_03_17
0.744,0.857,15_03_19
0.655,0.881,15_03_21
0.707,0.864,15_03_23
0.726,0.908,15_03_24
0.724,0.923,15_03_26
0.765,0.903,15_03_32
0.702,0.91,15_03_34
0.72,0.834,15_03_36
0.753,0.863,15_03_37
0.676,0.895,15_03_43
0.689,0.788,15_03_45
0.673,0.885,15_03_47
0.701,0.845,15_03_49
0.693,0.815,15_03_50
0.751,0.841,15_03_52
0.705,0.85,15_03_54
0.692,0.834,15_03_56
0.75,0.864,15_03_57
0.678,0.846,15_03_59
0.679,0.859,15_04_01
0.657,0.884,15_04_02
0.687,0.867,15_04_04
0.683,0.854,15_04_10
0.725,0.81,15_04_12
0.674,0.931,15_04_13
0.694,0.86,15_04_15
0.725,0.877,15_04_17
0.687,0.876,15_04_19
0.722,0.878,15_04_20
0.696,0.839,15_04_22
0.73,0.856,15_04_24
0.72,0.848,15_04_25
0.739,0.884,15_04_35
0.722,0.887,15_04_36
0.673,0.879,15_04_38
0.678,0.831,15_04_40
0.734,0.849,15_04_41
0.725,0.87,15_04_43
0.731,0.925,15_04_45
0.702,0.912,15_04_46
0.732,0.879,15_04_48
0.685,0.848,15_04_50
0.69,0.872,15_04_52
0.692,0.899,15_04_53
0.711,0.909,15_04_55
0.73,0.87,15_04_57
0.688,0.858,15_05_08
0.78,0.814,15_05_10
0.623,0.898,15_05_12
0.769,0.807,15_05_13
0.733,0.815,15_05_15
0.725,0.859,15_05_17
0.657,0.88,15_05_18
0.705,0.811,15_05_20
0.697,0.799,15_05_22
0.664,0.86,15_05_23
0.675,0.819,15_05_25
0.673,0.779,15_05_27
0.722,0.872,15_05_29
0.62,0.901,15_05_31
0.685,0.905,15_05_38
0.712,0.833,15_05_39
0.681,0.85,15_05_41
0.707,0.842,15_05_42
0.674,0.868,15_05_44
0.628,0.86,15_05_46
0.643,0.893,15_05_48
0.711,0.825,15_05_50
0.678,0.827,15_05_51
0.648,0.818,15_05_53
0.708,0.865,15_05_55
0.673,0.85,15_05_56
0.661,0.871,15_05_58
0.729,0.753,15_06_00
0.664,0.834,15_06_01
0.646,0.815,15_06_03
0.678,0.806,15_06_05
0.713,0.771,15_06_06
0.704,0.856,15_06_17
0.7,0.859,15_06_18
0.667,0.851,15_06_20
0.689,0.872,15_06_22
0.676,0.831,15_06_24
0.67,0.83,15_06_25
0.647,0.826,15_06_27
0.663,0.846,15_06_29
0.711,0.84,15_06_31
0.686,0.839,15_06_37
0.733,0.88,15_06_38
0.697,0.862,15_06_40
0.713,0.865,15_06_42
0.717,0.817,15_06_43
0.689,0.743,15_06_45
0.692,0.823,15_06_46
0.729,0.856,15_06_48
0.674,0.826,15_06_50
0.671,0.853,15_06_52
0.726,0.852,15_06_53
0.687,0.846,15_07_18
0.64,0.867,15_07_19
0.695,0.87,15_07_21
0.656,0.882,15_07_23
0.623,0.874,15_07_24
0.707,0.788,15_07_25
0.685,0.804,15_07_27
0.723,0.85,15_07_29
0.736,0.824,15_07_31
0.687,0.88,15_07_32
0.654,0.825,15_07_34
0.71,0.79,15_07_36
0.725,0.804,15_07_38
0.685,0.845,15_07_39
0.722,0.857,15_07_41
0.698,0.805,15_08_23
0.678,0.891,15_08_24
0.739,0.834,15_08_26
0.674,0.912,15_08_28
0.72,0.868,15_08_29
0.655,0.886,15_08_31
0.701,0.813,15_08_58
0.644,0.932,15_08_59
0.654,0.875,15_09_01
0.712,0.807,15_09_03
0.698,0.862,15_09_05
0.722,0.816,15_09_06
0.669,0.842,15_09_08
0.628,0.868,15_09_09
0.619,0.901,15_09_11
0.686,0.852,15_09_13
0.651,0.869,15_09_15
0.707,0.859,15_09_16
0.71,0.807,15_09_18
0.693,0.856,15_09_20
0.616,0.849,15_09_21
0.68,0.841,15_09_23
0.682,0.836,15_09_24
0.642,0.858,15_09_44
0.669,0.873,15_09_45
0.665,0.846,15_09_47
0.693,0.767,15_09_49
0.612,0.86,15_09_51
0.69,0.886,15_09_52
0.729,0.798,15_09_54
0.652,0.841,15_10_07
0.693,0.832,15_10_09
0.696,0.85,15_10_11
0.705,0.807,15_10_12
0.661,0.908,15_10_14
0.703,0.823,15_10_15
0.686,0.879,15_10_17
0.654,0.766,15_10_19
0.684,0.803,15_10_21
0.665,0.864,15_10_28
0.664,0.841,15_10_30
0.698,0.837,15_10_32
0.69,0.871,15_10_33
0.684,0.873,15_10_35
0.713,0.926,15_10_37
0.742,0.863,15_10_39
0.698,0.844,15_10_40
0.637,0.883,15_10_42
0.686,0.86,15_10_44
0.693,0.844,15_10_45
0.717,0.829,15_10_47
0.693,0.864,15_10_49
0.645,0.847,15_10_50
0.676,0.899,15_10_52
0.678,0.86,15_10_59
0.67,0.821,15_11_01
0.681,0.862,15_11_03
0.653,0.874,15_11_04
0.674,0.894,15_11_06
0.677,0.871,15_11_08
0.682,0.87,15_11_09
0.698,0.861,15_11_11
0.614,0.892,15_11_13
0.706,0.857,15_11_14
0.695,0.848,15_11_16
0.639,0.9,15_11_18
0.699,0.824,15_11_19
0.691,0.898,15_11_21
0.592,0.894,15_11_29
0.665,0.837,15_11_31
0.665,0.85,15_11_33
0.68,0.844,15_11_34
0.66,0.878,15_11_36
0.66,0.866,15_11_37
0.714,0.851,15_11_39
0.723,0.838,15_11_49
0.684,0.911,15_11_51
0.724,0.881,15_11_52
0.757,0.871,15_11_54
0.758,0.823,15_11_56
0.68,0.868,15_11_58
0.701,0.814,15_11_59
0.686,0.885,15_12_01
0.701,0.871,15_12_03
0.696,0.911,15_12_10
0.704,0.907,15_12_12
0.711,0.858,15_12_14
0.691,0.857,15_12_15
0.676,0.851,15_12_17
0.705,0.861,15_12_19
0.682,0.85,15_12_21
0.758,0.778,15_12_22
0.65,0.887,15_12_27
0.668,0.854,15_12_29
0.678,0.861,15_12_31
0.66,0.846,15_12_32
0.676,0.844,15_12_34
0.671,0.926,15_12_35
0.622,0.821,15_12_37
0.691,0.798,15_12_39
0.623,0.88,15_12_41
0.704,0.839,15_12_42
0.646,0.867,15_12_43
0.701,0.818,15_12_45
0.725,0.744,15_12_46
0.703,0.8,15_12_48
0.701,0.861,15_12_50
0.729,0.801,15_12_58
0.638,0.854,15_13_00
0.722,0.788,15_13_01
0.656,0.847,15_13_03
0.655,0.814,15_13_04
0.607,0.857,15_13_07
0.76,0.795,15_13_08
0.699,0.82,15_13_10
0.695,0.834,15_13_11
0.625,0.897,15_40_03
0.688,0.842,15_40_05
0.673,0.82,15_40_07
0.673,0.904,15_40_09
0.677,0.822,15_40_10
0.665,0.869,15_40_12
0.753,0.846,15_40_14
0.69,0.847,15_40_16
0.685,0.861,15_40_17
0.675,0.851,15_40_19
0.671,0.83,15_40_20
0.653,0.849,15_40_22
0.644,0.868,15_40_24
0.703,0.839,15_40_26
0.686,0.828,15_48_59
0.687,0.828,15_49_01
0.674,0.848,15_49_03
0.701,0.732,15_49_04
0.664,0.842,15_49_06
0.601,0.795,15_49_08
0.661,0.829,15_49_09
0.742,0.803,15_49_11
0.716,0.797,15_49_13
0.721,0.837,15_49_15
0.74,0.804,15_49_16
0.664,0.822,15_49_18
0.724,0.831,15_49_20
0.721,0.89,15_49_21
0.718,0.833,15_49_23
0.7,0.978,15_49_25
0.647,0.933,15_49_27
0.645,0.884,15_49_28
0.647,0.866,15_49_30
0.703,0.842,15_49_32
0.695,0.817,15_49_34
0.615,0.846,15_49_35
0.727,0.778,15_49_36
0.675,0.85,15_49_38
0.677,0.84,15_49_40
0.633,0.933,15_49_41
0.665,0.87,15_49_43
0.657,0.881,15_49_45
0.681,0.893,15_49_46
0.688,0.732,15_49_48
0.617,0.874,15_49_50
0.702,0.878,15_49_52
0.698,0.836,15_49_53
0.699,0.817,15_49_55
0.723,0.796,15_49_56
0.74,0.784,15_49_58
0.656,0.888,15_49_59
0.653,0.8,15_50_01
0.65,0.867,15_50_03
0.718,0.838,15_50_05
0.615,0.849,15_50_07
0.657,0.801,15_50_09
0.692,0.816,15_50_10
0.514,0.832,15_50_12
0.68,0.841,15_50_14
0.666,0.865,15_50_15
0.642,0.889,15_50_17
0.715,0.85,15_50_19
0.657,0.81,15_50_21
0.685,0.825,15_50_23
0.707,0.807,15_50_24
0.683,0.856,15_50_26
0.664,0.848,15_50_28
0.641,0.831,15_54_57
0.658,0.793,15_54_59
0.638,0.857,15_55_01
0.704,0.782,15_55_02
0.634,0.812,15_55_04
0.655,0.86,15_55_23
0.664,0.831,15_55_25
0.68,0.796,15_55_26
0.607,0.833,15_55_28
0.641,0.913,15_55_30
0.679,0.836,15_55_32
0.65,0.905,15_55_34
0.619,0.879,15_55_36
0.687,0.828,15_55_37
0.674,0.918,15_55_39
0.654,0.832,15_55_41
0.678,0.851,15_55_43
0.632,0.883,15_55_53
0.667,0.867,15_55_54
0.704,0.864,15_55_56
0.665,0.904,15_55_57
0.707,0.892,15_56_00
0.688,0.843,15_58_26
0.675,0.913,15_58_28
0.649,0.895,15_58_30
0.634,0.915,15_58_32
0.678,0.815,15_58_34
0.675,0.86,15_58_35
0.693,0.834,15_58_37
0.611,0.888,15_58_38
0.672,0.845,15_58_40
0.67,0.825,15_58_42
0.675,0.878,15_58_43
0.669,0.835,15_58_54
0.725,0.835,15_58_56
0.647,0.854,15_58_58
0.672,0.816,15_58_59
0.687,0.843,15_59_01
0.648,0.908,15_59_03
0.688,0.895,15_59_05
0.689,0.866,15_59_06
0.687,0.859,15_59_08
0.67,0.847,15_59_10
0.719,0.792,15_59_15
0.681,0.912,15_59_17
0.731,0.849,15_59_19
0.676,0.814,15_59_20
0.659,0.838,15_59_22
0.664,0.879,15_59_24
0.678,0.883,15_59_26
0.602,0.916,15_59_28
0.656,0.809,15_59_29
0.674,0.911,15_59_31
0.633,0.921,15_59_55
0.688,0.865,15_59_57
0.721,0.847,15_59_59
0.678,0.905,16_00_00
0.726,0.889,16_00_02
0.706,0.819,16_00_04
0.684,0.874,16_00_06
0.681,0.848,16_00_07
0.66,0.888,16_00_09
0.688,0.854,16_00_11
0.736,0.874,16_00_12
0.671,0.842,16_00_14
0.652,0.948,16_00_16
0.711,0.822,16_00_17
0.678,0.877,16_00_19
0.663,0.882,16_00_21
0.687,0.862,16_00_23
0.668,0.809,16_00_24
0.699,0.78,16_00_26
0.673,0.902,16_00_46
0.685,0.849,16_00_47
0.645,0.943,16_00_49
0.761,0.809,16_00_51
0.662,0.809,16_00_53
0.692,0.86,16_00_55
0.713,0.813,16_00_56
0.658,0.931,16_00_58
0.655,0.885,16_01_08
0.726,0.827,16_01_10
0.636,0.896,16_01_11
0.732,0.882,16_01_13
0.67,0.816,16_01_15
0.652,0.909,16_01_16
0.635,0.888,16_01_18
0.649,0.947,16_01_20
0.696,0.844,16_01_22
0.645,0.903,16_01_23
0.69,0.821,16_01_30
0.732,0.826,16_01_31
0.677,0.812,16_01_33
0.654,0.854,16_01_35
0.786,0.739,16_01_36
0.64,0.962,16_01_38
0.677,0.843,16_01_40
0.635,0.92,16_01_41
0.691,0.884,16_01_43
0.7,0.833,16_01_45
0.69,0.947,16_01_52
0.694,0.813,16_01_54
0.702,0.816,16_01_55
0.666,0.903,16_01_57
0.719,0.79,16_01_59
0.672,0.84,16_02_00
0.646,0.869,16_02_02
0.641,0.876,16_02_04
0.632,0.834,16_02_05
0.748,0.847,16_02_07
0.703,0.867,16_02_09
0.675,0.735,16_02_10
0.629,0.873,16_02_12
0.73,0.787,16_02_14
0.66,0.817,16_02_16
0.614,0.911,16_02_18
0.703,0.816,16_02_19
0.595,0.905,16_02_21
0.634,0.845,16_02_23
0.665,0.794,16_02_25
0.748,0.84,16_02_26
0.652,0.809,16_02_28
0.677,0.834,16_02_30
0.621,0.808,16_02_31
0.668,0.819,16_02_33
0.721,0.791,16_02_35
0.59,0.878,16_02_37
0.702,0.862,16_02_39
0.636,0.868,16_02_40
0.655,0.956,16_02_42
0.637,0.824,16_02_56
0.651,0.845,16_02_58
0.673,0.887,16_02_59
0.667,0.831,16_03_01
0.674,0.907,16_03_03
0.71,0.832,16_03_04
0.705,0.837,16_03_06
0.67,0.831,16_03_17
0.634,0.893,16_03_19
0.719,0.838,16_03_20
0.706,0.928,16_03_22
0.689,0.869,16_03_24
0.629,0.901,16_03_26
0.667,0.87,16_03_28
0.613,0.892,16_03_29
0.634,0.935,16_03_30
0.701,0.796,16_03_32
0.708,0.838,16_03_33
0.693,0.793,16_03_35
0.657,0.86,16_03_37
0.644,0.809,16_03_38
0.648,0.866,16_03_40
0.644,0.834,16_03_42
0.657,0.876,16_03_44
0.739,0.768,16_03_45
0.667,0.859,16_03_47
0.671,0.89,16_03_49
0.671,0.896,16_04_12
0.693,0.781,16_04_14
0.676,0.896,16_04_16
0.75,0.817,16_04_18
0.668,0.899,16_04_19
0.69,0.827,16_04_21
0.667,0.84,16_04_23
0.642,0.882,16_04_25
0.705,0.753,16_04_26
0.654,0.895,16_04_28
0.65,0.858,16_04_30
0.658,0.859,16_04_31
0.656,0.885,16_05_11
0.708,0.819,16_05_13
0.696,0.854,16_05_15
0.78,0.706,16_05_17
0.665,0.883,16_05_18
0.729,0.846,16_05_20
0.664,0.829,16_05_21
0.73,0.793,16_05_35
0.739,0.832,16_05_37
0.683,0.807,16_05_39
0.66,0.84,16_05_40
0.642,0.792,16_05_42
0.703,0.806,16_05_44
0.644,0.894,16_05_45
0.719,0.799,16_05_47
0.693,0.826,16_05_49
0.751,0.794,16_05_51
0.651,0.851,16_05_55
0.663,0.839,16_05_56
0.66,0.857,16_05_58
0.688,0.775,16_06_00
0.692,0.828,16_06_02
0.67,0.847,16_06_04
0.609,0.87,16_06_06
0.724,0.814,16_06_07
0.741,0.842,16_06_09
0.694,0.842,16_06_11
0.68,0.838,16_06_12
0.679,0,16_06_14
0.736,0.8,16_06_16
0.662,0.917,16_06_17
0.718,0.904,16_06_19
0.665,0.84,16_06_20
0.716,0.843,16_06_22
0.693,0.884,16_06_23
0.664,0.844,16_06_31
0.671,0.883,16_06_33
0.651,0.906,16_06_35
0.685,0.856,16_06_36
0.673,0.84,16_06_38
0.651,0.864,16_06_40
0.663,0.905,16_06_42
0.642,0.878,16_06_43
0.647,0,16_06_45
0.654,0.887,16_06_47
0.724,0.814,16_06_52
0.633,0.872,16_06_54
0.675,0.778,16_06_55
0.638,0.876,16_06_57
0.618,0.868,16_06_59
0.678,0.826,16_07_00
0.689,0.803,16_07_02
0.695,0.842,16_07_04
0.657,0.879,16_07_05
0.662,0.843,16_07_07
0.67,0.789,16_07_09
0.64,0.889,16_07_10
0.697,0.881,16_07_12
0.637,0.898,16_07_14
0.722,0.864,16_07_15
0.682,0.872,16_07_17
0.694,0.927,16_07_19
0.692,0.863,16_07_21
0.745,0.867,16_07_23
0.67,0.871,16_07_24
0.638,0.882,16_07_26
0.694,0.816,16_07_27
0.668,0.816,16_07_29
0.698,0.838,16_07_31
0.669,0.834,16_07_32
0.685,0.875,16_07_34
0.722,0.882,16_07_38
0.633,0.906,16_07_39
0.716,0.837,16_07_41
0.721,0.849,16_07_43
0.69,0.82,16_07_44
0.7,0.792,16_07_46
0.711,0.906,16_07_47
0.686,0.883,16_07_49
0.714,0.913,16_07_51
0.713,0.906,16_07_53
0.755,0.812,16_07_54
0.718,0.828,16_07_56
0.679,0.849,16_07_58
0.677,0.861,16_08_00
0.667,0.833,16_08_01
0.736,0.881,16_08_03
0.672,0.839,16_08_05
0.702,0.929,16_08_06
0.704,0.856,16_08_08
0.657,0.839,16_08_10
0.673,0.842,16_08_11
0.667,0.768,16_08_13
0.686,0.856,16_08_15
0.644,0.847,16_08_17
0.659,0.878,16_08_18
0.704,0.855,16_08_20
0.666,0.914,16_08_22
0.701,0.787,16_08_25
0.64,0.89,16_08_27
0.674,0.815,16_08_29
0.645,0.828,16_08_30
0.672,0.804,16_08_32
0.695,0.846,16_08_34
0.729,0.797,16_08_36
0.679,0.836,16_08_37
0.683,0.81,16_08_39
0.696,0.919,16_08_41
0.697,0.85,16_08_43
0.647,0.976,16_08_44
0.651,0.918,16_08_46
0.694,0.862,16_08_48
0.693,0.835,16_08_50
0.657,0.891,16_08_51
0.62,0.869,16_08_52
0.737,0.848,16_08_54
0.663,0.86,16_08_55
0.696,0.878,16_08_57
0.683,0.846,16_08_59
0.733,0.807,16_09_01
0.694,0.776,16_09_02
0.646,0.905,16_09_04
0.665,0.865,16_09_06
0.723,0.843,16_09_07
0.676,0.872,16_09_09
0.69,0.872,16_09_11
0.644,0.849,16_09_13
0.676,0.842,16_09_14
0.725,0.818,16_09_16
0.659,0.83,16_09_18
0.705,0.814,16_09_20
0.71,0.84,16_09_21
0.641,0.889,16_09_23
0.709,0.87,16_09_25
0.692,0.823,16_09_26
0.622,0.833,16_09_28
0.656,0.876,16_09_30
0.656,0.844,16_09_32
0.673,0.836,16_09_33
0.673,0.857,16_09_35
0.722,0.804,16_09_37
0.658,0.841,16_09_40
0.7,0.87,16_09_41
0.678,0.864,16_09_43
0.627,0.854,16_09_45
0.654,0.893,16_09_46
0.669,0.857,16_09_48
0.69,0.82,16_09_50
0.67,0.851,16_09_52
0.668,0.865,16_09_53
0.699,0.925,16_09_55
0.663,0.902,16_09_56
0.633,0.906,16_09_57
0.674,0.8,16_09_59
0.631,0.91,16_10_01
0.705,0.778,16_10_03
0.633,0.851,16_10_04
0.679,0.902,16_10_06
0.666,0.868,16_10_08
0.708,0.918,16_10_09
0.682,0.902,16_10_11
0.64,0.887,16_10_13
0.696,0.794,16_10_15
0.691,0.822,16_10_16
0.671,0.831,16_10_18
0.696,0.854,16_10_20
0.661,0.921,16_10_22
0.704,0.878,16_10_23
0.686,0.878,16_10_25
0.688,0.779,16_10_27
0.694,0.755,16_10_29
0.665,0.821,16_10_30
0.667,0.833,16_10_32
0.751,0.822,16_10_33
0.681,0.866,16_10_35
0.724,0.852,16_10_37
0.623,0.858,16_10_39
0.714,0.81,16_10_40
0.634,0.893,16_10_42
0.654,0.969,16_10_44
0.679,0.8,16_10_46
0.681,0.879,16_10_47
0.689,0.869,16_10_49
0.682,0.836,16_10_50
0.679,0.894,16_10_51
0.617,0.911,16_10_53
0.664,0.878,16_10_55
0.691,0.855,16_10_56
0.723,0.807,16_10_58
0.686,0.865,16_11_00
0.62,0.956,16_11_02
0.751,0.833,16_11_03
0.683,0.911,16_11_05
0.671,0.926,16_11_07
0.696,0.872,16_11_08
0.705,0.913,16_11_10
0.711,0.832,16_11_12
0.682,0.855,16_11_13
0.643,0.839,16_11_15
0.629,0.877,16_11_24
0.776,0.822,16_11_26
0.64,0.872,16_11_28
0.662,0.902,16_11_30
0.703,0.856,16_11_31
0.667,0.82,16_11_33
0.678,0.848,16_11_35
0.672,0.877,16_11_37
0.63,0.824,16_11_38
0.658,0.896,16_11_40
0.696,0.849,16_11_42
0.614,0.824,16_11_43
0.735,0.85,16_11_45
0.644,0.805,16_11_47
0.634,0.856,16_11_48
0.672,0.78,16_11_50
0.646,0.854,16_11_52
0.696,0.837,16_11_53
0.65,0.98,16_11_55
0.689,0.894,16_11_57
0.645,0.837,16_11_59
0.735,0.836,16_12_00
0.655,0.837,16_12_02
0.678,0.829,16_12_04
0.705,0.832,16_12_05
0.74,0.837,16_12_07
0.667,0.84,16_12_09
0.643,0.905,16_12_10
0.668,0.86,16_12_12
0.686,0.817,16_12_14
0.719,0.826,16_12_16
0.73,0.83,16_12_17
0.681,0.834,16_12_19
0.71,0.815,16_12_21
0.675,0.898,16_12_22
0.676,0.857,16_12_24
0.616,0.907,16_12_26
0.726,0.893,16_12_27
0.668,0.849,16_12_29
0.666,0.896,16_12_31
0.691,0.858,16_12_33
0.678,0.908,16_12_34
0.614,0.913,16_12_36
0.652,0.922,16_12_38
0.698,0.812,16_12_39
0.73,0.896,16_12_41
0.714,0.896,16_12_43
0.681,0.837,16_12_44
0.709,0.865,16_12_46
0.64,0.941,16_12_48
0.782,0.772,16_12_49
0.655,0.873,16_12_51
0.707,0.811,16_12_53
0.627,0.947,16_12_54
0.686,0.855,16_12_56
0.631,0.891,16_12_58
0.742,0.873,16_12_59
0.704,0.908,16_13_01
0.713,0.863,16_13_03
0.676,0.864,16_13_04
0.724,0.893,16_13_06
0.704,0.837,16_13_08
0.674,0.903,16_13_09
0.692,0.856,16_13_11
0.632,0.887,16_13_13
0.695,0.873,16_13_14
0.629,0.882,16_13_16
0.721,0.786,16_13_18
0.677,0.815,16_13_19
0.729,0.838,16_13_21
0.678,0.834,16_13_23
0.7,0.869,16_13_25
0.7,0.809,16_13_26
0.655,0.852,16_13_27
0.752,0.736,16_13_29
0.739,0.85,16_13_31
0.638,0.866,16_13_33
0.707,0.875,16_13_35
0.657,0.878,16_13_36
0.684,0.839,16_13_38
0.669,0.844,16_13_40
0.68,0.84,16_13_41
0.613,0.88,16_13_43
0.731,0.864,16_13_45
0.662,0.881,16_13_46
0.695,0.822,16_13_48
0.63,0.849,16_13_50
0.709,0.846,16_13_52
0.693,0.89,16_13_53
0.713,0.886,16_13_55
0.737,0.842,16_13_57
0.733,0.825,16_13_58
0.66,0.883,16_14_00
0.745,0.83,16_14_02
0.704,0.901,16_14_03
0.681,0.935,16_14_05
0.692,0.776,16_14_07
0.657,0.878,16_14_09
0.65,0.809,16_14_10
0.699,0.785,16_14_12
0.655,0.886,16_14_14
0.704,0.783,16_14_15
0.721,0.854,16_14_17
