khoảng cách trên,khoảng cách dưới
0.73,0.874,2023-10-25_12-43-37-876964
0.68,0.886,2023-10-25_12-43-39-470340
0.731,0.917,2023-10-25_12-43-40-829396
0.738,0.912,2023-10-25_12-43-42-766442
0.728,0.876,2023-10-25_12-43-44-703488
0.651,0.957,2023-10-25_12-43-46-235207
0.692,0.853,2023-10-25_12-43-47-937933
0.667,0.951,2023-10-25_12-43-49-234505
0.605,0.893,2023-10-25_12-43-50-749774
0.686,0.882,2023-10-25_12-43-52-233801
0.671,0.883,2023-10-25_12-43-53-764692
0.698,0.852,2023-10-25_12-43-55-404932
0.72,0.906,2023-10-25_12-43-57-295113
0.67,0.919,2023-10-25_12-43-59-138432
0.734,0.869,2023-10-25_12-44-00-653701
0.72,0.871,2023-10-25_12-44-02-606369
0.693,0.893,2023-10-25_12-44-04-262231
0.703,0.865,2023-10-25_12-44-05-964957
0.69,0.936,2023-10-25_12-44-07-917624
0.731,0.846,2023-10-25_12-44-09-557864
0.742,0.882,2023-10-25_12-44-10-995027
0.689,0.87,2023-10-25_12-44-12-275977
0.693,0.907,2023-10-25_12-44-13-728761
0.671,1.009,2023-10-25_12-44-15-134681
0.724,0.895,2023-10-25_12-44-16-634330
0.683,0.952,2023-10-25_12-44-18-665103
0.645,0.946,2023-10-25_12-44-20-570907
0.705,0.94,2023-10-25_12-44-22-039313
0.626,0.982,2023-10-25_12-44-24-023223
0.652,0.909,2023-10-25_12-44-25-569735
0.684,0.92,2023-10-25_12-44-27-522402
0.758,0.893,2023-10-25_12-44-29-131400
0.709,0.876,2023-10-25_12-44-30-787261
0.737,0.88,2023-10-25_12-44-32-489988
0.703,0.905,2023-10-25_12-44-34-067743
0.743,0.836,2023-10-25_12-44-36-020409
0.614,0.973,2023-10-25_12-44-37-457572
0.656,0.899,2023-10-25_12-44-39-410240
0.707,0.882,2023-10-25_12-44-41-003617
0.716,0.86,2023-10-25_12-44-42-753206
0.649,0.939,2023-10-25_12-44-44-455932
0.712,0.96,2023-10-25_12-44-46-299249
0.731,0.894,2023-10-25_12-44-47-971740
0.723,0.894,2023-10-25_12-44-49-815058
0.762,0.884,2023-10-25_12-44-51-455298
0.723,0.881,2023-10-25_12-44-53-407965
0.727,0.84,2023-10-25_12-44-55-188798
0.727,0.766,2023-10-25_12-44-56-891523
0.653,0.954,2023-10-25_12-44-58-781706
0.726,0.861,2023-10-25_12-45-00-453188
0.689,0.922,2023-10-25_12-45-02-280885
0.761,0.853,2023-10-25_12-45-03-858640
0.684,0.922,2023-10-25_12-45-05-795686
0.72,0.893,2023-10-25_12-45-07-373441
0.686,0.875,2023-10-25_12-45-09-216759
0.731,0.933,2023-10-25_12-45-10-997592
0.733,0.896,2023-10-25_12-45-12-997122
0.712,0.906,2023-10-25_12-45-14-590499
0.709,0.925,2023-10-25_12-45-16-621273
0.681,0.914,2023-10-25_12-45-17-949087
0.727,0.924,2023-10-25_12-45-20-011103
0.734,0.879,2023-10-25_12-45-21-870042
0.696,0.907,2023-10-25_12-45-23-588389
0.723,0.906,2023-10-25_12-45-25-353601
0.696,0.849,2023-10-25_12-45-27-025083
0.683,0.896,2023-10-25_12-45-28-571596
0.673,1.017,2023-10-25_12-45-30-727340
0.683,0.903,2023-10-25_12-45-32-367581
0.712,0.977,2023-10-25_12-45-34-507705
0.761,0.897,2023-10-25_12-45-35-991731
0.69,0.944,2023-10-25_12-45-37-225817
0.722,0.849,2023-10-25_12-45-38-538009
0.696,0.932,2023-10-25_12-45-40-068900
0.728,0.859,2023-10-25_12-45-41-724762
0.764,0.865,2023-10-25_12-45-43-693050
0.723,0.947,2023-10-25_12-45-45-614475
0.726,0.887,2023-10-25_12-45-47-254715
0.726,0.925,2023-10-25_12-45-48-708511
0.651,0.969,2023-10-25_12-45-49-973840
0.693,0.928,2023-10-25_12-45-51-707810
0.733,0.879,2023-10-25_12-45-52-754438
0.715,0.852,2023-10-25_12-45-54-504028
0.664,0.918,2023-10-25_12-45-55-925569
0.736,0.835,2023-10-25_12-45-57-565810
0.727,0.881,2023-10-25_12-45-59-455992
0.765,0.847,2023-10-25_12-46-01-408659
0.761,0.914,2023-10-25_12-46-03-173870
0.668,0.952,2023-10-25_12-46-04-251743
0.664,0.958,2023-10-25_12-46-06-751157
0.653,0.806,2023-10-25_12-46-08-453882
0.667,0.841,2023-10-25_12-46-09-766075
0.705,0.731,2023-10-25_12-46-11-156373
0.732,0.88,2023-10-25_12-46-12-734129
0.642,0.954,2023-10-25_12-46-14-671174
0.707,0.91,2023-10-25_12-46-15-967745
0.674,0.959,2023-10-25_12-46-17-483015
0.678,0.935,2023-10-25_12-46-19-201363
0.688,0.907,2023-10-25_12-46-20-607282
0.693,0.907,2023-10-25_12-46-32-979382
0.712,0.892,2023-10-25_12-46-34-760215
0.666,0.954,2023-10-25_12-46-36-509804
0.73,0.848,2023-10-25_12-46-38-275015
0.763,0.86,2023-10-25_12-46-40-133955
0.72,0.922,2023-10-25_12-46-41-649224
0.694,0.969,2023-10-25_12-46-43-242601
0.665,0.914,2023-10-25_12-46-45-335860
0.68,0.953,2023-10-25_12-46-46-960479
0.732,0.908,2023-10-25_12-46-48-147701
0.649,0.929,2023-10-25_12-46-50-288838
0.666,0.977,2023-10-25_12-46-52-179020
0.7,0.96,2023-10-25_12-46-53-788017
0.667,0.983,2023-10-25_12-47-02-598452
0.686,0.947,2023-10-25_12-47-04-566740
0.672,0.851,2023-10-25_12-47-07-597280
0.676,0.909,2023-10-25_12-47-09-159414
0.673,0.912,2023-10-25_12-47-10-752790
0.783,0.81,2023-10-25_12-47-12-721078
0.666,0.954,2023-10-25_12-47-14-501911
0.679,0.904,2023-10-25_12-47-16-298365
0.722,0.844,2023-10-25_12-47-17-735528
0.672,0.963,2023-10-25_12-47-19-781923
0.664,0.902,2023-10-25_12-47-21-609619
0.652,0.904,2023-10-25_12-47-23-609151
0.696,0.94,2023-10-25_12-47-24-890100
0.745,0.83,2023-10-25_12-47-26-764661
0.688,0.862,2023-10-25_12-47-28-592357
0.687,0.942,2023-10-25_12-47-30-498161
0.701,0.872,2023-10-25_12-47-32-154022
0.675,0.905,2023-10-25_12-47-33-653670
0.694,0.895,2023-10-25_12-47-35-543853
0.672,0.909,2023-10-25_12-47-37-137229
0.744,0.831,2023-10-25_12-47-39-058653
0.686,0.844,2023-10-25_12-47-40-761379
0.613,0.989,2023-10-25_12-47-42-448484
0.704,0.959,2023-10-25_12-47-44-151209
0.722,0.853,2023-10-25_12-47-54-337344
0.729,0.921,2023-10-25_12-47-55-836992
0.727,0.856,2023-10-25_12-47-57-555340
0.696,0.887,2023-10-25_12-47-59-648598
0.694,0.931,2023-10-25_12-48-01-179489
0.684,0.907,2023-10-25_12-48-02-944700
0.692,0.942,2023-10-25_12-48-04-897368
0.634,0.931,2023-10-25_12-48-06-818792
0.743,0.852,2023-10-25_12-48-08-318440
0.683,0.926,2023-10-25_12-48-10-427321
0.644,0.962,2023-10-25_12-48-11-801999
0.717,0.865,2023-10-25_12-48-13-739045
0.695,0.895,2023-10-25_12-48-15-441771
0.656,0.888,2023-10-25_12-48-17-160118
0.69,0.917,2023-10-25_12-48-18-878464
0.667,0.961,2023-10-25_12-48-20-815511
0.651,0.912,2023-10-25_12-48-22-080839
0.735,0.926,2023-10-25_12-48-24-095991
0.657,0.884,2023-10-25_12-48-25-798717
0.717,0.865,2023-10-25_12-48-27-329609
0.741,0.836,2023-10-25_12-48-29-391625
0.712,0.851,2023-10-25_12-48-30-828788
0.687,0.852,2023-10-25_12-48-32-515893
0.674,0.959,2023-10-25_12-48-34-187376
0.73,0.881,2023-10-25_12-48-36-436849
0.652,0.948,2023-10-25_12-48-37-858390
0.691,0.953,2023-10-25_12-48-39-654843
0.702,0.906,2023-10-25_12-48-41-466919
0.679,0.926,2023-10-25_12-48-43-560177
0.694,0.931,2023-10-25_12-48-45-184797
0.671,0.968,2023-10-25_12-48-46-934386
0.692,0.876,2023-10-25_12-48-48-699598
0.749,0.885,2023-10-25_12-48-50-261732
0.715,0.856,2023-10-25_12-48-52-293516
0.685,0.916,2023-10-25_12-48-53-683814
0.659,0.938,2023-10-25_12-48-55-558376
0.686,0.866,2023-10-25_12-48-57-542285
0.751,0.883,2023-10-25_12-48-59-166904
0.676,0.915,2023-10-25_12-49-00-354126
0.721,0.866,2023-10-25_12-49-02-494249
0.664,0.929,2023-10-25_12-49-04-321945
0.676,0.94,2023-10-25_12-49-05-774730
0.71,0.91,2023-10-25_12-49-07-711776
0.624,0.943,2023-10-25_12-49-09-258288
0.651,0.959,2023-10-25_12-49-11-101606
0.718,0.851,2023-10-25_12-49-12-741846
0.682,0.921,2023-10-25_12-49-14-694513
0.663,0.94,2023-10-25_12-49-16-600316
0.677,0.975,2023-10-25_12-49-18-099966
0.706,0.847,2023-10-25_12-49-19-896419
0.706,0.971,2023-10-25_12-49-21-770979
0.746,0.876,2023-10-25_12-49-23-301871
0.72,0.853,2023-10-25_12-49-25-004596
0.678,0.901,2023-10-25_12-49-26-863535
0.638,0.989,2023-10-25_12-49-28-347563
0.741,0.881,2023-10-25_12-49-30-144016
0.715,0.898,2023-10-25_12-49-31-487451
0.707,0.976,2023-10-25_12-49-33-268284
0.731,0.876,2023-10-25_12-49-34-971009
0.677,0.894,2023-10-25_12-49-36-892434
0.668,0.949,2023-10-25_12-49-38-345219
0.7,0.861,2023-10-25_12-49-40-297886
0.721,0.879,2023-10-25_12-49-41-672564
0.71,0.901,2023-10-25_12-49-43-812686
0.733,0.865,2023-10-25_12-49-45-281092
0.677,0.916,2023-10-25_12-49-47-327487
0.61,0.975,2023-10-25_12-49-48-998971
0.68,0.953,2023-10-25_12-49-50-576726
0.689,0.892,2023-10-25_12-49-52-374007
0.703,0.927,2023-10-25_12-49-54-092354
0.688,0.92,2023-10-25_12-49-55-654489
0.739,0.84,2023-10-25_12-49-57-575913
0.693,0.883,2023-10-25_12-49-59-278638
0.673,0.909,2023-10-25_12-50-01-137578
0.637,0.986,2023-10-25_12-50-02-871546
0.686,0.885,2023-10-25_12-50-04-371194
0.711,0.899,2023-10-25_12-50-06-339483
0.709,0.894,2023-10-25_12-50-07-854753
0.744,0.931,2023-10-25_12-50-09-666828
0.739,0.875,2023-10-25_12-50-11-416418
0.733,0.94,2023-10-25_12-50-13-041036
0.638,0.96,2023-10-25_12-50-14-337607
0.702,0.958,2023-10-25_12-50-15-743528
0.73,0.863,2023-10-25_12-50-17-571225
0.725,0.863,2023-10-25_12-50-18-774067
0.701,0.913,2023-10-25_12-50-20-055017
0.726,0.829,2023-10-25_12-50-21-851471
0.645,0.964,2023-10-25_12-50-23-819761
0.685,0.892,2023-10-25_12-50-25-647456
0.693,0.877,2023-10-25_12-50-27-600123
0.711,0.948,2023-10-25_12-50-29-240364
0.77,0.867,2023-10-25_12-50-31-318001
0.657,0.948,2023-10-25_12-50-32-848893
0.741,0.881,2023-10-25_12-50-34-770317
0.761,0.832,2023-10-25_12-50-36-238723
0.716,0.921,2023-10-25_12-50-37-863342
0.711,0.861,2023-10-25_12-50-40-019086
0.69,0.952,2023-10-25_12-50-41-565599
0.69,0.955,2023-10-25_12-50-43-346431
0.731,0.93,2023-10-25_12-50-45-220992
0.716,0.889,2023-10-25_12-50-46-845611
0.646,0.964,2023-10-25_12-50-48-673307
0.701,0.916,2023-10-25_12-50-50-594732
0.691,0.861,2023-10-25_12-50-52-078759
0.688,0.92,2023-10-25_12-50-54-079300
0.682,0.867,2023-10-25_12-50-55-750784
0.677,0.834,2023-10-25_12-50-58-015877
0.712,0.911,2023-10-25_12-51-07-904184
0.718,0.908,2023-10-25_12-51-09-653774
0.661,0.893,2023-10-25_12-51-11-294014
0.735,0.851,2023-10-25_12-51-13-043604
0.648,0.931,2023-10-25_12-51-14-855679
0.686,0.97,2023-10-25_12-51-16-558404
0.683,0.934,2023-10-25_12-51-18-276752
0.694,0.867,2023-10-25_12-51-20-338768
0.636,0.952,2023-10-25_12-51-21-947766
0.711,0.885,2023-10-25_12-51-23-463036
0.713,0.911,2023-10-25_12-51-25-243868
0.705,0.936,2023-10-25_12-51-26-977837
0.667,0.954,2023-10-25_12-51-29-008611
0.688,0.901,2023-10-25_12-51-30-789443
0.641,0.942,2023-10-25_12-51-32-820217
0.676,0.922,2023-10-25_12-51-54-769025
0.716,0.857,2023-10-25_12-51-56-549858
0.662,0.908,2023-10-25_12-51-58-174476
0.698,0.888,2023-10-25_12-51-59-736610
0.76,0.87,2023-10-25_12-52-01-658035
0.675,0.943,2023-10-25_12-52-03-470110
0.72,0.892,2023-10-25_12-52-05-032244
0.714,0.867,2023-10-25_12-52-06-969290
0.665,0.934,2023-10-25_12-52-08-781364
0.74,0.946,2023-10-25_12-52-18-560322
0.709,0.833,2023-10-25_12-52-20-372397
0.658,0.947,2023-10-25_12-52-21-965773
0.692,0.929,2023-10-25_12-52-23-871577
0.726,0.816,2023-10-25_12-52-25-449331
0.664,0.894,2023-10-25_12-52-27-386378
0.692,0.895,2023-10-25_12-52-29-135967
0.655,0.951,2023-10-25_12-52-30-963664
0.745,0.865,2023-10-25_12-52-32-806982
0.72,0.934,2023-10-25_12-52-34-478464
0.677,0.899,2023-10-25_12-52-36-415511
0.691,0.898,2023-10-25_12-52-38-196343
0.678,0.886,2023-10-25_12-52-39-883447
0.661,0.91,2023-10-25_12-52-41-617416
0.662,0.955,2023-10-25_12-52-43-242035
0.712,0.853,2023-10-25_12-52-45-319673
0.672,0.883,2023-10-25_12-52-46-866185
0.757,0.878,2023-10-25_12-52-48-568911
0.691,0.9,2023-10-25_12-52-50-380986
0.682,0.966,2023-10-25_12-52-52-224304
0.68,0.937,2023-10-25_12-52-53-661467
0.69,0.892,2023-10-25_12-52-55-880206
0.636,0.968,2023-10-25_12-52-57-301748
0.749,0.845,2023-10-25_12-52-59-020095
0.685,0.886,2023-10-25_12-53-00-957141
0.681,0.912,2023-10-25_12-53-02-550517
0.671,0.966,2023-10-25_12-53-04-268864
0.706,0.924,2023-10-25_12-53-06-049696
0.687,0.852,2023-10-25_12-53-07-908635
0.707,0.859,2023-10-25_12-53-09-736332
0.717,0.929,2023-10-25_12-53-11-376572
0.713,0.835,2023-10-25_12-53-13-422967
0.665,0.884,2023-10-25_12-53-14-875751
0.763,0.919,2023-10-25_12-53-16-734691
0.7,0.883,2023-10-25_12-53-18-734222
0.769,0.894,2023-10-25_12-53-20-296355
0.684,0.967,2023-10-25_12-53-21-889732
0.761,0.874,2023-10-25_12-53-23-811157
0.705,0.885,2023-10-25_12-53-25-467018
0.747,0.904,2023-10-25_12-53-27-419686
0.66,0.944,2023-10-25_12-53-29-200518
0.714,0.992,2023-10-25_12-53-31-043836
0.729,0.882,2023-10-25_12-53-32-762183
0.682,0.95,2023-10-25_12-53-34-386802
0.699,0.868,2023-10-25_12-53-36-058285
0.678,0.906,2023-10-25_12-53-38-010952
0.651,0,2023-10-25_12-53-39-744922
0.699,0.893,2023-10-25_12-53-41-275812
0.664,0.958,2023-10-25_12-53-42-447412
0.74,0.884,2023-10-25_12-53-43-962682
0.675,0.874,2023-10-25_12-53-45-618543
0.656,0.925,2023-10-25_12-53-46-930737
0.676,0.969,2023-10-25_12-53-48-367899
0.659,0.874,2023-10-25_12-53-50-117489
0.702,0.91,2023-10-25_12-53-52-179505
0.673,0.875,2023-10-25_12-53-53-991580
0.693,0.854,2023-10-25_12-53-55-569857
0.748,0.853,2023-10-25_12-53-56-725835
0.7,0.854,2023-10-25_12-53-58-241106
0.719,0.822,2023-10-25_12-53-59-896967
0.73,0.858,2023-10-25_12-54-01-412237
0.727,0.86,2023-10-25_12-54-03-083720
0.656,0.889,2023-10-25_12-54-04-395913
0.639,0.972,2023-10-25_12-54-05-926803
0.65,0.911,2023-10-25_12-54-07-754500
0.73,0.898,2023-10-25_12-54-09-675925
0.664,0.981,2023-10-25_12-54-11-472378
0.704,0.915,2023-10-25_12-54-13-159484
0.688,0.874,2023-10-25_12-54-14-987179
0.713,0.877,2023-10-25_12-54-16-908604
0.686,0.885,2023-10-25_12-54-18-611329
0.671,0.884,2023-10-25_12-54-20-517133
0.665,0.924,2023-10-25_12-54-22-079267
0.741,0.844,2023-10-25_12-54-24-047555
0.629,0.944,2023-10-25_12-54-25-453476
0.682,0.93,2023-10-25_12-54-27-515492
0.728,0.844,2023-10-25_12-54-29-155732
0.63,0.959,2023-10-25_12-54-30-999051
0.652,0.912,2023-10-25_12-54-32-451835
0.734,0.869,2023-10-25_12-54-34-498230
0.713,0.872,2023-10-25_12-54-38-887825
0.669,0.966,2023-10-25_12-57-25-726408
0.671,0.941,2023-10-25_12-57-27-382270
0.673,0.941,2023-10-25_12-57-29-131860
0.73,0.88,2023-10-25_12-57-30-678372
0.723,0.858,2023-10-25_12-57-32-490448
0.685,0.936,2023-10-25_12-57-34-208794
0.738,0.859,2023-10-25_12-57-47-361961
0.684,0.885,2023-10-25_12-57-48-986580
0.657,0.889,2023-10-25_12-57-50-704927
0.69,0.866,2023-10-25_12-57-52-298303
0.712,0.905,2023-10-25_12-57-54-438426
0.716,0.907,2023-10-25_12-57-55-906832
0.701,0.879,2023-10-25_12-57-57-359617
0.753,0.866,2023-10-25_12-57-58-781158
0.66,0.984,2023-10-25_12-58-09-045201
0.657,0.914,2023-10-25_12-58-10-638577
0.723,0.928,2023-10-25_12-58-12-263197
0.705,0.861,2023-10-25_12-58-14-215864
0.689,0.951,2023-10-25_12-58-15-871725
0.673,0.944,2023-10-25_12-58-17-715043
0.686,0.921,2023-10-25_12-58-19-355284
0.737,0.915,2023-10-25_12-58-20-698719
0.713,0.88,2023-10-25_12-58-22-370201
0.637,0.958,2023-10-25_12-58-24-338490
0.698,0.903,2023-10-25_12-58-25-885003
0.712,0.92,2023-10-25_12-58-27-837670
0.705,0.879,2023-10-25_12-58-29-399803
0.728,0.872,2023-10-25_12-58-31-211879
0.738,0.821,2023-10-25_12-58-32-883363
0.684,0.91,2023-10-25_12-58-34-726680
0.675,0.974,2023-10-25_12-58-36-491891
0.702,0.901,2023-10-25_12-58-38-100888
0.702,0.932,2023-10-25_12-58-39-944206
0.622,0.95,2023-10-25_12-58-41-693797
0.688,0.907,2023-10-25_12-58-43-287173
0.694,0.917,2023-10-25_12-58-45-146111
0.662,0.939,2023-10-25_12-58-46-739488
0.664,0.873,2023-10-25_12-58-48-364107
0.668,0.925,2023-10-25_12-58-50-176182
0.689,0.851,2023-10-25_12-58-52-019500
0.663,0.922,2023-10-25_12-58-53-784712
0.698,0.911,2023-10-25_12-58-55-362466
0.66,0.974,2023-10-25_12-58-57-174542
0.696,1.014,2023-10-25_12-58-59-049102
0.712,0.897,2023-10-25_12-59-00-689851
0.694,0.934,2023-10-25_12-59-02-298848
0.686,0.952,2023-10-25_12-59-03-595419
0.707,0.831,2023-10-25_12-59-05-095068
0.704,0.897,2023-10-25_12-59-06-594717
0.731,0.954,2023-10-25_12-59-08-359927
0.714,0.956,2023-10-25_12-59-10-250109
0.707,0.862,2023-10-25_12-59-11-781000
0.784,0.831,2023-10-25_12-59-13-718046
0.718,0.915,2023-10-25_12-59-15-264559
0.7,0.965,2023-10-25_12-59-16-436159
0.645,0.949,2023-10-25_12-59-17-982672
0.739,0.951,2023-10-25_12-59-19-622912
0.704,0.862,2023-10-25_12-59-21-372502
0.716,0.913,2023-10-25_12-59-23-215820
0.704,0.899,2023-10-25_12-59-24-809196
0.691,0.913,2023-10-25_12-59-26-621271
0.686,0.939,2023-10-25_12-59-28-339618
0.725,0.893,2023-10-25_12-59-30-089208
0.708,0.907,2023-10-25_12-59-31-948147
0.736,0.897,2023-10-25_12-59-33-572766
0.705,0.883,2023-10-25_12-59-34-759988
0.632,0.972,2023-10-25_12-59-36-681412
0.744,0.882,2023-10-25_12-59-38-524730
0.666,0.885,2023-10-25_12-59-39-946272
0.651,0.922,2023-10-25_12-59-42-039531
0.725,0.917,2023-10-25_12-59-43-586044
0.678,0.962,2023-10-25_12-59-45-273148
0.668,0.966,2023-10-25_12-59-46-975874
0.698,0.922,2023-10-25_12-59-48-928541
0.671,0.96,2023-10-25_12-59-50-600024
0.712,0.874,2023-10-25_12-59-52-302750
0.745,0.84,2023-10-25_12-59-53-849262
0.769,0.858,2023-10-25_12-59-55-926900
0.702,0.879,2023-10-25_12-59-57-489034
0.745,0.873,2023-10-25_12-59-59-176138
0.687,0.874,2023-10-25_13-00-01-003835
0.684,0.97,2023-10-25_13-00-02-691446
0.735,0.883,2023-10-25_13-00-04-534763
0.711,0.888,2023-10-25_13-00-06-143761
0.676,0.955,2023-10-25_13-00-07-955836
0.702,0.967,2023-10-25_13-00-09-705426
0.708,0.925,2023-10-25_13-00-11-267560
0.698,0.949,2023-10-25_13-00-12-735965
0.676,0.889,2023-10-25_13-00-13-985672
0.716,0.826,2023-10-25_13-00-15-625913
0.71,0.879,2023-10-25_13-00-17-516094
0.692,0.989,2023-10-25_13-00-19-078228
0.706,0.916,2023-10-25_13-00-21-030895
0.689,0.929,2023-10-25_13-00-22-468058
0.728,0.935,2023-10-25_13-00-23-889600
0.633,0.987,2023-10-25_13-00-25-279899
0.654,0.954,2023-10-25_13-00-27-029489
0.684,0.874,2023-10-25_13-00-28-685352
0.627,0.97,2023-10-25_13-00-30-372455
0.784,0.861,2023-10-25_13-00-58-584590
0.741,0.897,2023-10-25_13-00-59-803055
0.728,0.856,2023-10-25_13-01-01-661994
0.723,0.904,2023-10-25_13-01-03-287431
0.725,0.972,2023-10-25_13-01-05-099506
0.675,0,2023-10-25_13-09-11-462348
0.709,0.851,2023-10-25_13-09-12-993240
0.724,0.86,2023-10-25_13-09-14-586617
0.72,0.861,2023-10-25_13-09-16-289342
0.732,0.913,2023-10-25_13-09-17-976447
0.745,0.908,2023-10-25_13-09-19-772901
0.756,0.935,2023-10-25_13-09-21-397519
0.685,0.899,2023-10-25_13-10-30-726036
0.731,0.921,2023-10-25_13-10-32-381898
0.672,0.924,2023-10-25_13-10-34-131488
0.681,0.965,2023-10-25_13-10-35-802971
0.726,0.908,2023-10-25_13-10-37-521318
0.692,0.958,2023-10-25_13-10-39-192801
0.679,0.919,2023-10-25_13-10-41-036119
0.729,0.886,2023-10-25_13-10-42-473282
0.662,1.002,2023-10-25_13-10-44-425949
0.716,0.92,2023-10-25_13-10-45-988083
0.712,0.901,2023-10-25_13-10-47-847022
0.698,0.873,2023-10-25_13-10-49-377913
0.718,0.912,2023-10-25_13-10-51-065018
0.714,0.936,2023-10-25_13-10-53-033306
0.66,0.898,2023-10-25_13-10-54-689168
0.612,0.906,2023-10-25_13-10-56-407515
0.671,0.945,2023-10-25_13-10-57-860299
0.708,0.948,2023-10-25_13-10-59-672375
0.748,0.919,2023-10-25_13-11-01-375101
0.726,0.901,2023-10-25_13-11-03-327768
0.765,0.855,2023-10-25_13-11-04-983629
0.721,0.898,2023-10-25_13-11-06-826947
0.709,0.846,2023-10-25_13-11-08-404702
0.73,0.865,2023-10-25_13-11-10-201156
0.683,0.974,2023-10-25_13-11-11-825775
0.701,0.989,2023-10-25_13-11-13-623267
0.702,0.889,2023-10-25_13-11-25-604832
0.672,0.912,2023-10-25_13-11-27-182588
0.699,0.9,2023-10-25_13-11-28-916556
0.63,0.982,2023-10-25_13-11-30-556797
0.639,0.932,2023-10-25_13-11-32-322007
0.72,0.864,2023-10-25_13-11-34-118461
0.716,0,2023-10-25_13-11-35-743080
0.645,0.946,2023-10-25_13-11-37-367699
0.729,0.893,2023-10-25_13-11-39-195396
0.682,0.945,2023-10-25_13-11-40-351375
0.7,0.877,2023-10-25_13-11-41-866645
0.674,1.02,2023-10-25_13-11-43-413157
0.64,0.969,2023-10-25_13-11-45-193989
0.661,1.015,2023-10-25_13-11-47-037307
0.686,0.963,2023-10-25_13-11-48-693169
0.69,0.926,2023-10-25_13-11-50-286546
0.667,0.962,2023-10-25_13-11-51-473767
0.725,0.93,2023-10-25_13-11-53-098386
0.741,0.851,2023-10-25_13-11-54-426200
0.67,0.885,2023-10-25_13-11-55-910227
0.683,0.992,2023-10-25_13-11-57-284905
0.708,0.896,2023-10-25_13-11-58-831417
0.687,0.95,2023-10-25_13-12-14-659204
0.739,0.903,2023-10-25_13-12-16-158853
0.701,0.888,2023-10-25_13-12-18-049035
0.718,0.895,2023-10-25_13-12-19-845489
0.702,0.929,2023-10-25_13-12-21-595079
0.707,0.859,2023-10-25_13-12-23-172834
0.755,0.857,2023-10-25_13-12-24-984908
0.669,0.94,2023-10-25_13-12-36-154165
0.69,0.935,2023-10-25_13-12-37-497600
0.639,0.989,2023-10-25_13-12-39-075355
0.675,0.963,2023-10-25_13-12-40-778080
0.744,0.864,2023-10-25_13-12-42-933825
0.701,0.882,2023-10-25_13-12-44-292882
0.677,0.919,2023-10-25_13-12-46-229927
0.67,0.896,2023-10-25_13-12-48-010760
0.694,0.909,2023-10-25_13-12-49-682243
0.71,0.955,2023-10-25_13-12-51-025678
0.678,0.992,2023-10-25_13-12-52-775268
0.687,0.966,2023-10-25_13-12-54-852906
0.672,0.938,2023-10-25_13-12-56-274447
0.714,0.92,2023-10-25_13-12-57-711610
0.683,0.926,2023-10-25_13-12-58-992561
0.683,0.919,2023-10-25_13-13-00-367238
0.677,0.954,2023-10-25_13-13-02-288662
0.702,0.956,2023-10-25_13-13-03-444641
0.683,0.935,2023-10-25_13-13-05-006775
0.701,0.864,2023-10-25_13-13-06-475181
0.691,0.927,2023-10-25_13-13-08-709032
0.713,0.998,2023-10-25_13-13-10-489865
0.729,0.864,2023-10-25_13-13-12-255075
0.672,0.915,2023-10-25_13-13-13-801589
0.677,0.929,2023-10-25_13-13-15-208531
0.696,0.934,2023-10-25_13-13-16-380131
0.717,0.858,2023-10-25_13-13-18-114099
0.672,0.959,2023-10-25_13-13-20-066767
0.752,0.908,2023-10-25_13-13-21-660143
0.725,0.833,2023-10-25_13-13-23-159792
0.728,0.9,2023-10-25_13-13-25-315536
0.7,0.934,2023-10-25_13-13-26-768320
0.627,0.929,2023-10-25_13-13-28-486668
0.69,0.935,2023-10-25_13-13-30-376849
0.708,0.937,2023-10-25_13-13-32-032712
0.707,0.843,2023-10-25_13-13-33-579225
0.693,0.856,2023-10-25_13-13-35-266328
0.706,0.93,2023-10-25_13-13-37-297102
0.679,0.956,2023-10-25_13-13-38-906100
0.632,1.024,2023-10-25_13-13-41-030602
0.715,0.93,2023-10-25_13-13-42-592735
0.664,0.943,2023-10-25_13-13-44-123626
0.705,0.901,2023-10-25_13-13-45-795110
0.7,0.971,2023-10-25_13-13-47-575943
0.689,0.899,2023-10-25_13-13-49-622337
0.693,0.848,2023-10-25_13-13-51-434412
0.716,0.881,2023-10-25_13-13-53-090274
0.716,0.917,2023-10-25_13-13-54-793000
0.746,0.827,2023-10-25_13-13-56-667560
0.716,0.856,2023-10-25_13-13-58-307801
0.673,0.899,2023-10-25_13-13-59-869935
0.728,0.918,2023-10-25_13-14-01-572660
0.724,0.861,2023-10-25_13-14-03-400356
0.711,0.856,2023-10-25_13-14-05-306160
0.693,0.877,2023-10-25_13-14-06-977643
0.683,0.854,2023-10-25_13-14-08-492913
0.685,0,2023-10-25_13-14-09-742619
0.714,0,2023-10-25_13-14-11-398481
0.738,0,2023-10-25_13-14-13-273042
0,0,2023-10-25_13-14-14-850796
0,0,2023-10-25_13-14-16-195262
0.674,0,2023-10-25_13-14-17-663668
0,0,2023-10-25_13-14-18-835268
0.652,0.971,2023-10-25_13-14-20-303675
0.702,0.884,2023-10-25_13-14-21-740838
0.763,0.915,2023-10-25_13-14-24-037175
0,0.849,2023-10-25_13-14-25-614929
0.677,0.942,2023-10-25_13-14-27-614460
0.718,0.866,2023-10-25_13-14-29-129730
0.717,0.887,2023-10-25_13-14-30-879320
