khoảng cách trên,khoảng cách dưới
0.595,0.969,12_25_17
0.73,0.848,12_25_18
0.633,0.909,12_25_20
0.719,0.854,12_25_21
0.721,0.86,12_25_23
0.641,1.036,12_25_24
0.611,0.91,12_25_26
0.731,0.897,12_25_28
0.714,0.835,12_25_29
0.738,0.805,12_25_31
0.692,0.923,12_25_33
0.758,0.913,12_25_35
0.589,0.907,12_25_36
0.636,0.852,12_25_38
0.717,0.901,12_25_40
0.672,0.865,12_25_41
0.701,0.68,12_25_43
0.673,0.652,12_25_45
0.637,0.912,12_25_47
0.712,0.862,12_25_48
0.71,0.813,12_25_50
0.669,0.968,12_25_52
0.729,0.911,12_25_53
0.767,0.881,12_25_55
0.788,0.688,12_25_57
0.735,0.876,12_25_58
0.757,0.698,12_26_01
0.734,0.816,12_26_03
0.684,0.795,12_26_04
0.748,0.836,12_26_06
0.751,0.836,12_26_08
0.759,0.867,12_26_09
0.798,0.861,12_26_11
0.762,0.923,12_26_13
0.787,0.913,12_26_14
0.725,0.863,12_26_16
0.734,0.956,12_26_18
0.756,0.881,12_26_20
0.726,0.926,12_26_21
0.723,0.941,12_26_23
0.732,0.942,12_26_25
0.814,0.854,12_26_26
0.735,0.951,12_26_28
0.759,0.855,12_26_30
0.682,1.021,12_26_32
0.776,0.861,12_26_33
0.654,0.974,12_26_35
0.634,0.96,12_26_37
0.746,0.809,12_26_38
0.664,0.911,12_26_40
0.715,0.904,12_26_42
0.734,0.903,12_26_44
0.699,0.891,12_26_45
0.692,0.887,12_26_47
0.716,0.899,12_26_49
0.71,0.885,12_26_50
0.679,0.937,12_26_52
0.654,0.882,12_26_53
0.727,0.884,12_26_55
0.694,0.888,12_26_57
0.696,0.914,12_26_59
0.738,0.93,12_27_00
0.712,0.875,12_27_02
0.718,0.942,12_27_04
0.722,0.858,12_27_05
0.732,0.982,12_27_07
0.722,0.884,12_27_09
0.718,0.911,12_27_11
0.716,0.977,12_27_12
0.668,0.966,12_27_14
0.745,0.861,12_27_15
0.79,0.825,12_27_18
0.7,0.926,12_27_19
0.671,0.918,12_27_21
0.767,0.864,12_27_23
0.704,0.825,12_27_24
0.719,0.863,12_27_26
0.714,0.839,12_27_27
0.708,0.914,12_27_28
0.745,0.953,12_27_30
0.736,0.848,12_27_32
0.662,0.967,12_27_34
0.716,0.833,12_27_35
0.743,0.879,12_27_37
0.713,0.923,12_27_39
0.74,0.896,12_27_40
0.662,0.914,12_27_42
0.732,0.934,12_27_44
0.727,0.878,12_27_45
0.695,0.853,12_27_47
0.686,0.911,12_27_49
0.764,0.852,12_27_51
0.672,0.953,12_27_52
0.737,0.814,12_27_54
0.644,1.021,12_27_55
0.765,0.824,12_27_57
0.69,0.882,12_27_59
0.708,0.856,12_28_00
0.641,0.938,12_28_02
0.657,1.012,12_28_04
0.625,0.916,12_28_06
0.688,0.947,12_28_07
0.717,0.934,12_28_09
0.732,0.896,12_28_10
0.767,0.825,12_28_11
0.739,0.97,12_28_13
0.742,0.945,12_28_15
0.778,0.889,12_28_16
0.696,0.915,12_28_18
0.723,0.913,12_28_20
0.756,0.908,12_28_21
0.72,0.894,12_28_23
0.639,0.972,12_28_25
0.726,0.851,12_28_27
0.748,0.912,12_28_28
0.715,0.875,12_28_30
0.583,0.949,12_28_32
0.688,0.958,12_28_34
0.713,0.912,12_28_35
0.69,0.853,12_28_37
0.645,0.945,12_28_39
0.674,0.899,12_28_40
0.646,0.92,12_28_42
0.765,0.873,12_28_44
0.714,0.884,12_28_45
0.68,0.948,12_28_47
0.723,0.899,12_28_49
0.73,0.873,12_28_50
0.754,0.94,12_28_52
0.648,0.897,12_28_54
0.765,0.855,12_28_56
0.706,0.946,12_28_57
0.726,0.837,12_28_59
0.676,0.932,12_29_01
0.708,0.928,12_29_02
0.701,0.844,12_29_04
0.773,0.911,12_29_06
0.72,0.806,12_29_08
0.717,0.86,12_29_09
0.696,0.841,12_29_11
0.644,0.909,12_29_13
0.746,0.923,12_29_15
0.732,0.881,12_29_16
0.679,0.836,12_29_18
0.656,0.982,12_29_20
0.631,0.965,12_29_21
0.597,0.867,12_29_23
0.727,0.789,12_29_24
0.657,0.854,12_29_26
0.737,0.902,12_29_28
0.604,0.939,12_29_30
0.727,0.83,12_29_31
0.621,0.937,12_29_33
0.668,0.962,12_29_35
0.62,0.929,12_29_37
0.665,0.92,12_29_38
0.698,0.922,12_29_40
0.739,0.833,12_29_42
0.555,0.837,12_29_43
0.654,0.865,12_29_45
0.631,0.884,12_29_46
0.642,0.863,12_29_48
0.654,0.961,12_29_50
0.723,0.956,12_29_52
0.643,0.971,12_29_53
0.752,0.91,12_29_55
0.783,0.937,12_29_57
0.79,0.874,12_29_58
0.682,0.959,12_30_00
0.727,0.931,12_30_02
0.785,0.864,12_30_04
0.741,0.926,12_30_05
0.744,0.848,12_30_07
0.777,0.844,12_30_09
0.718,0.884,12_30_10
0.715,0.881,12_30_16
0.765,0.786,12_30_17
0.738,0.926,12_30_19
0.53,0.838,12_30_21
0.596,0.883,12_30_23
0.581,0.852,12_30_24
0.574,0.899,12_30_26
0.75,0.914,12_30_27
0.656,1.044,12_30_29
0.735,0.938,12_30_31
0.724,0.999,12_30_33
0.7,0.991,12_30_35
0.731,0.94,12_30_36
0.695,0.908,12_30_37
0.762,0.851,12_30_39
0.698,0.914,12_30_41
0.738,0.914,12_30_43
0.724,0.951,12_30_44
0.696,0.982,12_30_46
0.684,0.956,12_30_48
0.747,0.895,12_30_49
0.742,0.947,12_30_51
0.767,0.884,12_30_53
0.637,0.934,12_30_55
0.726,0.89,12_30_56
0.694,0.858,12_30_58
0.787,0.821,12_31_00
0.758,0.831,12_31_11
0.704,0.916,12_31_12
0.734,0.887,12_31_14
0.728,0.915,12_31_16
0.649,0.965,12_31_17
0.767,0.874,12_31_19
0.768,0.907,12_31_21
0.749,0.892,12_31_23
0.736,0.903,12_31_24
0.779,0.876,12_31_26
0.742,0.89,12_31_28
0.639,0.937,12_31_30
0.685,0.919,12_31_31
0.629,0.895,12_31_33
0.766,0.877,12_31_35
0.762,0.892,12_31_37
0.709,0.874,12_31_38
0.784,0.859,12_31_40
0.718,0.949,12_31_42
0.694,0.988,12_31_43
0.693,0.944,12_31_45
0.732,0.814,12_31_47
0.714,0.878,12_31_48
0.76,0.752,12_31_49
0.717,0.909,12_31_51
0.712,0.886,12_31_53
0.657,0.978,12_31_55
0.649,0.901,12_31_57
0.63,0.903,12_31_58
0.613,0.984,12_32_00
0.708,0.901,12_32_02
0.702,0.98,12_32_03
0.747,0.825,12_32_05
0.626,1.022,12_32_07
0.699,0.849,12_32_08
0.741,0.865,12_32_10
0.757,0.831,12_32_12
0.691,0.855,12_32_13
0.74,0.835,12_32_15
0.611,0.933,12_32_16
0.779,0.855,12_32_18
0.701,0.903,12_32_20
0.671,0.923,12_32_21
0.725,0.879,12_32_22
0.711,0.921,12_32_24
0.74,0.93,12_32_26
0.702,0.89,12_32_27
0.717,0.93,12_32_29
0.682,0.964,12_32_31
0.772,0.828,12_32_32
0.726,0.915,12_32_34
0.783,0.92,12_32_36
0.719,0.926,12_32_38
0.698,0.97,12_32_39
0.697,0.936,12_32_41
0.694,0.934,12_32_43
0.742,0.829,12_32_44
0.736,0.935,12_32_46
0.755,0.797,12_32_48
0.683,0.891,12_32_49
0.762,0.841,12_32_51
0.637,0.928,12_32_53
0.697,0.882,12_33_05
0.629,0.946,12_33_06
0.716,0.799,12_33_08
0.675,0.806,12_33_10
0.687,0.895,12_33_12
0.677,0.888,12_33_13
0.695,0.933,12_33_14
0.731,0.844,12_33_16
0.764,0.893,12_33_18
0.74,0.849,12_33_20
0.668,0.944,12_33_22
0.831,0.93,12_33_23
0.677,0.898,12_33_25
0.714,1.005,12_33_27
0.791,0.838,12_33_28
0.693,0.962,12_33_30
0.625,0.948,12_33_31
0.681,0.915,12_33_32
0.7,0.861,12_33_34
0.657,0.918,12_33_35
0.717,0.97,12_33_37
0.72,0.793,12_33_39
0.687,0.899,12_33_41
0.669,0.914,12_33_42
0.71,0.908,12_33_44
0.732,0.853,12_33_46
0.672,0.944,12_33_47
0.707,0.935,12_33_49
0.716,0.936,12_33_51
0.729,0.876,12_33_53
0.664,0.966,12_33_54
0.767,0.873,12_33_56
0.737,0.782,12_33_58
0.698,0.863,12_34_00
0.771,0.828,12_34_01
0.71,0.912,12_34_03
0.755,0.85,12_34_05
0.646,0.947,12_34_06
0.648,0.902,12_34_08
0.719,0.856,12_34_10
0.739,0.946,12_34_11
0.764,0.842,12_34_12
0.694,0.905,12_34_14
0.725,0.937,12_34_16
0.706,1.007,12_34_18
0.718,0.874,12_34_19
0.719,0.94,12_34_29
0.698,0.921,12_34_30
0.72,0.899,12_34_32
0.697,0.997,12_34_34
0.71,0.865,12_34_36
0.716,0.951,12_34_38
0.719,0.882,12_34_39
0.708,0.881,12_34_40
0.711,0.932,12_34_42
0.735,0.941,12_34_44
0.727,0.878,12_34_46
0.659,0.948,12_34_47
0.68,0.947,12_34_49
0.725,0.885,12_34_51
0.779,0.853,12_34_53
0.705,0.954,12_34_54
0.695,0.948,12_34_56
0.771,0.834,12_34_58
0.714,0.886,12_35_00
0.794,0.87,12_35_01
0.743,0.824,12_35_03
0.753,0.819,12_35_05
0.691,0.824,12_35_07
0.736,0.877,12_35_08
0.675,0.983,12_35_10
0.683,0.893,12_35_18
0.722,0.839,12_35_20
0.733,0.838,12_35_21
0.704,0.991,12_35_23
0.709,0.864,12_35_25
0.684,0.954,12_35_27
0.713,0.887,12_35_28
0.653,0.954,12_35_30
0.737,0.936,12_35_31
0.716,0.907,12_35_33
0.714,0.883,12_35_35
0.687,0.926,12_35_36
0.703,0.896,12_35_38
0.758,0.913,12_35_40
0.732,0.871,12_35_41
0.671,0.928,12_35_43
0.767,0.873,12_35_45
0.634,0.931,12_35_47
0.685,0.886,12_35_48
0.634,0.865,12_35_50
0.728,0.981,12_35_52
0.704,0.899,12_35_54
0.768,0.954,12_35_55
0.76,0.919,12_35_57
0.663,0.927,12_35_59
0.7,0.911,12_36_00
0.756,0.951,12_36_02
0.743,0.935,12_36_04
0.734,0.823,12_36_06
0.663,1.005,12_36_08
0.735,0.886,12_36_09
0.728,0.902,12_36_11
0.714,0.906,12_36_13
0.705,0.923,12_36_15
0.689,0.935,12_36_16
0.64,0.897,12_36_18
0.668,0.895,12_36_19
0.623,0.929,12_36_21
0.667,0.942,12_36_23
0.747,0.902,12_36_24
0.77,0.889,12_36_26
0.728,0.897,12_36_28
0.747,0.835,12_36_30
0.782,0.813,12_36_31
0.7,0.966,12_36_33
0.764,0.829,12_36_35
0.775,0.827,12_36_37
0.683,0.935,12_36_38
0.638,0.965,12_36_40
0.75,0.833,12_36_42
0.734,0.952,12_36_43
0.786,0.899,12_36_45
0.717,0.913,12_36_47
0.697,0.935,12_36_49
0.808,0.848,12_36_51
0.719,0.856,12_36_52
0.749,0.866,12_36_54
0.686,0.882,12_36_56
0.704,0.922,12_36_57
0.685,0.891,12_36_59
0.669,0.917,12_37_01
0.657,0.895,12_37_03
0.641,0.897,12_37_04
0.744,0.831,12_37_06
0.766,0.953,12_37_08
0.658,0.937,12_37_10
0.667,0.976,12_37_11
0.712,0.913,12_37_13
0.715,0.947,12_37_14
0.743,0.942,12_37_17
0.695,0.899,12_37_18
0.69,0.966,12_37_20
0.763,0.855,12_37_22
0.811,0.846,12_37_23
0.642,0.931,12_37_25
0.735,0.924,12_37_27
0.719,0.91,12_37_29
0.725,0.875,12_37_30
0.677,0.926,12_37_32
0.715,0.85,12_37_34
0.683,0.946,12_37_36
0.645,0.896,12_37_37
0.712,0.895,12_37_39
0.718,0.914,12_37_41
0.649,0.896,12_37_42
0.681,0.939,12_37_44
0.679,0.968,12_37_46
0.708,0.858,12_37_47
0.751,0.843,12_37_49
0.678,0.952,12_37_51
0.738,0.869,12_37_52
0.668,0.905,12_37_54
0.713,0.937,12_37_55
0.683,0.893,12_37_57
0.708,0.882,12_37_59
0.717,0.843,12_38_00
0.733,0.863,12_38_02
0.698,0.861,12_38_04
0.697,0.908,12_38_06
0.718,0.824,12_38_07
0.679,0.921,12_38_09
0.691,0.883,12_38_11
0.663,0.986,12_38_12
0.722,0.885,12_38_14
0.686,1.035,12_38_16
0.756,0.984,12_38_17
0.671,0.917,12_38_19
0.726,0.939,12_38_20
0.664,0.97,12_38_22
0.668,0.963,12_38_23
0.722,0.942,12_38_25
0.698,0.878,12_38_27
0.772,0.897,12_38_28
0.762,0.871,12_38_30
0.695,1.01,12_38_32
0.75,0.912,12_38_34
0.71,0.95,12_38_35
0.733,0.927,12_38_36
0.755,0.857,12_38_38
0.806,0.887,12_38_40
0.766,0.946,12_38_41
0.771,0.863,12_38_43
0.733,0.978,12_38_45
0.747,0.882,12_38_47
0.697,0.993,12_38_48
0.663,0.911,12_38_50
0.689,1.026,12_38_52
0.702,0.935,12_38_53
0.71,0.897,12_38_55
0.683,0.958,12_38_56
0.691,0.859,12_38_58
0.73,0.815,12_38_59
0.643,1.003,12_39_01
0.711,0.929,12_39_03
0.635,0.994,12_39_04
0.734,0.867,12_39_06
0.656,0.926,12_39_07
0.76,0.842,12_39_08
0.741,0.915,12_39_10
0.707,0.874,12_39_11
0.675,0.933,12_39_13
0.705,0.863,12_39_14
0.7,0.935,12_39_16
0.689,0.837,12_39_18
0.728,0.908,12_39_19
0.731,0.902,12_39_21
0.705,0.939,12_39_23
0.706,0.978,12_39_25
0.71,0.86,12_39_26
0.725,0.915,12_39_28
0.652,0.975,12_39_30
0.665,0.919,12_39_31
0.727,0.877,12_39_33
0.651,1.0,12_39_35
0.709,0.889,12_39_37
0.71,0.854,12_39_38
0.631,0.96,12_39_39
0.684,0.867,12_39_41
0.691,0.988,12_39_42
0.743,0.883,12_39_44
0.729,0.903,12_39_46
0.722,0.849,12_39_48
0.723,0.917,12_39_49
0.725,0.806,12_39_51
0.654,0.928,12_39_53
0.733,0.939,12_39_54
0.695,0.856,12_39_56
0.783,0.94,12_39_58
0.784,0.907,12_40_00
0.722,0.996,12_40_01
0.724,0.951,12_40_03
0.804,0.882,12_40_05
0.734,0.913,12_40_06
0.729,0.898,12_40_07
0.698,0.926,12_40_09
0.746,0.913,12_40_10
0.735,0.865,12_40_12
0.669,0.972,12_40_13
0.699,0.936,12_40_14
0.715,0.908,12_40_16
0.718,0.918,12_40_18
0.716,0.899,12_40_19
0.733,0.882,12_40_21
0.744,0.821,12_40_23
0.716,0.851,12_40_25
0.652,0.913,12_40_26
0.625,0.918,12_40_28
0.7,0.947,12_40_30
0.687,0.926,12_40_31
0.725,0.936,12_40_33
0.693,0.882,12_40_35
0.701,0.994,12_40_36
0.67,0.898,12_40_38
0.678,0.797,12_40_40
0.675,0.845,12_40_41
0.673,0.925,12_40_43
0.787,0.811,12_40_45
0.674,0.898,12_40_46
0.696,0.926,12_40_48
0.732,0.887,12_40_50
0.693,0.879,12_40_51
0.77,0.892,12_40_53
0.733,0.94,12_40_54
0.665,0.883,12_40_56
0.759,0.851,12_40_58
0.769,0.872,12_40_59
0.759,0.87,12_41_01
0.75,0.832,12_41_03
0.699,0.93,12_41_05
0.699,0.879,12_41_07
0.705,0.895,12_41_08
0.692,0.769,12_41_10
0.696,0.798,12_41_12
0.676,0.876,12_41_13
0.707,0.782,12_41_15
0.717,0.968,12_41_17
0.716,0.924,12_41_19
0.746,0.953,12_41_20
0.726,0.971,12_41_22
0.717,0.913,12_41_24
0.753,0.843,12_41_25
0.735,0.866,12_41_27
0.755,0.868,12_42_19
0.724,0.884,12_42_20
0.665,0.96,12_42_22
0.698,0.934,12_42_24
0.771,0.841,12_42_25
0.715,0.874,12_42_27
0.696,0.903,12_42_29
0.698,0.945,12_42_30
0.683,0.957,12_42_32
0.782,0.825,12_42_34
0.772,0.918,12_42_36
0.693,0.959,12_42_37
0.816,0.885,12_42_39
0.755,0.817,12_42_41
0.643,0.937,12_42_42
0.761,0.875,12_42_45
0.668,0.877,12_42_47
0.611,0.664,12_42_49
0.686,0.852,12_42_50
0.682,0.86,12_42_52
0.688,0.886,12_42_54
0.745,0.948,12_42_56
0.663,0.928,12_42_57
0.633,0.879,12_42_59
0.663,0.709,12_43_00
0.692,0.83,12_43_02
0.653,0.726,12_43_04
0.759,0.9,12_43_06
0.74,0.908,12_43_08
0.697,0.921,12_43_09
0.784,0.868,12_43_11
0.623,0.99,12_43_13
0.655,0.537,12_43_14
0.645,0.76,12_43_16
0.699,0.714,12_43_18
0.722,0.929,12_43_19
0.74,0.854,12_43_20
0.758,0.852,12_43_22
0.706,0.867,12_43_24
0.803,0.814,12_43_26
0.737,0.822,12_43_27
0.75,0.895,12_43_29
0.804,0.839,12_43_31
0.697,0.91,12_43_32
0.734,0.904,12_43_34
0.687,0.856,12_43_36
0.665,0.98,12_43_37
0.736,0.879,12_43_39
0.71,0.911,12_43_41
0.668,0.915,12_43_43
0.662,0.909,12_43_44
0.665,0.929,12_43_46
0.708,0.904,12_43_47
0.668,0.947,12_43_49
0.598,0.972,12_43_51
0.64,0.871,12_43_53
0.745,0.899,12_43_55
0.693,0.9,12_43_56
0.674,1.013,12_44_02
0.637,0.902,12_44_04
0.757,0.893,12_44_06
0.671,0.946,12_44_07
0.699,0.86,12_44_08
0.74,0.895,12_44_10
0.692,0.84,12_44_12
0.771,0.842,12_44_14
0.733,0.953,12_44_15
0.733,0.891,12_44_17
0.76,0.927,12_44_19
0.782,0.902,12_44_20
0.727,0.881,12_44_22
0.763,0.819,12_44_24
0.711,0.857,12_44_25
0.691,0.936,12_44_26
0.742,0.836,12_44_28
0.647,0.883,12_44_30
0.713,0.869,12_44_32
0.642,0.991,12_44_33
0.636,0.912,12_44_35
0.675,0.823,12_44_36
0.774,0.883,12_44_37
0.718,0.79,12_44_39
0.76,0.92,12_44_41
0.663,0.897,12_44_42
0.716,0.89,12_44_43
0.647,0.926,12_44_55
0.773,0.877,12_44_57
0.792,0.815,12_44_59
0.669,0.896,12_45_00
0.744,0.936,12_45_02
0.744,0.819,12_45_04
0.775,0.936,12_45_06
0.714,0.944,12_45_07
0.707,0.859,12_45_09
0.719,0.824,12_45_21
0.673,0.81,12_45_23
0.668,0.87,12_45_25
0.698,0.965,12_45_26
0.639,0.951,12_45_28
0.739,0.836,12_45_30
0.746,0.923,12_45_32
0.67,0.959,12_45_33
0.773,0.932,12_45_35
0.691,0.864,12_45_37
0.699,0.896,12_45_39
0.722,0.905,12_45_48
0.739,0.874,12_45_49
0.683,0.962,12_45_51
0.712,0.913,12_45_53
0.635,0.933,12_45_54
0.739,0.845,12_45_55
0.673,0.944,12_45_57
0.691,0.896,12_45_58
0.728,0.946,12_46_00
0.684,0.971,12_46_12
0.67,0.887,12_46_14
0.736,0.881,12_46_16
0.789,0.836,12_46_17
0.725,0.895,12_46_19
0.739,0.829,12_46_21
0.677,0.94,12_46_22
0.691,0.902,12_46_24
0.721,0.9,12_46_26
0.745,0.879,12_46_28
0.673,0.845,12_46_36
0.736,0.937,12_46_37
0.719,0.833,12_46_39
0.644,0.934,12_46_41
0.649,0.903,12_46_42
0.692,0.908,12_46_44
0.678,0.879,12_46_46
0.676,0.89,12_46_47
0.679,0.901,12_46_49
0.694,0.888,12_46_51
0.648,0.968,12_46_53
0.716,0.906,12_46_54
0.755,0.929,12_46_56
0.733,0.883,12_46_58
0.717,0.857,12_46_59
0.675,0.856,12_47_00
0.674,0.951,12_47_02
0.762,0.818,12_47_04
0.71,0.912,12_47_06
0.742,0.86,12_47_07
0.656,0.905,12_47_09
0.687,0.91,12_47_11
0.695,0.833,12_47_13
0.627,0.987,12_47_14
0.661,0.879,12_47_15
0.677,0.902,12_47_17
0.754,0.816,12_47_19
0.665,0.953,12_47_23
0.809,0.9,12_47_25
0.763,0.871,12_47_26
0.705,0.961,12_47_28
0.73,0.912,12_47_30
0.755,0.912,12_47_32
0.677,0.931,12_47_33
0.701,0.958,12_47_35
0.618,0.941,12_47_37
0.715,0.948,12_47_38
0.718,0.896,12_47_40
0.725,0.924,12_47_42
0.715,0.895,12_47_44
0.728,0.924,12_47_45
0.714,0.842,12_47_47
0.707,0.961,12_47_49
0.627,0.736,12_47_50
0.683,0.736,12_47_52
0.638,0.726,12_47_54
0.619,0.786,12_47_55
0.667,0.939,12_47_57
0.649,0.928,12_47_59
0.711,0.865,12_48_01
0.718,0.83,12_48_03
0.621,0.959,12_48_04
0.735,0.822,12_48_06
0.687,0.997,12_48_08
0.736,0.883,12_48_09
0.706,0.912,12_48_11
0.675,0.948,12_48_12
0.651,0.944,12_48_14
0.714,0.832,12_48_15
0.701,0.801,12_48_17
0.742,0.838,12_48_18
0.66,0.895,12_48_20
0.661,0.922,12_48_22
0.647,0.918,12_48_24
0.708,0.901,12_48_25
0.714,0.886,12_48_27
0.714,0.866,12_48_29
0.676,0.92,12_48_31
0.685,0.944,12_48_32
0.667,0.893,12_48_34
0.76,0.919,12_48_35
0.749,0.859,12_48_37
0.726,0.864,12_48_39
0.691,0.918,12_48_41
0.752,0.939,12_48_43
0.775,0.846,12_48_44
0.761,0.919,12_48_46
0.7,0.95,12_48_48
0.72,0.91,12_48_50
0.76,0.969,12_48_51
0.769,0.911,12_48_53
0.715,0.892,12_48_55
0.677,0.971,12_48_56
0.791,0.863,12_48_58
0.801,0.899,12_49_00
0.73,0.828,12_49_02
0.69,0.963,12_49_03
0.689,0.89,12_49_05
0.683,0.933,12_49_07
0.747,0.922,12_49_08
0.709,0.969,12_49_10
0.688,0.889,12_49_12
0.765,0.936,12_49_14
0.756,0.9,12_49_15
0.708,0.855,12_49_17
0.704,0.874,12_49_19
0.687,0.837,12_49_20
0.743,0.836,12_49_22
0.697,0.889,12_49_24
0.644,0.838,12_49_25
0.697,0.851,12_49_27
0.652,0.881,12_49_29
0.692,0.825,12_49_31
0.688,0.845,12_49_32
0.712,0.797,12_49_34
0.754,0.835,12_49_35
0.718,0.858,12_49_37
0.639,0.911,12_49_38
0.676,0.879,12_49_40
0.637,0.956,12_49_42
0.636,0.904,12_49_44
0.684,0.876,12_49_45
0.686,0.853,12_49_47
0.712,0.969,12_49_49
0.691,0.894,12_49_50
0.764,0.906,12_49_52
0.666,0.914,12_49_53
0.661,0.916,12_49_55
0.708,0.889,12_49_56
0.664,0.818,12_49_58
0.666,0.883,12_49_59
0.672,0.919,12_50_01
0.727,0.879,12_50_03
0.719,0.915,12_50_05
0.726,0.95,12_50_07
0.646,0.984,12_50_08
0.682,1.037,12_50_10
0.742,0.938,12_50_19
0.694,0.934,12_50_21
0.717,0.925,12_50_23
0.69,0.866,12_50_24
0.654,0.898,12_50_25
0.743,0.814,12_50_27
0.762,0.872,12_50_28
0.732,0.863,12_50_29
0.705,0.966,12_50_31
0.68,0.901,12_50_33
0.644,0.918,12_50_34
0.812,0.847,12_50_36
0.671,0.896,12_50_38
0.729,0.84,12_50_40
0.744,0.817,12_50_41
0.67,1.02,12_50_43
0.719,0.886,12_50_45
0.688,0.961,12_50_47
0.746,0.86,12_50_48
0.641,0.885,12_50_50
0.708,0.873,12_50_52
0.643,0.951,12_50_54
0.684,0.875,12_50_55
0.706,0.885,12_50_57
0.649,0.959,12_50_59
0.698,0.873,12_51_00
0.655,0.953,12_51_02
0.694,0.895,12_51_04
0.726,0.889,12_51_06
0.693,0.821,12_51_07
0.666,0.92,12_51_09
0.657,0.904,12_51_11
0.747,0.832,12_51_12
0.712,0.815,12_51_14
0.729,0.838,12_51_15
0.76,0.781,12_51_17
0.709,0.876,12_51_18
0.691,0.916,12_51_20
0.677,0.858,12_51_21
0.595,0.978,12_51_23
0.666,1.037,12_51_25
0.733,0.84,12_51_27
0.723,0.899,12_51_29
0.753,0.878,12_51_30
0.688,0.844,12_51_32
0.735,0.867,12_51_33
0.743,0.791,12_51_35
0.788,0.885,12_51_37
0.655,0.912,12_51_39
0.615,0.947,12_51_40
0.664,0.933,12_51_42
0.655,0.944,12_51_44
0.607,0.924,12_51_46
0.728,0.85,12_51_47
0.679,0.928,12_51_49
0.694,0.828,12_51_50
0.684,0.894,12_51_52
0.697,0.886,12_51_54
0.731,0.894,12_51_56
0.699,0.87,12_51_57
0.648,0.926,12_51_59
0.634,1.032,12_52_01
0.709,0.908,12_52_03
0.693,0.937,12_52_04
0.654,0.864,12_52_06
0.738,0.803,12_52_08
0.716,0.824,12_52_09
0.704,0.872,12_52_10
0.741,0.805,12_52_12
0.646,0.905,12_52_14
0.727,0.844,12_52_15
0.664,0.895,12_52_17
0.642,0.906,12_52_19
0.614,0.884,12_52_21
0.627,0.983,12_52_22
0.689,0.828,12_52_24
0.799,0.755,12_52_26
0.737,0.829,12_52_28
0.687,0.898,12_52_29
0.687,0.936,12_52_31
0.636,0.945,12_52_33
0.716,0.873,12_52_35
0.706,0.922,12_52_36
0.719,0.993,12_52_38
0.69,0.931,12_52_40
0.714,0.877,12_52_42
0.751,0.871,12_52_43
0.704,0.844,12_52_44
0.705,0.866,12_52_46
0.699,0.928,12_52_48
0.735,0.854,12_52_50
0.665,0.996,12_52_51
0.681,0.969,12_52_53
0.694,0.874,12_52_55
0.771,0.923,12_52_56
0.741,0.977,12_52_58
0.725,0.902,12_52_59
0.727,0.917,12_53_00
0.729,0.981,12_53_02
0.695,0.94,12_53_04
0.68,0.917,12_53_05
0.758,0.896,12_53_07
0.78,0.889,12_53_09
0.661,0.881,12_53_11
0.715,0.869,12_53_12
0.687,0.873,12_53_14
0.693,0.842,12_53_16
0.766,0.855,12_53_17
0.696,0.899,12_53_19
0.73,0.841,12_53_21
0.653,0.961,12_53_22
0.723,0.881,12_53_24
0.684,0.931,12_53_26
0.7,0.906,12_53_28
0.686,0.964,12_53_29
0.728,0.935,12_53_31
0.703,0.819,12_53_33
0.631,0.944,12_53_35
0.697,0.854,12_53_36
0.676,0.927,12_53_38
0.707,0.912,12_53_40
0.755,0.921,12_53_42
0.7,0.826,12_53_43
0.658,0.898,12_53_45
0.753,0.81,12_53_47
0.745,0.848,12_53_49
0.692,0.843,12_53_51
0.622,0.913,12_53_52
0.742,0.853,12_53_54
0.717,0.872,12_53_56
0.676,1.002,12_53_57
0.648,0.937,12_53_59
0.694,0.872,12_54_01
0.78,0.778,12_54_03
0.686,0.953,12_54_05
0.652,0.942,12_54_06
0.748,0.927,12_54_08
0.702,0.85,12_54_10
0.692,0.862,12_54_11
0.584,0.95,12_54_13
0.618,0.967,12_54_15
0.729,0.842,12_54_16
0.708,0.886,12_54_18
0.715,0.925,12_54_20
0.662,1.001,12_54_21
0.772,0.875,12_54_23
0.752,0.879,12_54_25
0.664,0.932,12_54_27
0.746,0.902,12_54_28
0.71,0.993,12_54_29
0.677,0.897,12_54_31
0.696,0.876,12_54_33
0.717,0.813,12_54_34
0.732,0.849,12_54_36
0.706,0.933,12_54_38
0.72,0.941,12_54_40
0.741,0.91,12_54_41
0.636,0.95,12_54_43
0.689,0.921,12_54_45
0.697,0.837,12_54_47
0.78,0.848,12_54_49
0.757,0.875,12_54_50
0.734,0.894,12_54_52
0.728,0.899,12_54_54
0.732,0.849,12_54_55
0.708,0.891,12_54_57
0.681,0.889,12_54_59
0.761,0.827,12_55_01
0.683,0.959,12_55_03
0.727,0.941,12_55_05
0.751,0.88,12_55_06
0.711,0.839,12_55_08
0.762,0.881,12_55_10
0.71,0.849,12_55_12
0.696,0.929,12_55_13
0.719,0.912,12_55_15
0.706,0.942,12_55_16
0.728,0.895,12_55_19
0.728,0.913,12_55_21
0.766,0.771,12_55_23
0.746,0.919,12_55_24
0.614,0.925,12_55_26
0.725,0.88,12_55_28
0.718,0.948,12_55_30
0.734,0.916,12_55_32
0.783,0.849,12_55_33
0.779,0.877,12_55_34
0.7,0.921,12_55_36
0.718,0.928,12_55_38
0.669,0.857,12_55_40
