khoảng cách trên,khoảng cách dưới
0.641,0.878,14_57_26
0.672,0.899,14_57_28
0.607,0.972,14_57_30
0.655,0.938,14_57_31
0.697,0.77,14_57_33
0.625,0.858,14_57_35
0.701,0.858,14_57_36
0.729,0.818,14_57_38
0.688,0.872,14_57_40
0.75,0.857,14_57_41
0.685,0.889,14_57_43
0.686,0.88,14_57_45
0.692,0.892,14_57_47
0.713,0.872,14_57_48
0.685,0.908,14_57_50
0.719,0.839,14_57_51
0.678,0.85,14_57_53
0.68,0.913,14_57_55
0.671,0.871,14_57_56
0.65,0.922,14_57_58
0.599,0.9,14_58_00
0.661,0.859,14_58_01
0.691,0.883,14_58_03
0.676,0.829,14_58_05
0.682,0.81,14_58_06
0.614,0.902,14_58_08
0.677,0.829,14_58_10
0.697,0.858,14_58_11
0.691,0.871,14_58_13
0.67,0.875,14_58_15
0.65,0.905,14_58_17
0.622,0.926,14_58_18
0.619,0.887,14_58_20
0.689,0.865,14_58_21
0.721,0.829,14_58_23
0.651,0.898,14_58_25
0.608,0.873,14_58_27
0.635,0.898,14_58_28
0.688,0.846,14_58_30
0.7,0.782,14_58_32
0.689,0.897,14_58_33
0.628,0.868,14_58_35
0.689,0.879,14_58_36
0.662,0.86,14_58_38
0.765,0.817,14_58_40
0.665,0.829,14_58_41
0.669,0.89,14_58_43
0.662,0.925,14_58_45
0.687,0.812,14_58_46
0.648,0.898,14_58_48
0.685,0.813,14_58_49
0.759,0.783,14_58_51
0.725,0.841,14_58_53
0.659,0.881,14_58_55
0.689,0.902,14_58_56
0.745,0.853,14_58_58
0.667,0.868,14_59_00
0.728,0.825,14_59_01
0.673,0.841,14_59_03
0.696,0.865,14_59_05
0.684,0.927,14_59_07
0.736,0.804,14_59_08
0.704,0.883,14_59_10
0.681,0.832,14_59_12
0.615,0.907,14_59_14
0.704,0.782,14_59_15
0.718,0.891,14_59_17
0.658,0.866,14_59_18
0.652,0.89,14_59_20
0.704,0.888,14_59_22
0.685,0.91,14_59_24
0.71,0.925,14_59_25
0.634,0.905,14_59_27
0.624,0.884,14_59_29
0.687,0.908,14_59_31
0.698,0.849,14_59_32
0.758,0.822,14_59_34
0.756,0.849,14_59_35
0.651,0.859,14_59_37
0.625,0.898,14_59_39
0.688,0.865,14_59_41
0.723,0.838,14_59_43
0.667,0.864,14_59_44
0.651,0.871,14_59_46
0.678,0.932,14_59_48
0.685,0.899,14_59_49
0.702,0.849,14_59_51
0.687,0.859,14_59_53
0.663,0.873,14_59_54
0.693,0.842,14_59_56
0.7,0.871,15_00_06
0.68,0.908,15_00_07
0.67,0.928,15_00_09
0.646,0.928,15_00_10
0.756,0.864,15_00_12
0.635,0.942,15_00_14
0.674,0.866,15_00_15
0.727,0.875,15_00_17
0.688,0.892,15_00_19
0.678,0.822,15_00_20
0.685,0.834,15_00_22
0.733,0.834,15_00_24
0.666,0.979,15_00_25
0.684,0.856,15_00_27
0.716,0.885,15_00_29
0.693,0.874,15_00_31
0.661,0.862,15_00_32
0.741,0.796,15_00_34
0.765,0.81,15_00_36
0.687,0.893,15_00_37
0.76,0.827,15_00_39
0.765,0.82,15_00_41
0.71,0.876,15_00_43
0.672,0.876,15_00_45
0.682,0.863,15_00_46
0.638,0.892,15_00_48
0.725,0.837,15_00_49
0.656,0.863,15_00_51
0.657,0.93,15_00_53
0.699,0.833,15_00_55
0.727,0.846,15_00_56
0.699,0.873,15_00_58
0.677,0.871,15_01_00
0.67,0.89,15_01_01
0.671,0.84,15_01_03
0.802,0.795,15_01_05
0.674,0.84,15_01_07
0.673,0.871,15_01_29
0.674,0.873,15_01_31
0.645,0.883,15_01_33
0.712,0.85,15_01_34
0.732,0.828,15_01_36
0.633,0.943,15_01_38
0.623,0.883,15_01_40
0.677,0.861,15_01_41
0.636,0.891,15_01_43
0.686,0.891,15_01_44
0.719,0.806,15_01_50
0.672,0.915,15_01_52
0.689,0.828,15_01_53
0.649,0.896,15_01_55
0.678,0.928,15_01_56
0.688,0.903,15_01_58
0.664,0.843,15_02_00
0.718,0.857,15_02_02
0.663,0.92,15_02_03
0.693,0.857,15_02_05
0.685,0.898,15_02_10
0.655,0.906,15_02_12
0.707,0.85,15_02_13
0.678,0.879,15_02_15
0.679,0.875,15_02_17
0.702,0.879,15_02_19
0.708,0.804,15_02_20
0.7,0.874,15_02_21
0.687,0.828,15_02_23
0.671,0.838,15_02_24
0.643,0.931,15_02_26
0.666,0.866,15_02_28
0.628,0.967,15_02_30
0.659,0.916,15_02_31
0.679,0.863,15_02_33
0.701,0.839,15_02_35
0.681,0.879,15_02_36
0.679,0.876,15_02_38
0.692,0.907,15_02_40
0.677,0.871,15_02_42
0.686,0.847,15_02_43
0.675,0.866,15_02_45
0.633,0.887,15_02_46
0.656,0.886,15_02_48
0.663,0.85,15_02_50
0.678,0.889,15_02_52
0.671,0.871,15_02_53
0.689,0.889,15_02_55
0.684,0.824,15_02_56
0.715,0.914,15_02_58
0.709,0.854,15_03_00
0.668,0.883,15_03_02
0.725,0.856,15_03_03
0.708,0.881,15_03_05
0.642,0.886,15_03_07
0.661,0.927,15_03_08
0.632,0.924,15_03_10
0.637,0.898,15_03_11
0.688,0.87,15_03_13
0.722,0.843,15_03_15
0.651,0.834,15_03_17
0.679,0.87,15_03_18
0.709,0.821,15_03_20
0.707,0.835,15_03_22
0.725,0.811,15_03_24
0.683,0.864,15_03_26
0.682,0.821,15_03_27
0.685,0.85,15_03_29
0.683,0.862,15_03_31
0.69,0.839,15_03_32
0.678,0.825,15_03_34
0.658,0.855,15_03_36
0.623,0.893,15_03_38
0.715,0.837,15_03_39
0.703,0.842,15_03_41
0.717,0.801,15_03_42
0.757,0.852,15_03_44
0.707,0.826,15_03_46
0.643,0.9,15_03_48
0.642,0.883,15_03_49
0.724,0.878,15_03_51
0.679,0.8,15_03_53
0.701,0.806,15_03_54
0.668,0.838,15_03_56
0.684,0.809,15_03_58
0.65,0.902,15_04_00
0.683,0.909,15_04_01
0.696,0.804,15_04_03
0.745,0.851,15_04_05
0.733,0.812,15_04_06
0.641,0.951,15_04_08
0.677,0.911,15_04_10
0.677,0.844,15_04_12
0.685,0.966,15_04_13
0.726,0.858,15_04_15
0.683,0.914,15_04_17
0.673,0.826,15_04_19
0.65,0.915,15_04_20
0.657,0.869,15_04_22
0.672,0.956,15_04_24
0.657,0.888,15_04_26
0.695,0.915,15_04_27
0.662,0.89,15_04_29
0.671,0.909,15_04_31
0.709,0.836,15_04_33
0.662,0.959,15_04_34
0.68,0.903,15_04_36
0.639,0.907,15_04_38
0.628,0.905,15_04_39
0.698,0.807,15_04_41
0.758,0.878,15_04_42
0.716,0.897,15_04_44
0.681,0.933,15_04_45
0.712,0.884,15_04_47
0.689,0.905,15_04_49
0.696,0.893,15_04_51
0.766,0.843,15_04_52
0.687,0.863,15_04_54
0.676,0.877,15_04_56
0.69,0.89,15_04_57
0.691,0.856,15_04_59
0.645,0.912,15_05_10
0.676,0.913,15_05_11
0.668,0.905,15_05_13
0.707,0.825,15_05_15
0.665,0.869,15_05_17
0.671,0.886,15_05_18
0.711,0.851,15_05_20
0.7,0.873,15_05_22
0.677,0.937,15_05_23
0.675,0.881,15_05_25
0.651,0.953,15_05_27
0.715,0.883,15_05_29
0.659,0.906,15_05_30
0.703,0.862,15_05_32
0.658,0.979,15_05_34
0.68,0.811,15_05_35
0.623,0.916,15_05_37
0.679,0.839,15_05_39
0.683,0.895,15_05_41
0.678,0.852,15_05_42
0.712,0.872,15_05_44
0.712,0.825,15_05_46
0.689,0.87,15_05_47
0.697,0.896,15_05_52
0.734,0.85,15_05_58
0.726,0.85,15_06_00
0.726,0.83,15_06_52
0.769,0.834,15_06_54
0.617,0.977,15_06_56
0.675,0.958,15_06_57
0.735,0.848,15_07_11
0.675,0.863,15_07_13
0.656,0.888,15_07_15
0.651,0.918,15_07_16
0.702,0.83,15_07_18
0.712,0.893,15_07_20
0.668,0.858,15_07_22
0.71,0.873,15_07_23
0.73,0.78,15_07_25
0.695,0.926,15_07_26
0.652,0.902,15_07_28
0.66,0.903,15_07_30
0.685,0.854,15_07_31
0.656,0.876,15_07_33
0.667,0.908,15_07_35
0.712,0.848,15_07_36
0.686,0.878,15_07_38
0.682,0.859,15_07_40
0.709,0.912,15_07_42
0.696,0.776,15_07_59
0.655,0.867,15_08_01
0.701,0.814,15_08_03
0.624,0.957,15_08_04
0.672,0.913,15_08_06
0.689,0.918,15_08_08
0.698,0.84,15_08_10
0.691,0.877,15_08_22
0.748,0.826,15_08_23
0.678,0.906,15_08_25
0.676,0.802,15_08_27
0.66,0.926,15_08_28
0.676,0.886,15_08_30
0.704,0.856,15_08_32
0.684,0.896,15_08_33
0.644,0.859,15_08_35
0.679,0.929,15_08_37
0.687,0.908,15_08_44
0.67,0.924,15_08_45
0.731,0.867,15_08_47
0.649,0.902,15_08_49
0.672,0.853,15_08_51
0.673,0.847,15_08_52
0.649,0.902,15_08_54
0.672,0.841,15_08_56
0.727,0.842,15_08_57
0.695,0.878,15_08_59
0.679,0.915,15_09_05
0.67,0.918,15_09_06
0.713,0.877,15_09_08
0.668,0.897,15_09_10
0.673,0.932,15_09_11
0.751,0.844,15_09_13
0.723,0.856,15_09_15
0.628,0.892,15_09_17
0.704,0.888,15_09_18
0.646,0.895,15_09_20
0.737,0.872,15_09_22
0.72,0.844,15_09_24
0.639,0.894,15_09_26
0.672,0.914,15_09_28
0.699,0.867,15_09_29
0.642,0.893,15_09_31
0.704,0.873,15_09_33
0.764,0.89,15_09_35
0.684,0.817,15_09_36
0.592,0.904,15_09_38
0.665,0.836,15_09_40
0.642,0.881,15_09_47
0.737,0.833,15_09_49
0.649,0.879,15_09_51
0.633,0.966,15_09_52
0.667,0.88,15_09_54
0.657,0.974,15_09_56
0.671,0.832,15_09_57
0.607,0.954,15_09_59
0.644,0.863,15_10_00
0.614,1.0,15_10_02
0.661,0.818,15_10_04
0.699,0.845,15_10_06
0.643,0.873,15_10_07
0.712,0.881,15_10_09
0.714,0.837,15_10_10
0.67,0.865,15_10_12
0.669,0.912,15_10_14
0.625,0.943,15_10_15
0.641,0.896,15_10_17
0.656,0.863,15_10_19
0.664,0.88,15_10_21
0.701,0.847,15_10_22
0.691,0.833,15_10_24
0.732,0.864,15_10_26
0.659,0.889,15_10_27
0.667,0.92,15_10_29
0.654,0.85,15_10_31
0.633,0.863,15_10_33
0.666,0.856,15_10_34
0.657,0.867,15_10_36
0.732,0.796,15_10_38
0.64,0.925,15_10_39
0.619,0.9,15_10_42
0.717,0.792,15_10_43
0.688,0.83,15_10_45
0.715,0.815,15_10_47
0.691,0.831,15_10_48
0.693,0.867,15_10_50
0.641,0.887,15_10_52
0.642,0.891,15_10_53
0.643,0.926,15_10_55
0.718,0.856,15_10_57
0.615,0.913,15_10_59
0.703,0.816,15_11_00
0.692,0.811,15_11_02
0.72,0.878,15_11_04
0.69,0.807,15_11_06
0.675,0.841,15_11_07
0.714,0.838,15_11_09
0.666,0.852,15_11_10
0.654,0.927,15_11_12
0.662,0.891,15_11_14
0.71,0.878,15_11_16
0.681,0.897,15_11_18
0.722,0.88,15_11_19
0.778,0.827,15_11_21
0.719,0.851,15_11_23
0.694,0.897,15_11_24
0.659,0.879,15_11_26
0.733,0.813,15_11_28
0.683,0.936,15_11_30
0.69,0.923,15_11_31
0.65,0.915,15_11_33
0.723,0.901,15_11_35
0.615,0.991,15_11_37
0.741,0.844,15_11_38
0.691,0.838,15_11_40
0.651,0.873,15_11_41
0.68,0.905,15_11_43
0.766,0.82,15_11_51
0.668,0.876,15_11_52
0.675,0.858,15_11_54
0.704,0.909,15_11_56
0.711,0.828,15_11_57
0.722,0.863,15_11_59
0.642,0.948,15_12_01
0.654,0.903,15_12_03
0.68,0.941,15_12_04
0.701,0.845,15_12_06
0.679,0.822,15_20_14
0.685,0.892,15_20_16
0.692,0.865,15_20_18
0.698,0.885,15_20_19
0.693,0.891,15_20_21
0.733,0.858,15_20_22
0.708,0.815,15_20_23
0.731,0.888,15_20_25
0.718,0.844,15_20_27
0.722,0.827,15_20_28
0.737,0.853,15_20_30
0.746,0.841,15_20_31
0.69,0.838,15_20_32
0.658,0.97,15_20_34
0.693,0.877,15_20_36
0.72,0.874,15_20_38
0.726,0.872,15_20_39
0.723,0.83,15_20_41
0.638,0.907,15_20_42
0.719,0.881,15_20_44
0.69,0.906,15_20_46
0.738,0.811,15_20_48
0.65,0.93,15_20_49
0.697,0.864,15_20_51
0.679,0.888,15_20_53
0.659,0.904,15_20_55
0.675,0.887,15_20_56
0.662,0.865,15_20_58
0.701,0.903,15_21_00
0.646,0.91,15_21_01
0.666,0.89,15_21_03
0.706,0.838,15_21_05
0.726,0.837,15_21_06
0.74,0.857,15_21_08
0.647,0.96,15_21_10
0.67,0.895,15_21_11
0.715,0.833,15_21_13
0.688,0.878,15_21_15
0.681,0.883,15_21_17
0.661,0.857,15_21_18
0,0.877,15_21_20
0.666,0.895,15_21_22
0.729,0.843,15_21_24
0.686,0.838,15_21_25
0.666,0.917,15_21_27
0.675,0.894,15_21_28
0.636,0.877,15_21_29
0.652,0.884,15_21_31
0.697,0.81,15_21_33
0.689,0.903,15_21_34
0.686,0.903,15_21_36
0.712,0.809,15_21_38
0.743,0.896,15_21_39
0.667,0.903,15_21_41
0.684,0.835,15_21_43
0.676,0.898,15_21_44
0.676,0.812,15_21_46
0.683,0.9,15_21_47
0.621,0.908,15_21_49
0.606,0.995,15_21_51
0.736,0.817,15_21_58
0.703,0.868,15_21_59
0.678,0.9,15_22_01
0.687,0.875,15_22_03
0.708,0.825,15_22_05
0.612,0.899,15_22_07
0.712,0.846,15_22_08
0.62,0.904,15_22_10
0.633,0.905,15_22_12
0.667,0.921,15_22_13
0.644,0.886,15_22_15
0.758,0.812,15_22_17
0.708,0.879,15_22_19
0.764,0.837,15_22_20
0.721,0.881,15_22_22
0.707,0.843,15_22_24
0.664,0.887,15_22_26
0.668,0.857,15_22_27
0.675,0.835,15_22_29
0.647,0.885,15_22_31
0.695,0.81,15_22_32
0.718,0.858,15_22_34
0.741,0.878,15_22_35
0.674,0.817,15_22_37
0.649,0.894,15_22_38
0.632,0.902,15_22_40
0.707,0.832,15_22_42
0.676,0.886,15_22_43
0.669,0.945,15_22_45
0.686,0.856,15_22_47
0.727,0.868,15_22_49
0.664,0.895,15_22_50
0.752,0.84,15_22_52
0.648,0.942,15_22_54
0.65,0.891,15_22_55
0.717,0.814,15_22_57
0.737,0.87,15_22_59
0.651,0.919,15_23_00
0.688,0.865,15_23_02
0.786,0.857,15_23_04
0.666,0.937,15_23_05
0.671,0.927,15_23_07
0.721,0.815,15_23_09
0.671,0.851,15_23_10
0.714,0.835,15_23_12
0.71,0.842,15_23_13
0.671,0.883,15_23_15
0.726,0.805,15_23_17
0.701,0.837,15_23_18
0.689,0.863,15_23_20
0.766,0.829,15_23_22
0.721,0.878,15_23_24
0.689,0.858,15_23_25
0.684,0.91,15_23_27
0.701,0.871,15_23_29
0.671,0.953,15_23_30
0.644,0.842,15_23_32
0.727,0.855,15_23_34
0.67,0.91,15_23_35
0.686,0.859,15_23_37
0.63,0.917,15_23_38
0.65,0.915,15_23_40
0.714,0.853,15_23_42
0.662,0.895,15_23_44
0.694,0.867,15_23_45
0.693,0.856,15_23_47
0.722,0.848,15_23_49
0.66,0.849,15_23_51
0.716,0.826,15_23_53
0.712,0.842,15_23_54
0.615,0.905,15_23_56
0.601,0.79,15_23_57
0.65,0.746,15_23_59
0.666,0.767,15_24_01
0.701,0.928,15_24_02
0.656,0.975,15_24_04
0.685,0.884,15_24_06
0.668,0.876,15_24_08
0.702,0.792,15_24_09
0.745,0.735,15_24_11
0.578,0.924,15_24_13
0.715,0.715,15_24_14
0.584,0.796,15_24_16
0.685,0.802,15_24_17
0.683,0.737,15_24_19
0.623,0.705,15_24_20
0.721,0.732,15_24_22
0.688,0.814,15_24_24
0.604,0.849,15_24_26
0.687,0.631,15_24_27
0.693,0.85,15_24_29
0.694,0.926,15_24_31
0.66,0.939,15_24_32
0.711,0.851,15_24_33
0.68,0.891,15_24_35
0.72,0.891,15_24_37
0.707,0.842,15_24_38
0.685,0.861,15_24_40
0.668,0.951,15_24_42
0.689,0.847,15_24_44
0.675,0.877,15_24_45
0.715,0.869,15_24_47
0.634,0.914,15_24_49
0.688,0.913,15_24_50
0.711,0.835,15_24_52
0.7,0.925,15_24_54
0.727,0.897,15_24_55
0.714,0.828,15_24_57
0.717,0.836,15_24_59
0.76,0.808,15_25_03
0.74,0.848,15_25_05
0.658,0.871,15_25_07
0.657,0.856,15_25_09
0.698,0.895,15_25_10
0.7,0.899,15_25_12
0.807,0.796,15_25_13
0.658,0.911,15_25_15
0.738,0.848,15_25_17
0.707,0.903,15_25_18
0.66,0.888,15_25_20
0.645,0.98,15_25_22
0.635,0.846,15_25_23
0.702,0.888,15_25_25
0.678,0.874,15_25_27
0.677,0.97,15_25_28
0.749,0.829,15_25_30
0.694,0.883,15_25_32
0.813,0.798,15_25_34
0.685,0.885,15_25_36
0.604,0.923,15_25_37
0.685,0.893,15_25_39
0.703,0.846,15_25_40
0.684,0.785,15_25_42
0.623,0.974,15_25_44
0.677,0.887,15_25_45
0.673,0.918,15_25_48
0.711,0.917,15_25_49
0.698,0.873,15_25_51
0.663,0.912,15_25_53
0.685,0.881,15_25_55
0.658,0.991,15_25_56
0.603,0.909,15_25_58
0.704,0.873,15_26_00
0.715,0.772,15_26_01
0.688,0.866,15_26_03
0.645,0.929,15_26_05
0.718,0.86,15_26_06
0.69,0.814,15_26_08
0.644,0.909,15_26_10
0.742,0.813,15_26_12
0.665,0.957,15_26_13
0.667,0.888,15_26_15
0.656,0.882,15_26_16
0.656,0.91,15_26_18
0.66,0.941,15_26_19
0.702,0.84,15_26_24
0.74,0.821,15_26_25
0.634,0.904,15_26_27
0.709,0.828,15_26_29
0.687,0.8,15_26_31
0.682,0.863,15_26_32
0.698,0.836,15_26_34
0.741,0.828,15_26_36
0.695,0.862,15_26_37
0.685,0.827,15_26_39
0.677,0.842,15_26_41
0.666,0.903,15_26_42
0.672,0.836,15_26_44
0.669,0.904,15_26_46
0.639,0.881,15_26_47
0.753,0.842,15_26_49
0.725,0.789,15_26_51
0.749,0.848,15_26_53
0.705,0.784,15_26_54
0.685,0.91,15_26_56
0.717,0.843,15_26_58
0.697,0.859,15_26_59
0.682,0.835,15_27_01
0.661,0.925,15_27_03
0.731,0.862,15_27_05
0.763,0.848,15_27_06
0.694,0.859,15_27_08
0.677,0.804,15_27_10
0.629,0.886,15_27_12
0.618,0.94,15_27_14
0.703,0.826,15_27_16
0.637,0.891,15_27_18
0.643,0.844,15_27_19
0.67,0.878,15_27_21
0.661,0.902,15_27_23
0.719,0.849,15_27_24
0.674,0.853,15_27_26
0.686,0.838,15_27_28
0.718,0.784,15_27_29
0.74,0.831,15_27_31
0.673,0.858,15_27_33
0.658,0.874,15_27_35
0.653,0.878,15_27_36
0.727,0.769,15_27_38
0.682,0.874,15_27_42
0.688,0.865,15_27_44
0.707,0.886,15_27_46
0.702,0.845,15_27_47
0.66,0.832,15_27_49
0.695,0.917,15_27_51
0.699,0.895,15_27_52
0.693,0.87,15_27_54
0.657,0.918,15_28_34
0.721,0.822,15_28_36
0.668,0.877,15_28_38
0.723,0.858,15_28_39
0.672,0.88,15_28_41
0.687,0.88,15_28_43
0.744,0.873,15_28_44
0.643,0.897,15_28_46
0.661,0.906,15_28_47
0.662,0.873,15_28_49
0.725,0.86,15_28_51
0.704,0.882,15_28_53
0.671,0.893,15_28_54
0.722,0.849,15_28_56
0.7,0.861,15_28_57
0.718,0.804,15_28_59
0.692,0.844,15_29_01
0.726,0.808,15_29_02
0.748,0.8,15_29_04
0.716,0.908,15_29_06
0.622,0.89,15_29_08
0.641,0.91,15_29_09
0.626,0.874,15_29_11
0.679,0.881,15_29_13
0.658,0.871,15_29_15
0.724,0.823,15_29_16
0.657,0.917,15_29_18
0.766,0.818,15_29_20
0.673,0.921,15_29_21
0.63,0.902,15_29_23
0.664,0.921,15_29_33
0.724,0.881,15_29_35
0.69,0.845,15_29_37
0.714,0.898,15_29_38
0.665,0.9,15_29_40
0.683,0.908,15_29_42
0.695,0.866,15_29_43
0.684,0.878,15_29_45
0.67,0.871,15_29_47
0.703,0.855,15_29_49
0.717,0.82,15_29_51
0.744,0.871,15_29_52
0.691,0.882,15_29_54
0.683,0.888,15_29_56
0.667,0.9,15_29_57
0.708,0.874,15_29_59
0.672,0.864,15_30_01
0.701,0.87,15_30_02
0.682,0.895,15_30_04
0.705,0.896,15_30_06
0.662,0.886,15_30_07
0.738,0.86,15_30_09
0.73,0.856,15_30_11
0.688,0.908,15_30_12
0.691,0.893,15_30_14
0.711,0.857,15_30_16
0.712,0.872,15_30_17
0.768,0.856,15_30_19
0.708,0.893,15_30_21
0.668,0.887,15_30_22
0.695,0.839,15_30_24
0.743,0.853,15_30_26
0.697,0.897,15_30_28
0.745,0.875,15_30_29
0.683,0.952,15_30_31
0.652,0.916,15_30_32
0.656,0.914,15_30_34
0.676,0.897,15_30_36
0.688,0.867,15_30_37
0.68,0.878,15_30_39
0.679,0.935,15_30_41
0.655,0.931,15_30_43
0.748,0.869,15_30_44
0.695,0.877,15_30_46
0.682,0.864,15_30_48
0.691,0.879,15_30_50
0.661,0.922,15_30_51
0.677,0.868,15_30_53
0.7,0.925,15_30_55
0.714,0.853,15_30_56
0.74,0.885,15_30_58
0.7,0.852,15_31_00
0.715,0.888,15_31_02
0.609,0.901,15_31_03
0.643,0.884,15_31_05
0.654,0.98,15_31_06
0.644,0.919,15_31_08
0.688,0.871,15_31_10
0.675,0.864,15_31_12
0.73,0.873,15_31_13
0.661,0.873,15_31_15
0.704,0.856,15_31_17
0.741,0.872,15_31_18
0.654,0.868,15_31_19
0.624,0.939,15_31_21
0.663,0.919,15_31_22
0.682,0.862,15_31_25
0.606,0.903,15_31_26
0.651,0.91,15_31_28
0.714,0.857,15_31_30
0.786,0.837,15_31_31
0.68,0.885,15_31_33
0.743,0.869,15_31_34
0.713,0.824,15_31_36
0.713,0.873,15_31_38
0.727,0.855,15_31_40
0.71,0.875,15_31_41
0.697,0.851,15_31_43
0.685,0.88,15_31_45
0.707,0.845,15_31_47
0.717,0.838,15_31_48
0.708,0.794,15_31_50
0.718,0.811,15_31_52
0.55,0.996,15_31_53
0.712,0.821,15_31_55
0.658,0.924,15_31_57
0.69,0.871,15_31_58
0.667,0.902,15_32_00
0.658,0.924,15_32_01
0.673,0.823,15_32_03
0.626,0.908,15_32_05
0.71,0.89,15_32_07
0.674,0.879,15_32_09
0.728,0.877,15_32_10
0.641,0.899,15_32_12
0.728,0.86,15_32_13
0.66,0.875,15_32_15
0.66,0.908,15_32_17
0.665,0.897,15_32_19
0.71,0.833,15_32_20
0.675,0.89,15_32_22
0.674,0.957,15_32_24
0.68,0.844,15_32_26
0.709,0.819,15_32_32
0.689,0.882,15_32_33
0.724,0.873,15_32_35
0.683,0.804,15_32_37
0.639,0.905,15_32_39
0.69,0.807,15_32_40
0.674,0.952,15_32_42
0.622,0.942,15_32_44
0.69,0.924,15_32_45
0.683,0.838,15_32_47
0.721,0.852,15_32_49
0.665,0.891,15_32_51
0.69,0.869,15_32_52
0.683,0.848,15_32_54
0.649,0.862,15_32_56
0.753,0.807,15_32_58
0.686,0.895,15_32_59
0.649,0.832,15_33_01
0.685,0.837,15_33_03
0.66,0.885,15_33_05
0.697,0.876,15_33_06
0.661,0.91,15_33_08
0.673,0.901,15_33_10
0.667,0.916,15_33_12
0.633,0.854,15_33_13
0.666,0.916,15_33_15
0.673,0.917,15_33_17
0.754,0.895,15_33_19
0.66,0.914,15_33_20
0.69,0.872,15_33_22
0.725,0.901,15_33_24
0.653,0.904,15_33_26
0.655,0.88,15_33_27
0.656,0.861,15_33_29
0.677,0.877,15_33_30
0.712,0.865,15_33_31
0.686,0.82,15_33_33
0.63,0.931,15_33_34
0.695,0.932,15_33_36
0.684,0.829,15_33_38
0.684,0.909,15_33_39
0.728,0.862,15_33_41
0.703,0.884,15_33_43
0.617,0.936,15_33_45
0.617,0.915,15_33_46
0.703,0.858,15_33_48
0.656,0.861,15_33_50
0.694,0.827,15_33_52
0.698,0.878,15_33_53
0.631,0.892,15_33_55
0.688,0.827,15_33_56
0.742,0.857,15_33_58
0.642,0.888,15_33_59
0.72,0.849,15_34_01
0.681,0.892,15_34_02
0.669,0.842,15_34_03
0.66,0.896,15_34_05
0.657,0.858,15_34_07
0.661,0.869,15_34_09
0.712,0.879,15_34_11
0.673,0.871,15_34_12
0.659,0.924,15_34_14
0.673,0.915,15_34_15
0.674,0.836,15_34_16
0.602,0.934,15_34_18
0.703,0.841,15_34_20
0.665,0.86,15_34_21
0.689,0.865,15_34_23
0.712,0.829,15_34_32
0.702,0.896,15_34_34
0.712,0.869,15_34_35
0.641,0.962,15_34_37
0.715,0.834,15_34_39
0.727,0.859,15_34_40
0.707,0.849,15_34_42
0.67,0.838,15_34_53
0.679,0.953,15_34_55
0.686,0.851,15_34_57
0.7,0.857,15_34_59
0.775,0.846,15_35_00
0.692,0.913,15_35_01
0.724,0.884,15_35_03
0.689,0.904,15_35_04
0.718,0.874,15_35_25
0.602,0.903,15_35_27
0.674,0.86,15_35_28
0.749,0.841,15_35_30
0.678,0.878,15_35_32
0.703,0.866,15_35_33
0.705,0.874,15_35_35
0.697,0.868,15_35_37
0.643,0.866,15_35_38
0.695,0.949,15_35_40
0.727,0.878,15_35_42
0.713,0.855,15_35_50
0.761,0.853,15_35_51
0.673,0.884,15_35_53
0.69,0.851,15_35_55
0.665,0.889,15_35_57
0.654,0.893,15_35_58
0.653,0.97,15_36_00
0.706,0.931,15_36_02
0.646,0.633,15_36_03
0.624,0.715,15_36_05
0.638,0.635,15_36_07
0.6,0.733,15_36_10
0.671,0.896,15_36_19
0.657,0.895,15_36_20
0.72,0.814,15_36_22
0.745,0.845,15_36_23
0.685,0.859,15_36_34
0.658,0.917,15_36_36
0.702,0.843,15_36_37
0.641,0.904,15_36_38
0.726,0.821,15_36_46
0.673,0.901,15_36_48
0.688,0.888,15_36_49
0.675,0.84,15_36_51
0.665,0.872,15_36_56
0.736,0.82,15_36_57
0.714,0.883,15_36_59
0.681,0.84,15_37_01
0.684,0.829,15_37_02
0.728,0.849,15_37_04
0.698,0.874,15_37_06
0.636,0.936,15_37_07
0.661,0.934,15_37_09
0.636,0.941,15_37_16
0.737,0.848,15_37_18
0.687,0.865,15_37_20
0.689,0.911,15_37_21
0.619,0.915,15_37_23
0.672,0.973,15_37_25
0.686,0.874,15_37_26
0.651,0.872,15_37_28
0.7,0.862,15_37_30
0.713,0.834,15_37_32
0.68,0.861,15_37_33
0.749,0.859,15_37_35
0.696,0.848,15_37_36
0.718,0.884,15_37_38
0.737,0.852,15_37_40
0.61,0.978,15_37_42
0.631,0.91,15_37_44
0.685,0.871,15_37_45
0.696,0.954,15_37_47
0.647,0.901,15_37_49
0.731,0.865,15_37_50
0.69,0.97,15_37_52
0.667,0.923,15_37_54
0.684,1.018,15_37_56
0.68,0.908,15_37_57
0.7,0.942,15_37_59
0.678,0.89,15_38_00
0.733,0.883,15_38_05
0.637,0.968,15_38_07
0.675,0.898,15_38_09
0.683,0.917,15_38_10
0.732,0.862,15_38_17
0.708,0.88,15_38_18
0.68,0.903,15_38_20
0.777,0.862,15_38_21
0.686,0.878,15_38_24
0.701,0.902,15_38_26
0.681,0.889,15_38_28
0.664,0.885,15_38_29
0.644,0.888,15_38_32
0.64,0.959,15_38_34
0.707,0.86,15_38_36
0.69,0.858,15_38_37
0.671,0.873,15_38_40
0.728,0.849,15_38_42
0.684,0.929,15_38_44
0.73,0.884,15_38_45
