khoảng cách trên,khoảng cách dưới
0.649,0.822,10_59_57
0.63,0.819,10_59_59
0.684,0.752,11_00_00
0.641,0.868,11_00_02
0.628,0.793,11_00_03
0.651,0.796,11_00_05
0.617,0.855,11_00_07
0.667,0.795,11_00_08
0.637,0.789,11_00_10
0.592,0.875,11_00_15
0.668,0.788,11_00_17
0.662,0.802,11_00_19
0.712,0.812,11_00_20
0.684,0.851,11_00_47
0.628,0.867,11_00_49
0.629,0.849,11_00_51
0.677,0.812,11_00_52
0.667,0.849,11_00_54
0.735,0.805,11_00_56
0.72,0.777,11_00_57
0.702,0.797,11_00_59
0.713,0.828,11_01_05
0.641,0.867,11_01_07
0.704,0.748,11_01_08
0.651,0.878,11_01_10
0.735,0.844,11_01_12
0.635,0.869,11_01_13
0.691,0.733,11_01_15
0.649,0.8,11_01_17
0.581,0.818,11_01_19
0.638,0.837,11_01_20
0.716,0.749,11_01_22
0.61,0.781,11_01_24
0.685,0.793,11_01_25
0.623,0.801,11_01_27
0.627,0.868,11_01_28
0.645,0.777,11_01_30
0.625,0.796,11_01_32
0.586,0.838,11_01_33
0.69,0.78,11_01_35
0.667,0.748,11_01_37
0.681,0.756,11_01_38
0.68,0.748,11_01_40
0.753,0.758,11_01_41
0.656,0.797,11_01_43
0.644,0.841,11_01_45
0.709,0.767,11_01_47
0.699,0.772,11_01_48
0.645,0.721,11_01_50
0.627,0.873,11_01_52
0.668,0.801,11_01_53
0.613,0.823,11_01_55
0.676,0.756,11_01_57
0.693,0.707,11_01_58
0.636,0.763,11_02_00
0.584,0.858,11_02_02
0.618,0.86,11_02_03
0.661,0.717,11_02_05
0.597,0.757,11_02_06
0.667,0.763,11_02_08
0.709,0.794,11_02_10
0.568,0.767,11_02_11
0.62,0.833,11_02_13
0.66,0.792,11_02_15
0.625,0.81,11_02_16
0.657,0.765,11_02_18
0.592,0.824,11_02_20
0.662,0.784,11_02_21
0.64,0.782,11_02_23
0.637,0.779,11_02_25
0.603,0.805,11_02_27
0.666,0.825,11_02_28
0.673,0.782,11_02_30
0.657,0.706,11_02_31
0.657,0.762,11_02_33
0.656,0.818,11_02_34
0.662,0.772,11_02_36
0.677,0.839,11_02_38
0.701,0.782,11_02_40
0.624,0.873,11_02_41
0.667,0.793,11_02_43
0.577,0.882,11_02_44
0.67,0.779,11_02_45
0.569,0.891,11_02_47
0.632,0.764,11_02_49
0.615,0.846,11_02_50
0.673,0.765,11_02_52
0.667,0.79,11_02_54
0.702,0.766,11_02_56
0.645,0.851,11_03_07
0.743,0.84,11_03_09
0.68,0.879,11_03_11
0.656,0.828,11_03_12
0.69,0.847,11_03_14
0.586,0.849,11_03_16
0.723,0.806,11_03_17
0.64,0.918,11_03_19
0.666,0.845,11_03_20
0.675,0.812,11_03_22
0.687,0.791,11_03_24
0.68,0.826,11_03_25
0.68,0.853,11_03_27
0.668,0.861,11_03_29
0.749,0.771,11_03_30
0.685,0.796,11_03_32
0.657,0.857,11_04_01
0.605,0.79,11_04_03
0.664,0.79,11_04_04
0.626,0.808,11_04_06
0.716,0.784,11_04_08
0.634,0.862,11_04_10
0.688,0.761,11_04_11
0.662,0.777,11_04_13
0.612,0.841,11_04_15
0.703,0.797,11_04_17
0.648,0.821,11_04_18
0.597,0.859,11_04_20
0.644,0.892,11_04_22
0.695,0.779,11_04_23
0.684,0.77,11_04_25
0.656,0.745,11_04_27
0.663,0.829,11_04_28
0.578,0.834,11_04_30
0.615,0.804,11_04_31
0.727,0.682,11_04_33
0.658,0.762,11_04_35
0.652,0.838,11_04_37
0.696,0.807,11_04_38
0.751,0.772,11_04_40
0.709,0.78,11_04_41
0.59,0.872,11_04_43
0.677,0.758,11_04_45
0.638,0.837,11_04_46
0.637,0.798,11_04_48
0.65,0.805,11_04_50
0.718,0.697,11_04_51
0.653,0.811,11_04_53
0.685,0.816,11_04_55
0.61,0.785,11_04_57
0.642,0.792,11_04_58
0.629,0.817,11_05_00
0.683,0.764,11_05_01
0.701,0.774,11_05_03
0.643,0.73,11_05_05
0.627,0.788,11_05_06
0.597,0.8,11_05_08
0.653,0.751,11_05_10
0.662,0.794,11_05_11
0.656,0.799,11_05_13
0.654,0.787,11_05_15
0.692,0.769,11_05_16
0.73,0.735,11_05_18
0.604,0.835,11_05_20
0.579,0.801,11_05_21
0.612,0.802,11_05_23
0.632,0.729,11_05_24
0.635,0.823,11_05_26
0.691,0.749,11_05_27
0.662,0.849,11_05_29
0.631,0.853,11_05_31
0.731,0.73,11_05_33
0.661,0.828,11_05_34
0.709,0.771,11_05_36
0.698,0.763,11_05_37
0.73,0.773,11_05_39
0.755,0.795,11_05_41
0.692,0.84,11_05_42
0.757,0.807,11_05_44
0.648,0.829,11_05_54
0.656,0.892,11_05_56
0.629,0.842,11_05_58
0.695,0.855,11_05_59
0.677,0.818,11_06_01
0.591,0.931,11_06_03
0.656,0.855,11_06_04
0.657,0.863,11_06_06
0.648,0.763,11_06_08
0.644,0.87,11_06_09
0.631,0.847,11_06_11
0.646,0.863,11_06_13
0.728,0.809,11_06_14
0.618,0.812,11_06_35
0.624,0.832,11_06_36
0.617,0.815,11_06_38
0.646,0.867,11_06_40
0.673,0.739,11_06_41
0.637,0.835,11_06_43
0.666,0.763,11_06_45
0.672,0.804,11_06_46
0.64,0.795,11_06_51
0.66,0.772,11_06_57
0.635,0.812,11_06_58
0.674,0.728,11_07_00
0.706,0.766,11_07_02
0.638,0.836,11_07_04
0.607,0.812,11_07_05
0.623,0.805,11_07_07
0.667,0.73,11_07_08
0.651,0.743,11_07_10
0.649,0.759,11_07_12
0.651,0.802,11_07_14
0.598,0.857,11_07_16
0.599,0.868,11_07_17
0.624,0.807,11_07_19
0.697,0.791,11_07_20
0.702,0.754,11_07_22
0.688,0.86,11_07_35
0.645,0.746,11_07_36
0.63,0.838,11_07_38
0.643,0.81,11_07_40
0.635,0.707,11_07_41
0.705,0.745,11_07_43
0.607,0.771,11_07_45
0.669,0.743,11_07_47
0.592,0.75,11_07_48
0.653,0.778,11_07_49
0.658,0.772,11_08_01
0.699,0.734,11_08_02
0.638,0.729,11_08_04
0.665,0.731,11_08_06
0.564,0.798,11_08_07
0.626,0.795,11_08_09
0.686,0.717,11_08_11
0.545,0.755,11_08_13
0.574,0.77,11_08_14
0.589,0.847,11_08_16
0.665,0.756,11_08_17
0.594,0.845,11_08_19
0.632,0.78,11_08_21
0.676,0.695,11_08_23
0.661,0.751,11_08_24
0.634,0.816,11_08_26
0.661,0.822,11_08_28
0.642,0.782,11_08_29
0.582,0.808,11_08_31
0.662,0.726,11_08_33
0.637,0.727,11_08_34
0.627,0.778,11_08_36
0.68,0.751,11_08_38
0.693,0.718,11_08_39
0.639,0.731,11_08_52
0.67,0.715,11_08_53
0.647,0.81,11_08_55
0.723,0.719,11_08_57
0.68,0.78,11_08_58
0.588,0.911,11_09_00
0.694,0.825,11_09_02
0.692,0.808,11_09_03
0.711,0.747,11_09_05
0.711,0.785,11_09_07
0.723,0.804,11_09_08
0.647,0.848,11_09_10
0.718,0.808,11_09_11
0.606,0.833,11_09_13
0.648,0.796,11_09_15
0.653,0.705,11_09_16
0.682,0.782,11_09_18
0.675,0.742,11_09_20
0.653,0.695,11_09_21
0.62,0.818,11_09_23
0.644,0.784,11_09_25
0.705,0.802,11_09_26
0.63,0.868,11_09_28
0.695,0.736,11_09_40
0.722,0.743,11_09_42
0.692,0.768,11_09_43
0.659,0.874,11_09_45
0.677,0.697,11_09_47
0.57,0.785,11_09_48
0.703,0.766,11_09_50
0.673,0.773,11_09_52
0.696,0.737,11_09_53
0.684,0.768,11_10_03
0.665,0.723,11_10_04
0.637,0.756,11_10_06
0.66,0.849,11_10_08
0.681,0.771,11_10_09
0.691,0.798,11_10_11
0.636,0.849,11_10_13
0.677,0.797,11_10_14
0.703,0.7,11_10_16
0.669,0.814,11_10_17
0.699,0.747,11_10_19
0.635,0.83,11_10_21
0.69,0.775,11_10_28
0.641,0.734,11_10_29
0.61,0.819,11_10_31
0.619,0.821,11_10_32
0.665,0.849,11_10_34
0.653,0.825,11_10_36
0.686,0.844,11_10_37
0.686,0.762,11_10_55
0.659,0.725,11_10_57
0.664,0.823,11_10_58
0.723,0.699,11_11_00
0.637,0.84,11_11_02
0.67,0.769,11_11_03
0.762,0.669,11_11_05
0.682,0.712,11_11_07
0.682,0.753,11_11_56
0.733,0.783,11_11_57
0.667,0.847,11_11_59
0.678,0.803,11_12_01
0.619,0.941,11_12_03
0.627,0.819,11_12_04
0.71,0.772,11_12_06
0.631,0.742,11_12_07
0.673,0.805,11_12_09
0.59,0.807,11_12_11
0.643,0.877,11_12_12
0.679,0.715,11_12_14
0.698,0.793,11_12_16
0.652,0.811,11_12_17
0.644,0.85,11_12_19
0.677,0.816,11_12_21
0.713,0.802,11_12_22
0.589,0.885,11_12_35
0.694,0.775,11_12_37
0.679,0.785,11_12_38
0.613,0.865,11_12_40
0.66,0.86,11_12_42
0.73,0.811,11_12_43
0.717,0.731,11_12_45
0.654,0.889,11_12_47
0.708,0.699,11_12_48
0.651,0.826,11_12_50
0.591,0.882,11_12_52
0.721,0.814,11_12_54
0.7,0.861,11_12_55
0.707,0.79,11_13_00
0.691,0.801,11_13_02
0.637,0.896,11_13_04
0.554,0.835,11_13_05
0.687,0.775,11_13_07
0.595,0.808,11_13_09
0.657,0.771,11_13_10
0.62,0.751,11_13_12
0.685,0.788,11_13_13
0.662,0.816,11_13_15
0.656,0.818,11_13_17
0.647,0.777,11_13_18
0.632,0.858,11_13_20
0.761,0.801,11_13_22
0.698,0.753,11_13_24
0.649,0.784,11_13_25
0.645,0.755,11_13_27
0.702,0.737,11_13_29
0.621,0.81,11_13_34
0.654,0.754,11_13_35
0.632,0.805,11_13_37
0.678,0.733,11_13_38
0.628,0.856,11_13_40
0.678,0.689,11_13_42
0.701,0.772,11_13_44
0.742,0.716,11_13_45
0.687,0.811,11_13_47
0.691,0.765,11_13_49
0.627,0.793,11_13_51
0.681,0.74,11_13_52
0.651,0.861,11_13_54
0.694,0.736,11_13_55
0.65,0.788,11_13_57
0.625,0.833,11_13_59
0.64,0.799,11_14_00
0.649,0.791,11_14_02
0.659,0.696,11_14_04
0.586,0.817,11_14_05
0.685,0.742,11_14_07
0.539,0.85,11_14_26
0.646,0.758,11_14_28
0.54,0.832,11_14_30
0.721,0.939,11_14_31
0.673,0.837,11_14_33
0.618,0.841,11_14_35
0.705,0,11_14_37
0.752,0.513,11_14_38
0.724,0.741,11_14_40
0.653,0,11_14_42
0.636,0.87,11_14_43
0.665,0.801,11_14_44
0.69,0.712,11_14_46
0.634,0.831,11_14_48
0.701,0.788,11_14_49
0.835,0.792,11_14_51
0.716,0.816,11_14_53
0.624,0.9,11_14_55
0.593,0.81,11_14_56
0.646,0.785,11_14_58
0.672,0.875,11_15_00
0.657,0.746,11_15_01
0.692,0.768,11_15_03
0.699,0.77,11_15_05
0.714,0.881,11_15_06
0.639,0.905,11_15_08
0.647,0.856,11_15_10
0.67,0.763,11_15_11
0.614,0.844,11_15_13
0.699,0.726,11_15_15
0.606,0.884,11_15_16
0.696,0.774,11_15_22
0.722,0.757,11_15_24
0.683,0.834,11_15_26
0.724,0.744,11_15_27
0.731,0.748,11_15_29
0.717,0.86,11_15_31
0.686,0.766,11_15_32
0.671,0.787,11_15_34
0.741,0.857,11_15_36
0.635,0.753,11_15_37
0.583,0.842,11_15_39
0.778,0.785,11_15_40
0.807,0.656,11_15_42
0.809,0.74,11_15_43
0.715,0.781,11_15_45
0.681,0.745,11_15_47
0.661,0.826,11_15_48
0.617,0.834,11_15_50
0.626,0.848,11_15_52
0.687,0.784,11_15_53
0.576,0.847,11_15_55
0.643,0.803,11_15_57
0.717,0.833,11_15_59
0.708,0.797,11_16_00
0.665,0.737,11_16_08
0.611,0.849,11_16_09
0.637,0.79,11_16_11
0.66,0.772,11_16_12
0.663,0.827,11_16_14
0.656,0.834,11_16_16
0.71,0.73,11_16_18
0.565,0.884,11_16_19
0.661,0.823,11_16_21
0.667,0.884,11_16_22
0.719,0.78,11_16_24
0.623,0.848,11_16_32
0.591,0.851,11_16_34
0.621,0.831,11_16_35
0.72,0.79,11_16_37
0.755,0.683,11_16_39
0.691,0.85,11_16_41
0.693,0.839,11_16_42
0.648,0.9,11_16_44
0.637,0.877,11_16_46
0.619,0.846,11_16_47
0.664,0.85,11_16_49
0.67,0.765,11_16_50
0.713,0.75,11_16_52
0.658,0.82,11_16_54
0.765,0.773,11_16_56
0.648,0.76,11_16_57
0.613,0.799,11_16_59
0.636,0.846,11_17_01
0.66,0.812,11_17_02
0.622,0.857,11_17_04
0.642,0.875,11_17_06
0.615,0.922,11_17_07
0.593,0.855,11_17_09
0.695,0.855,11_17_11
0.652,0.795,11_17_12
0.68,0.826,11_17_14
0.601,0.9,11_17_16
0.667,0.792,11_17_17
0.649,0.757,11_17_19
0.688,0.711,11_17_22
0.617,0.815,11_17_24
0.735,0.756,11_17_25
0.745,0.729,11_17_27
0.667,0.685,11_17_29
0.67,0.736,11_17_31
0.655,0.685,11_17_32
0.637,0.721,11_17_34
0.603,0.799,11_17_35
0.629,0.872,11_17_37
0.613,0.87,11_17_48
0.685,0.821,11_17_49
0.645,0.814,11_17_51
0.612,0.887,11_17_52
0.644,0.85,11_17_54
0.58,0.825,11_17_56
0.646,0.808,11_17_57
0.66,0.763,11_17_59
0.644,0.821,11_18_01
0.581,0.837,11_18_03
0.662,0.796,11_18_04
0.719,0.767,11_18_06
0.658,0.754,11_18_08
0.584,0.88,11_18_09
0.647,0.73,11_18_11
0.619,0.843,11_18_13
0.641,0.808,11_18_15
0.667,0.76,11_18_16
0.663,0.747,11_18_18
0.649,0.695,11_18_20
0.641,0.767,11_18_22
0.668,0.748,11_18_23
0.668,0.749,11_18_25
0.667,0.758,11_18_27
0.552,0.82,11_18_28
0.622,0.794,11_18_39
0.64,0.77,11_18_40
0.606,0.842,11_18_42
0.64,0.848,11_18_43
0.604,0.877,11_18_45
0.636,0.807,11_18_47
0.567,0.837,11_18_49
0.634,0.757,11_18_50
0.666,0.834,11_18_52
0.694,0.843,11_18_54
0.655,0.828,11_18_56
0.597,0.871,11_18_57
0.738,0.747,11_18_59
0.635,0.825,11_19_00
0.608,0.794,11_19_02
0.714,0.755,11_19_04
0.668,0.792,11_19_05
0.683,0.728,11_19_07
0.607,0.841,11_19_09
0.677,0.747,11_19_11
0.672,0.807,11_19_12
0.595,0.798,11_19_14
0.62,0.84,11_19_16
0.716,0.831,11_19_18
0.731,0.786,11_19_19
0.594,0.787,11_19_21
0.678,0.786,11_19_22
0.649,0.806,11_19_24
0.708,0.821,11_19_26
0.688,0.863,11_19_28
0.634,0.783,11_19_30
0.635,0.89,11_19_31
0.647,0.88,11_19_33
0.728,0.824,11_19_35
0.637,0.776,11_19_36
0.713,0.807,11_19_38
0.668,0.793,11_19_39
0.685,0.727,11_19_41
0.649,0.84,11_19_43
0.742,0.72,11_19_44
0.726,0.791,11_19_46
0.661,0.84,11_19_47
0.698,0.801,11_19_49
0.694,0.775,11_19_51
0.684,0.826,11_19_53
0.628,0.814,11_19_54
0.641,0.812,11_19_56
0.603,0.842,11_19_58
0.684,0.765,11_19_59
0.679,0.836,11_20_01
0.647,0.813,11_20_03
0.664,0.773,11_20_11
0.665,0.881,11_20_12
0.699,0.78,11_20_14
0.76,0.778,11_20_15
0.668,0.844,11_20_17
0.69,0.811,11_20_18
0.779,0.737,11_20_20
0.63,0.785,11_20_22
0.653,0.764,11_20_23
0.673,0.771,11_20_25
0.587,0.834,11_20_27
0.665,0.779,11_20_28
0.507,0.828,11_20_30
0.679,0.781,11_20_32
0.644,0.793,11_20_41
0.629,0.785,11_20_43
0.596,0.844,11_20_44
0.665,0.733,11_20_46
0.619,0.795,11_20_47
0.657,0.758,11_20_49
0.679,0.756,11_20_51
0.678,0.759,11_20_52
0.632,0.752,11_20_54
0.689,0.75,11_20_56
0.642,0.683,11_20_57
0.612,0.84,11_21_08
0.634,0.718,11_21_09
0.643,0.773,11_21_11
0.677,0.759,11_21_13
0.549,0.814,11_21_14
0.679,0.75,11_21_16
0.629,0.761,11_21_18
0.683,0.72,11_21_19
0.59,0.695,11_21_21
0.622,0.817,11_21_23
0.669,0.781,11_21_24
0.596,0.85,11_21_32
0.63,0.858,11_21_33
0.61,0.824,11_21_35
0.615,0.759,11_21_37
0.658,0.78,11_21_39
0.631,0.764,11_21_40
0.586,0.838,11_21_42
0.674,0.796,11_21_43
0.588,0.862,11_21_45
0.752,0.723,11_21_47
0.737,0.73,11_21_49
0.667,0.791,11_21_50
0.743,0.687,11_21_52
0.577,0.911,11_21_54
0.673,0.761,11_21_55
0.674,0.8,11_21_57
0.705,0.915,11_21_58
0.719,0.827,11_22_05
0.653,0.766,11_22_07
0.67,0.809,11_22_09
0.611,0.854,11_22_10
0.679,0.801,11_22_12
0.709,0.788,11_22_14
0.699,0.797,11_22_15
0.721,0.763,11_22_17
0.638,0.868,11_22_19
0.694,0.838,11_22_20
0.696,0.762,11_22_22
0.679,0.78,11_22_31
0.632,0.932,11_22_32
0.68,0.838,11_22_34
0.58,0.862,11_22_36
0.688,0.739,11_22_38
0.736,0.793,11_22_39
0.696,0.749,11_22_41
0.655,0.746,11_22_42
0.687,0.819,11_22_44
0.672,0.785,11_22_46
0.661,0.828,11_22_47
0.644,0.883,11_22_49
0.6,0.859,11_22_51
0.683,0.727,11_22_52
0.657,0.767,11_22_54
0.608,0.812,11_22_56
0.636,0.779,11_22_57
0.712,0.745,11_23_19
0.602,0.812,11_23_21
0.651,0.777,11_23_23
0.602,0.85,11_23_24
0.601,0.848,11_23_26
0.647,0.739,11_23_28
0.684,0.733,11_23_29
0.599,0.82,11_23_31
0.632,0.788,11_23_33
0.593,0.887,11_23_34
0.564,0.844,11_23_36
0.653,0.708,11_23_38
0.639,0.819,11_23_39
0.543,0.818,11_23_46
0.65,0.723,11_23_48
0.616,0.829,11_23_50
0.719,0,11_23_51
0.624,0.821,11_23_53
0.604,0.867,11_23_55
0.578,0.843,11_23_56
0.611,0.805,11_23_58
0.613,0.861,11_24_00
0.59,0.834,11_24_01
0.568,0.822,11_24_03
0.7,0.712,11_24_05
0.745,0.74,11_24_08
0.652,0.752,11_24_10
0.583,0.809,11_24_12
0.66,0.763,11_24_13
0.618,0.826,11_24_15
0.647,0.828,11_24_16
0.695,0.752,11_24_18
0.629,0.804,11_24_20
0.603,0.832,11_24_22
0.609,0.8,11_24_23
0.553,0.88,11_24_25
0.676,0.684,11_24_27
0.599,0.874,11_24_28
0.569,0.823,11_24_30
0.587,0.803,11_24_32
0.634,0.776,11_24_33
0.619,0.823,11_24_44
0.643,0.743,11_24_45
0.693,0.755,11_24_47
0.676,0.767,11_24_49
0.583,0.853,11_24_50
0.702,0.799,11_24_52
0.648,0.839,11_24_54
0.661,0.759,11_24_55
0.671,0.768,11_24_57
0.6,0.804,11_24_59
0.577,0.866,11_25_00
0.656,0.837,11_25_09
0.7,0.778,11_25_11
0.693,0.729,11_25_12
0.682,0.712,11_25_14
0.651,0.792,11_25_16
0.601,0.81,11_25_17
0.597,0.835,11_25_19
0.626,0.804,11_25_20
0.662,0.768,11_25_22
0.657,0.795,11_25_24
0.599,0.782,11_25_25
0.712,0.77,11_25_27
0.61,0.809,11_25_34
0.603,0.785,11_25_36
0.64,0.749,11_25_37
0.602,0.839,11_25_39
0.571,0.784,11_25_41
0.575,0.798,11_25_42
0.682,0.702,11_25_44
0.724,0.796,11_25_46
0.642,0.776,11_25_47
0.707,0.733,11_25_49
0.641,0.819,11_25_51
0.628,0.85,11_25_52
0.62,0.921,11_25_54
0.622,0.839,11_25_56
0.653,0.873,11_26_02
0.664,0.881,11_26_04
0.583,0.829,11_26_06
0.63,0.914,11_26_07
0.727,0.794,11_26_09
0.662,0.845,11_26_11
0.728,0.751,11_26_12
0.658,0.833,11_26_14
0.731,0.738,11_26_15
0.687,0.797,11_26_17
0.638,0.878,11_26_19
0.649,0.922,11_26_20
0.745,0.838,11_26_26
0.658,0.878,11_26_27
0.775,0.794,11_26_29
0.652,0.867,11_26_30
0.544,0.819,11_26_32
0.642,0.805,11_26_34
0.699,0.746,11_26_35
0.692,0.769,11_26_37
0.609,0.881,11_26_38
0.727,0.762,11_26_40
0.659,0.769,11_26_42
0.658,0.845,11_26_43
0.635,0.846,11_26_45
0.645,0.738,11_26_46
0.648,0.812,11_26_48
0.59,0.822,11_26_54
0.638,0.781,11_26_56
0.647,0.811,11_26_58
0.524,0.843,11_26_59
0.649,0.794,11_27_01
0.658,0.806,11_27_02
0.671,0.78,11_27_04
0.65,0.736,11_27_06
0.644,0.778,12_04_56
0.661,0.813,12_04_57
0.652,0.829,12_04_59
0.679,0.824,12_05_01
0.639,0.835,12_05_02
0.66,0.868,12_05_04
0.626,0.89,12_05_05
0.621,0.844,12_05_07
0.709,0.763,12_05_09
0.645,0.751,12_05_10
0.605,0.896,12_05_12
0.615,0.839,12_05_14
0.676,0.747,12_05_15
0.654,0.782,12_05_17
0.627,0.8,12_05_26
0.679,0.773,12_05_27
0.657,0.708,12_05_29
0.694,0.765,12_05_31
0.58,0.819,12_05_32
0.673,0.731,12_05_34
0.682,0.796,12_05_36
0.612,0.861,12_05_37
0.67,0.84,12_05_39
0.628,0.776,12_05_41
0.641,0.917,12_05_52
0.656,0.817,12_05_54
0.724,0.75,12_05_55
0.614,0.85,12_05_57
0.672,0.809,12_05_59
0.577,0.805,12_06_00
0.664,0.762,12_06_02
0.653,0.784,12_06_04
0.629,0.814,12_06_05
0.642,0.754,12_06_07
0.672,0.737,12_06_09
0.612,0.815,12_06_18
0.656,0.842,12_06_19
0.672,0.826,12_06_21
0.631,0.816,12_06_22
0.623,0.806,12_06_24
0.671,0.783,12_06_26
0.744,0.748,12_06_27
0.696,0.836,12_06_29
0.638,0.805,12_06_31
0.667,0.786,12_06_32
0.738,0.811,12_06_34
0.766,0.774,12_06_36
0.676,0.821,12_06_38
0.664,0.876,12_06_39
0.649,0.736,12_06_41
0.629,0.835,12_06_42
0.676,0.795,12_06_44
0.658,0.792,12_06_46
0.695,0.801,12_06_47
0.666,0.785,12_06_49
0.711,0.785,12_06_51
0.717,0.859,12_06_52
0.657,0.889,12_09_03
0.683,0.894,12_09_05
0.62,0.891,12_09_07
0.639,0.799,12_09_08
0.629,0.808,12_09_10
0.662,0.792,12_09_11
0.646,0.873,12_09_13
0.581,0.931,12_09_56
0.631,0.903,12_09_57
0.582,0.892,12_09_59
0.623,0.872,12_10_00
0.568,0.908,12_10_02
0.689,0.768,12_10_04
0.685,0.814,12_10_06
0.641,0.75,12_10_54
0.684,0.828,12_10_56
0.591,0.844,12_10_58
0.681,0.767,12_10_59
0.654,0.744,12_11_01
0.66,0.723,12_11_03
0.725,0.708,12_11_04
0.662,0.788,12_11_06
0.668,0.747,12_11_08
0.599,0.825,12_11_09
0.666,0.762,12_11_11
0.671,0.789,12_11_13
0.551,0.895,12_11_14
0.661,0.732,12_11_26
0.589,0.794,12_11_28
0.624,0.86,12_11_30
0.675,0.763,12_11_31
0.677,0.765,12_11_33
0.693,0.788,12_11_35
0.654,0.811,12_11_45
0.728,0.758,12_11_46
0.572,0.802,12_11_48
0.675,0.775,12_11_50
0.699,0.663,12_11_52
0.64,0.735,12_11_53
0.61,0.783,12_11_55
0.588,0.786,12_11_57
0.613,0.822,12_11_58
0,1.15,12_13_30
0.663,0.797,12_13_32
0.616,0.95,12_13_33
0.619,1.029,12_13_35
0.656,0.756,12_13_36
0.62,0.857,12_13_38
0.683,0.78,12_13_39
0.647,0.78,12_13_40
0.627,0.916,12_13_42
0.61,0.906,12_13_44
0.719,0.842,12_13_45
0.657,0.851,12_13_47
0.615,0.825,12_13_48
0.689,0.845,12_13_54
0.669,0.787,12_13_56
0.733,0.814,12_13_57
0.66,0.834,12_13_59
0.713,0.748,12_14_01
0.716,0.793,12_14_02
0.737,0.726,12_14_04
0.728,0.768,12_14_06
0.673,0.728,12_14_08
0.641,0.812,12_14_09
0.661,0.786,12_14_11
0.692,0.796,12_14_12
0.66,0.791,12_14_23
0.683,0.852,12_14_25
0.648,0.798,12_14_26
0.686,0.753,12_14_28
0.618,0.84,12_14_30
0.632,0.876,12_14_31
0.72,0.777,12_14_33
0.648,0.803,12_14_35
0.777,0.759,12_14_37
0.674,0.744,12_14_38
0.681,0.761,12_14_40
0.701,0.765,12_14_42
0.654,0.773,12_14_43
0.661,0.849,12_15_11
0.659,0.733,12_15_13
0.664,0.799,12_15_14
0.644,0.772,12_15_16
0.642,0.909,12_15_18
0.588,0.897,12_15_19
0.628,0.831,12_15_21
0.612,0.834,12_15_23
0.648,0.892,12_15_24
0.653,0.83,12_15_26
0.667,0.732,12_15_28
0.599,0.858,12_15_29
0.7,0.745,12_15_31
0.64,0.854,12_15_33
0.712,0.798,12_15_34
0.644,0.834,12_22_38
0.633,0.882,12_22_39
0.67,0.837,12_22_41
0.692,0.76,12_22_42
0.566,0.883,12_22_44
0.662,0.773,12_22_45
0.589,0.87,12_22_47
0.675,0.739,12_23_04
0.603,0.855,12_23_05
0.667,0.795,12_23_07
0.668,0.758,12_23_08
0.609,0.813,12_23_10
0.681,0.722,12_23_12
0.625,0.832,12_23_14
0.583,0.85,12_23_15
0.69,0.78,12_23_17
0.702,0.809,12_23_19
0.626,0.894,12_23_21
0.609,0.885,12_23_22
0.654,0.783,12_23_27
0.695,0.803,12_23_28
0.705,0.728,12_23_30
0.634,0.868,12_23_31
0.607,0.787,12_23_33
0.647,0.7,12_23_35
0.604,0.776,12_23_37
0.674,0.752,12_23_38
0.599,0.84,12_23_40
0.701,0.811,12_23_42
0.708,0.762,12_23_43
0.672,0.762,12_23_45
0.614,0.797,12_23_47
0.666,0.794,12_23_52
0.604,0.865,12_23_54
0.659,0.772,12_23_55
0.638,0.773,12_23_57
0.685,0.726,12_23_59
0.666,0.72,12_24_00
0.734,0.713,12_24_02
0.617,0.894,12_24_04
0.626,0.943,12_24_05
0.654,0.784,12_24_07
0.568,0.829,12_24_09
0.639,0.829,12_24_10
0.592,0.916,12_24_12
0.714,0.749,12_24_14
0.655,0.793,12_24_15
0.722,0.758,12_24_17
0.698,0.816,12_24_19
0.725,0.77,12_24_20
0.711,0.817,12_24_22
0.686,0.809,12_24_23
0.693,0.731,12_24_25
0.705,0.816,12_24_27
0.618,0.897,12_24_28
0.63,0.859,12_24_30
0.717,0.899,12_24_32
0.719,0.8,12_24_34
0.618,0.853,12_24_35
0.738,0.759,12_24_37
0.678,0.789,12_24_39
0.607,0.895,12_24_40
0.623,0.833,12_24_42
0.681,0.804,12_24_44
0.645,0.803,12_24_45
0.664,0.747,12_24_47
0.599,0.911,12_24_49
0.625,0.833,12_24_50
0.661,0.844,12_24_52
0.715,0.812,12_24_54
0.667,0.863,12_24_55
0.65,0.752,12_24_57
0.638,0.855,12_24_59
0.628,0.818,12_25_01
0.578,0.854,12_25_02
0.668,0.767,12_25_04
0.635,0.873,12_25_06
0.689,0.766,12_25_07
0.629,0.865,12_25_09
0.636,0.826,12_25_10
0.683,0.807,12_25_12
0.571,0.871,12_25_14
0.626,0.876,12_25_16
0.672,0.83,12_25_17
0.709,0.812,12_25_19
0.683,0.757,12_25_20
0.664,0.781,12_25_22
0.607,0.822,12_25_24
0.635,0.784,12_25_25
0.699,0.737,12_25_27
0.69,0.788,12_25_29
0.618,0.799,12_25_30
0.589,0.848,12_25_32
0.624,0.717,12_25_34
0.576,0.805,12_25_35
0.619,0.813,12_25_37
0.631,0.825,12_25_38
0.57,0.83,12_25_40
0.562,0.808,12_25_42
0.628,0.73,12_25_44
0.569,0.792,12_25_45
0.653,0.837,12_25_47
0.671,0.709,12_25_49
0.598,0.818,12_25_50
