khoảng cách trên,khoảng cách dưới
0.667,0.888,15_08_50
0.609,0.875,15_08_51
0.674,0.771,15_08_53
0.595,0.949,15_08_54
0.598,0.802,15_08_56
0.604,0.819,15_09_07
0.598,0.796,15_09_09
0.661,0.787,15_09_10
0.61,0.891,15_09_12
0.654,0.846,15_09_14
0.664,0.763,15_09_15
0.626,0.799,15_09_17
0.647,0.806,15_09_18
0.59,0.803,15_09_20
0.69,0.815,15_09_35
0.628,0.747,15_09_37
0.629,0.795,15_09_39
0.701,0.801,15_09_40
0.623,0.757,15_09_42
0.703,0.834,15_09_44
0.66,0.835,15_09_45
0.7,0.786,15_09_47
0.675,0.809,15_09_48
0.599,0.748,15_09_50
0.613,0.784,15_09_51
0.596,0.727,15_10_06
0.651,0.824,15_10_07
0.628,0.739,15_10_09
0.65,0.746,15_10_10
0.588,0.764,15_10_12
0.636,0.791,15_10_14
0.575,0.744,15_10_15
0.534,0.814,15_10_17
0.616,0.813,15_10_19
0.646,0.734,15_10_20
0.61,0.768,15_10_22
0.673,0.775,15_10_23
0.612,0.788,15_10_25
0.608,0.832,15_10_27
0.657,0.774,15_10_28
0.6,0.877,15_10_30
0.639,0.803,15_10_31
0.569,0.749,15_10_33
0.594,0.862,15_10_35
0.642,0.801,15_10_39
0.646,0.742,15_10_40
0.644,0.781,15_10_42
0.646,0.811,15_10_44
0.662,0.745,15_10_45
0.602,0.845,15_10_47
0.611,0.794,15_10_49
0.639,0.794,15_10_51
0.628,0.812,15_10_52
0.66,0.844,15_10_54
0.666,0.796,15_10_56
0.642,0.791,15_10_57
0.597,0.81,15_10_59
0.638,0.85,15_11_00
0.696,0.799,15_11_02
0.662,0.839,15_11_03
0.658,0.766,15_11_05
0.582,0.783,15_11_07
0.616,0.843,15_11_09
0.638,0.797,15_11_10
0.639,0.753,15_11_11
0.621,0.777,15_11_13
0.588,0.851,15_11_15
0.641,0.767,15_11_16
0.592,0.766,15_11_18
0.616,0.755,15_11_20
0.605,0.717,15_11_21
0.612,0.772,15_11_23
0.559,0.854,15_11_24
0.666,0.779,15_11_26
0.619,0.851,15_11_28
0.636,0.743,15_11_29
0.591,0.77,15_11_31
0.66,0.761,15_11_43
0.587,0.72,15_11_44
0.607,0.79,15_11_46
0.646,0.818,15_11_48
0.61,0.704,15_11_49
0.663,0.712,15_11_51
0.66,0.795,15_11_53
0.68,0.758,15_11_54
0.631,0.734,15_11_56
0.616,0.833,15_11_57
0.586,0.781,15_11_59
0.675,0.763,15_12_00
0.618,0.781,15_12_02
0.596,0.784,15_12_04
0.612,0.822,15_12_05
0.619,0.835,15_12_07
0.626,0.813,15_12_09
0.65,0.823,15_12_10
0.6,0.768,15_12_12
0.637,0.787,15_12_13
0.597,0.742,15_12_15
0.638,0.777,15_12_16
0.609,0.733,15_12_18
0.637,0.767,15_12_20
0.625,0.745,15_12_21
0.601,0.802,15_12_23
0.621,0.833,15_12_25
0.634,0.789,15_12_26
0.617,0.798,15_12_28
0.629,0.699,15_12_29
0.596,0.698,15_12_31
0.632,0.746,15_12_32
0.644,0.737,15_12_34
0.61,0.783,15_12_36
0.559,0.8,15_12_38
0.639,0.713,15_12_39
0.597,0.779,15_12_41
0.614,0.847,15_12_42
0.623,0.807,15_12_44
0.643,0.774,15_12_45
0.606,0.782,15_12_47
0.614,0.753,15_12_48
0.692,0.774,15_12_50
0.597,0.841,15_12_52
0.721,0.77,15_12_53
0.593,0.769,15_12_55
0.635,0.798,15_12_56
0.643,0.825,15_12_58
0.637,0.791,15_13_00
0.658,0.747,15_13_01
0.627,0.78,15_13_03
0.65,0.828,15_13_04
0.611,0.697,15_13_06
0.618,0.754,15_13_08
0.645,0.747,15_13_09
0.642,0.761,15_13_11
0.612,0.78,15_13_13
0.649,0.791,15_13_14
0.639,0.771,15_13_16
0.587,0.792,15_13_17
0.622,0.729,15_13_19
0.637,0.818,15_13_21
0.643,0.797,15_13_22
0.697,0.758,15_13_24
0.651,0.777,15_13_31
0.641,0.716,15_13_32
0.653,0.829,15_13_34
0.627,0.777,15_13_36
0.624,0.849,15_13_37
0.599,0.794,15_13_39
0.618,0.832,15_13_41
0.68,0.701,15_13_42
0.62,0.786,15_13_44
0.664,0.827,15_13_46
0.643,0.769,15_13_47
0.594,0.787,15_13_49
0.64,0.786,15_13_50
0.538,0.801,15_13_52
0.632,0.793,15_13_54
0.609,0.736,15_13_55
0.629,0.841,15_13_57
0.675,0.761,15_13_58
0.63,0.753,15_14_00
0.641,0.756,15_14_01
0.606,0.752,15_14_03
0.614,0.845,15_14_05
0.619,0.833,15_14_06
0.569,0.857,15_14_08
0.649,0.801,15_14_09
0.62,0.923,15_14_11
0.623,0.843,15_14_13
0.679,0.843,15_14_14
0.653,0.839,15_14_16
0.675,0.729,15_14_17
0.625,0.764,15_14_19
0.643,0.802,15_14_21
0.615,0.736,15_14_23
0.559,0.802,15_14_24
0.595,0.822,15_14_26
0.704,0.713,15_14_27
0.623,0.753,15_14_29
0.627,0.783,15_14_30
0.582,0.783,15_14_32
0.685,0.881,15_14_33
0.631,0.817,15_14_35
0.667,0.754,15_14_37
0.655,0.797,15_14_39
0.595,0.77,15_14_40
0.67,0.79,15_14_42
0.619,0.801,15_14_43
0.637,0.843,15_14_48
0.606,0.74,15_14_49
0.654,0.8,15_14_51
0.64,0.811,15_14_53
0.686,0.814,15_14_54
0.592,0.771,15_14_56
0.576,0.817,15_14_58
0.582,0.825,15_14_59
0.658,0.851,15_15_01
0.662,0.752,15_15_03
0.629,0.819,15_15_04
0.618,0.816,15_15_06
0.632,0.793,15_15_07
0.596,0.788,15_15_24
0.695,0.712,15_15_26
0.674,0.812,15_15_28
0.614,0.761,15_15_30
0.599,0.769,15_15_31
0.576,0.769,15_15_33
0.614,0.788,15_15_34
0.575,0.813,15_15_36
0.63,0.786,15_15_37
0.636,0.818,15_15_39
0.585,0.8,15_15_41
0.637,0.766,15_15_42
0.641,0.773,15_15_44
0.579,0.798,15_15_46
0.618,0.791,15_15_47
0.601,0.784,15_15_49
0.575,0.779,15_15_50
0.656,0.777,15_16_01
0.587,0.744,15_16_03
0.627,0.785,15_16_05
0.621,0.731,15_16_06
0.625,0.767,15_16_08
0.65,0.769,15_16_10
0.555,0.843,15_16_11
0.608,0.687,15_16_13
0.682,0.75,15_16_14
0.6,0.735,15_16_16
0.606,0.709,15_16_18
0.664,0.812,15_16_19
0.631,0.821,15_16_21
0.584,0.762,15_16_22
0.614,0.764,15_16_24
0.645,0.875,15_16_26
0.59,0.757,15_16_28
0.643,0.813,15_16_29
0.711,0.799,15_16_31
0.74,0.784,15_16_32
0.664,0.769,15_16_34
0.673,0.824,15_16_35
0.642,0.798,15_16_37
0.665,0.776,15_18_10
0.622,0.828,15_18_12
0.672,0.816,15_18_14
0.68,0.826,15_18_15
0.726,0.766,15_18_17
0.603,0.849,15_18_18
0.654,0.871,15_18_20
0.656,0.825,15_18_22
0.615,0.833,15_18_37
0.639,0.819,15_18_39
0.58,0.839,15_18_40
0.643,0.832,15_18_42
0.713,0.805,15_18_44
0.644,0.814,15_18_45
0.648,0.834,15_18_47
0.666,0.825,15_18_48
0.618,0.81,15_18_50
0.744,0.795,15_18_51
0.654,0.79,15_18_53
0.676,0.776,15_18_55
0.637,0.837,15_19_00
0.749,0.814,15_19_01
0.687,0.875,15_19_03
0.703,0.779,15_19_05
0.665,0.828,15_19_07
0.631,0.853,15_19_08
0.722,0.782,15_19_10
0.649,0.772,15_19_11
0.655,0.797,15_19_13
0.64,0.811,15_19_14
0.723,0.789,15_19_16
0.652,0.788,15_19_18
0.6,0.847,15_19_19
0.682,0.836,15_19_21
0.68,0.747,15_19_22
0.612,0.777,15_19_24
0.726,0,15_19_26
0.614,0.871,15_19_27
0.7,0.782,15_19_29
0.683,0.796,15_19_30
0.631,0.849,15_19_32
0.67,0.818,15_19_34
0.631,0.787,15_19_35
0.595,0.823,15_19_37
0.651,0.818,15_19_49
0.735,0.839,15_19_51
0.664,0.818,15_19_53
0.598,0.771,15_19_54
0.644,0.813,15_19_56
0.645,0.783,15_19_57
0.634,0.797,15_19_59
0.612,0.828,15_20_01
0.607,0.804,15_20_02
0.614,0.783,15_20_04
0.665,0.806,15_20_05
0.643,0.854,15_20_07
0.707,0.791,15_20_09
0.673,0.818,15_20_10
0.631,0.765,15_20_12
0.609,0.814,15_20_14
0.667,0.746,15_20_15
0.581,0.834,15_20_17
0.656,0.675,15_20_18
0.69,0.774,15_20_20
0.632,0.855,15_20_21
0.64,0.797,15_20_23
0.703,0.755,15_20_25
0.632,0.766,15_20_26
0.672,0.72,15_20_28
0.651,0.732,15_20_29
0.684,0.762,15_20_31
0.685,0.779,15_20_33
0.588,0.739,15_20_34
0.712,0.752,15_20_36
0.576,0.745,15_20_37
0.613,0.792,15_20_39
0.595,0.771,15_20_41
0.655,0.805,15_20_42
0.639,0.804,15_20_44
0.615,0.81,15_20_45
0.665,0.815,15_20_47
0.652,0.75,15_20_49
0.598,0.811,15_20_50
0.634,0.833,15_20_52
0.625,0.762,15_20_53
0.653,0.872,15_20_56
0.634,0.837,15_20_57
0.655,0.871,15_20_59
0.652,0.807,15_21_00
0.626,0.756,15_21_02
0.665,0.775,15_21_03
0.626,0.814,15_21_05
0.644,0.766,15_21_07
0.624,0.785,15_21_08
0.646,0.774,15_21_10
0.697,0.8,15_21_12
0.631,0.676,15_21_13
0.607,0.853,15_21_15
0.656,0.798,15_21_17
0.682,0.752,15_21_19
0.667,0.759,15_21_20
0.638,0.794,15_21_22
0.637,0.852,15_21_23
0.639,0.874,15_21_25
0.595,0.841,15_21_27
0.691,0.798,15_21_28
0.654,0.842,15_21_30
0.611,0.837,15_21_31
0.635,0.777,15_21_33
0.645,0.81,15_21_34
0.643,0.829,15_21_36
0.613,0.709,15_21_38
0.618,0.785,15_21_39
0.725,0.77,15_21_41
0.603,0.737,15_21_43
0.646,0.781,15_21_44
0.678,0.774,15_21_46
0.661,0.811,15_21_47
0.603,0.819,15_21_49
0.673,0.755,15_21_51
0.679,0.839,15_21_52
0.704,0.85,15_21_54
0.623,0.768,15_21_55
0.591,0,15_21_57
0.624,0.714,15_21_58
0.65,0.874,15_22_04
0.661,0.788,15_22_06
0.633,0.753,15_22_07
0.543,0.838,15_22_09
0.656,0.744,15_22_11
0.705,0.828,15_22_12
0.667,0.73,15_22_14
0.649,0.863,15_22_16
0.701,0.765,15_22_17
0.637,0.841,15_22_19
0.67,0.747,15_22_20
0.636,0.739,15_22_22
0.682,0.86,15_22_24
0.665,0.865,15_22_25
0.612,0.853,15_22_27
0.679,0.748,15_22_28
0.701,0.762,15_22_30
0.643,0.844,15_22_31
0.644,0.796,15_22_33
0.659,0.881,15_22_35
0.696,0.829,15_22_36
0.694,0.751,15_22_38
0.587,0.737,15_22_40
0.672,0.782,15_22_41
0.673,0.801,15_22_43
0.651,0.78,15_22_44
0.625,0.764,15_22_46
0.627,0.755,15_22_48
0.635,0.775,15_22_49
0.626,0.796,15_23_02
0.625,0.813,15_23_03
0.675,0.792,15_23_05
0.615,0.864,15_23_07
0.593,0.755,15_23_08
0.661,0.786,15_23_10
0.617,0.79,15_23_12
0.65,0.742,15_23_13
0.593,0.777,15_23_15
0.628,0.809,15_23_16
0.643,0.713,15_23_18
0.64,0.812,15_23_19
0.666,0.771,15_23_21
0.608,0.76,15_23_23
0.6,0.72,15_23_24
0.659,0.735,15_23_26
0.716,0.788,15_23_28
0.67,0.811,15_23_29
0.588,0.784,15_23_31
0.649,0.755,15_23_32
0.552,0.784,15_23_34
0.593,0.801,15_23_36
0.592,0.807,15_23_37
0.665,0.831,15_23_39
0.641,0.833,15_23_40
0.642,0.818,15_23_43
0.659,0.771,15_23_44
0.667,0.753,15_23_47
0.674,0.83,15_23_48
0.561,0.795,15_23_50
0.646,0.816,15_23_51
0.646,0.786,15_23_53
0.681,0.801,15_23_55
0.604,0.848,15_23_56
0.648,0.757,15_23_58
0.575,0.779,15_23_59
0.645,0.864,15_24_01
0.661,0.76,15_24_02
0.681,0.734,15_24_04
0.6,0.764,15_24_06
0.636,0.822,15_24_07
0.616,0.814,15_24_09
0.608,0.771,15_24_10
0.629,0.826,15_24_12
0.657,0.81,15_24_14
0.636,0.748,15_24_15
0.596,0.722,15_24_17
0.663,0.758,15_24_18
0.658,0.785,15_24_20
0.619,0.765,15_24_22
0.643,0.763,15_24_23
0.58,0.752,15_24_25
0.622,0.775,15_24_27
0.631,0.789,15_24_28
0.611,0.758,15_24_30
0.636,0.736,15_24_32
0.633,0.737,15_24_33
0.644,0.774,15_24_35
0.663,0.838,15_24_36
0.684,0.744,15_24_38
0.725,0.74,15_24_40
0.63,0.783,15_24_41
0.689,0.722,15_24_43
0.686,0.869,15_24_44
0.642,0.783,15_24_46
0.651,0.781,15_24_48
0.676,0.772,15_25_04
0.672,0.794,15_25_06
0.649,0.851,15_25_07
0.674,0.784,15_25_09
0.628,0.8,15_25_10
0.729,0.782,15_25_12
0.7,0.819,15_25_13
0.634,0.841,15_25_15
0.638,0.77,15_25_17
0.679,0.815,15_25_18
0.724,0.867,15_25_20
0.687,0.814,15_25_22
0.672,0.812,15_25_23
0.669,0.831,15_25_25
0.677,0.841,15_25_26
0.652,0.87,15_25_28
0.672,0.848,15_25_29
0.672,0.895,15_25_31
0.708,0.848,15_25_33
0.662,0.8,15_25_34
0.665,0.851,15_25_36
0.639,0.864,15_25_37
0.672,0.866,15_25_39
0.709,0.834,15_25_41
0.668,0.833,15_25_42
0.69,0.853,15_25_44
0.675,0.778,15_25_45
0.729,0.81,15_25_47
0.71,0.788,15_25_49
0.638,0.811,15_25_50
0.654,0.801,15_25_52
0.657,0.776,15_26_05
0.686,0.784,15_26_07
0.672,0.831,15_26_08
0.62,0.817,15_26_10
0.608,0.87,15_26_12
0.675,0.869,15_26_14
0.716,0.803,15_26_15
0.681,0.829,15_26_16
0.683,0.799,15_26_18
0.66,0.883,15_26_20
0.701,0.859,15_26_21
0.653,0.819,15_26_23
0.715,0.801,15_26_25
0.648,0.746,15_26_34
0.719,0.834,15_26_36
0.632,0.808,15_26_38
0.686,0.847,15_26_39
0.644,0.766,15_26_41
0.727,0.793,15_26_42
0.636,0.859,15_26_44
0.692,0.815,15_26_45
0.643,0.787,15_26_47
0.647,0.791,15_26_49
0.647,0.8,15_26_50
0.701,0.773,15_26_52
0.714,0.859,15_26_54
0.651,0.808,15_26_55
0.652,0.828,15_26_57
0.63,0.839,15_26_58
0.678,0.794,15_27_00
0.663,0.815,15_27_01
0.592,0.837,15_27_03
0.619,0.876,15_27_05
0.671,0.776,15_27_06
0.672,0.787,15_27_08
0.668,0.811,15_27_10
0.709,0.805,15_27_11
0.654,0.809,15_27_13
0.659,0.794,15_27_14
0.732,0.784,15_27_16
0.671,0.754,15_27_17
0.702,0.823,15_27_19
0.681,0.77,15_27_21
0.685,0.829,15_27_22
0.64,0.815,15_27_24
0.727,0.808,15_27_25
0.631,0.757,15_27_27
0.635,0.837,15_27_29
0.661,0.783,15_27_30
0.673,0.786,15_27_32
0.712,0.839,15_27_33
0.679,0.885,15_27_35
0.642,0.819,15_27_37
0.685,0.84,15_27_38
0.676,0.792,15_27_40
0.651,0.797,15_27_41
0.66,0.79,15_27_43
0.653,0.815,15_27_45
0.645,0.798,15_27_46
0.736,0.792,15_27_48
0.649,0.799,15_27_50
0.672,0.836,15_27_51
0.648,0.852,15_27_53
0.622,0.802,15_27_54
0.661,0.864,15_27_56
0.654,0.866,15_27_57
0.699,0.743,15_27_59
0.643,0.818,15_28_00
0.628,0.849,15_28_02
0.653,0.824,15_28_04
0.672,0.796,15_28_06
0.692,0.779,15_28_07
0.699,0.767,15_28_09
0.681,0.85,15_28_10
0.639,0.815,15_28_12
0.661,0.785,15_28_14
0.623,0.797,15_28_15
0.67,0.82,15_28_17
0.689,0.807,15_28_18
0.701,0.835,15_28_20
0.681,0.773,15_28_21
0.653,0.794,15_28_23
0.66,0.764,15_28_27
0.697,0.853,15_28_29
0.669,0.76,15_28_30
0.667,0.831,15_28_32
0.611,0.768,15_28_34
0.628,0.869,15_28_35
0.601,0.843,15_28_37
0.572,0.702,15_28_38
0.688,0.715,15_28_40
0.645,0.736,15_28_42
0.743,0.784,15_28_43
0.637,0.815,15_28_45
0.667,0.725,15_28_47
0.601,0.871,15_28_48
0.616,0.766,15_28_50
0.658,0.79,15_28_51
0.637,0.809,15_28_53
0.619,0.736,15_28_55
0.62,0.72,15_28_56
0.583,0.774,15_28_58
0.608,0.803,15_28_59
0.739,0.749,15_29_01
0.565,0.778,15_29_03
0.485,0.883,15_29_05
0.59,0.751,15_29_06
0.647,0.803,15_29_08
0.653,0.756,15_29_09
0.658,0.842,15_29_16
0.63,0.761,15_29_18
0.604,0.823,15_29_20
0.634,0.818,15_29_21
0.67,0.775,15_29_23
0.744,0.827,15_29_24
0.64,0.826,15_29_26
0.652,0.822,15_29_27
0.631,0.821,15_29_29
0.672,0.825,15_29_31
0.627,0.805,15_29_32
0.69,0.802,15_29_34
0.652,0.777,15_29_36
0.663,0.763,15_29_37
0.693,0.803,15_29_39
0.627,0.898,15_29_40
0.69,0.854,15_29_42
0.651,0.783,15_29_43
0.707,0.774,15_29_45
0.67,0.778,15_29_47
0.636,0.812,15_29_48
0.656,0.737,15_29_50
0.672,0.815,15_29_51
0.696,0.781,15_29_53
0.669,0.836,15_29_55
0.674,0.852,15_29_56
0.673,0.815,15_29_58
0.655,0.796,15_30_00
0.659,0.78,15_30_01
0.647,0.899,15_31_25
0.657,0.859,15_31_26
0.71,0.883,15_31_28
0.688,0.841,15_31_29
0.662,0.803,15_31_31
0.671,0.754,15_31_33
0.597,0.777,15_31_34
0.633,0.732,15_31_36
0.63,0.767,15_31_38
0.681,0.844,15_31_40
0.611,0.812,15_31_41
0.603,0.815,15_31_43
0.761,0.774,15_31_44
0.644,0.781,15_31_59
0.719,0.799,15_32_01
0.639,0.795,15_32_03
0.688,0.831,15_32_04
0.671,0.834,15_32_06
0.712,0.824,15_32_07
0.636,0.789,15_32_09
0.67,0.793,15_32_10
0.681,0.79,15_32_12
0.636,0.796,15_32_14
0.689,0.794,15_32_16
0.676,0.787,15_32_17
0.614,0.851,15_32_30
0.67,0.781,15_32_31
0.677,0.815,15_32_33
0.697,0.792,15_32_35
0.675,0.806,15_32_36
0.708,0.841,15_32_38
0.703,0.875,15_32_39
0.668,0.879,15_32_41
0.69,0.82,15_32_42
0.699,0.832,15_32_44
0.671,0.843,15_32_46
0.672,0.844,15_32_47
0.685,0.821,15_32_49
0.691,0.83,15_32_51
0.669,0.884,15_32_52
0.631,0.882,15_32_54
0.646,0.868,15_32_55
0.654,0.875,15_32_57
0.689,0.801,15_32_58
0.654,0.852,15_33_00
0.726,0.809,15_33_02
0.657,0.85,15_33_03
0.613,0.818,15_33_05
0.708,0.813,15_33_06
0.664,0.877,15_33_08
0.676,0.806,15_33_10
0.69,0.805,15_33_11
0.644,0.818,15_33_13
0.637,0.876,15_33_14
0.718,0.82,15_33_16
0.68,0.796,15_33_18
0.649,0.811,15_33_19
0.67,0.829,15_33_21
0.665,0.884,15_33_22
0.636,0.822,15_33_24
0.654,0.781,15_33_26
0.687,0.771,15_33_27
0.698,0.843,15_33_29
0.723,0.89,15_33_31
0.62,0.812,15_33_32
0.696,0.779,15_33_34
0.632,0.756,15_33_35
0.698,0.788,15_33_37
0.679,0.828,15_33_38
0.683,0.823,15_33_40
0.661,0.862,15_33_42
0.668,0.794,15_33_44
0.656,0.812,15_33_45
0.639,0.823,15_33_46
0.674,0.866,15_33_48
0.647,0.794,15_33_50
0.641,0.786,15_33_51
0.653,0.777,15_33_53
0.663,0.901,15_33_54
0.63,0.776,15_33_56
0.661,0.814,15_33_58
0.63,0.803,15_33_59
0.632,0.86,15_34_01
0.7,0.855,15_34_17
0.642,0.828,15_34_19
0.695,0.82,15_34_21
0.681,0.831,15_34_22
0.653,0.818,15_34_24
0.607,0.836,15_34_26
0.672,0.811,15_34_27
0.693,0.797,15_34_29
0.696,0.771,15_34_30
0.679,0.774,15_34_32
0.713,0.81,15_34_33
0.742,0.825,15_34_35
0.708,0.769,15_34_37
0.676,0.833,15_34_38
0.693,0.794,15_34_40
0.658,0.732,15_34_41
0.689,0.826,15_34_43
0.655,0.806,15_34_45
0.644,0.804,15_34_46
0.641,0.828,15_34_48
0.658,0.793,15_34_50
0.659,0.805,15_34_51
0.635,0.776,15_34_53
0.663,0.769,15_34_54
0.637,0.792,15_34_56
0.661,0.82,15_34_57
0.61,0.81,15_34_59
0.636,0.808,15_35_01
0.654,0.817,15_35_02
0.646,0.787,15_35_04
0,0.835,15_35_06
0.684,0.805,15_35_07
0.671,0.811,15_35_09
0.588,0.765,15_35_10
0.663,0.815,15_35_12
0.693,0.832,15_35_14
0.671,0.78,15_35_15
0.691,0.767,15_35_17
0.624,0.833,15_35_18
0.647,0.751,15_35_20
0.677,0.803,15_35_22
0.641,0.783,15_35_23
0.602,0.852,15_35_25
0.678,0.749,15_35_26
0.665,0.778,15_35_28
0.673,0.805,15_35_30
0.641,0.855,15_35_31
0.615,0.731,15_35_33
0.658,0.817,15_35_35
0.696,0.843,15_35_36
0.642,0.82,15_35_38
0.706,0.843,15_35_39
0.691,0.843,15_35_41
0.647,0.852,15_35_43
0.637,0.767,15_35_44
0.735,0.828,15_35_46
0.612,0.778,15_35_47
0.662,0.818,15_35_49
0.67,0.865,15_35_50
0.634,0.86,15_35_52
0.623,0.771,15_35_54
0.676,0.835,15_35_55
0.635,0.825,15_35_57
0.643,0.823,15_35_58
0.714,0.778,15_36_00
0.664,0.836,15_36_01
0.651,0.841,15_36_03
0.627,0.81,15_36_05
0.651,0.783,15_36_07
0.633,0.836,15_36_20
0.66,0.856,15_36_21
0.604,0.849,15_36_23
0.677,0.818,15_36_25
0.663,0.828,15_36_26
0.642,0.829,15_36_28
0.649,0.858,15_36_30
0.686,0.771,15_36_31
0.708,0.862,15_36_33
0.678,0.8,15_36_34
0.681,0.838,15_36_36
0.7,0.812,15_36_37
0.69,0.802,15_36_39
0.615,0.769,15_36_41
0.659,0.787,15_36_42
0.691,0.754,15_36_44
0.637,0.809,15_36_45
0.654,0.78,15_36_47
0.647,0.881,15_36_49
0.655,0.869,15_36_50
0.645,0.841,15_36_52
0.716,0.825,15_36_54
0.646,0.847,15_36_55
0.669,0.73,15_36_57
0.715,0.8,15_36_58
0.683,0.893,15_37_00
0.639,0.82,15_37_01
0.635,0.765,15_37_13
0.686,0.806,15_37_14
0.655,0.801,15_37_16
0.646,0.834,15_37_18
0.683,0.881,15_37_20
0.673,0.748,15_37_21
0.643,0.83,15_37_23
0.655,0.898,15_37_24
0.648,0.838,15_37_26
0.658,0.761,15_37_27
0.7,0.83,15_37_29
0.712,0.839,15_37_31
0.691,0.836,15_37_32
0.653,0.827,15_37_34
0.669,0.835,15_37_36
0.676,0.811,15_37_37
0.634,0.833,15_37_38
0.696,0.771,15_37_40
0.651,0.838,15_37_42
0.66,0.864,15_37_43
0.652,0.839,15_37_45
0.704,0.814,15_37_47
0.663,0.781,15_37_48
0.626,0.793,15_37_50
0.688,0.739,15_37_51
0.671,0.797,15_37_53
0.652,0.785,15_37_55
0.659,0.779,15_37_56
0.688,0.841,15_37_58
0.695,0.785,15_37_59
0.711,0.817,15_38_01
0.653,0.806,15_38_03
0.685,0.792,15_38_04
0.677,0.808,15_38_06
0.649,0.853,15_38_07
0.613,0.789,15_38_09
0.621,0.78,15_38_11
0.623,0.778,15_38_12
0.626,0.783,15_38_14
0.67,0.884,15_38_15
0.68,0.779,15_38_19
0.637,0.846,15_38_21
0.706,0.834,15_38_23
0.677,0.853,15_38_24
0.652,0.797,15_38_26
0.684,0.814,15_38_27
0.648,0.838,15_38_29
0.673,0.768,15_38_30
0.645,0.791,15_38_32
0.633,0.835,15_38_34
0.713,0.747,15_38_35
0.711,0.804,15_38_37
0.64,0.828,15_38_39
0.722,0.786,15_38_40
0.673,0.792,15_38_42
0.669,0.734,15_38_43
0.675,0.802,15_38_45
0.719,0.799,15_38_46
0.69,0.839,15_38_48
0.671,0.874,15_38_50
0.637,0.798,15_38_52
0.674,0.82,15_38_53
0.645,0.809,15_38_55
0.705,0.831,15_38_56
0.668,0.763,15_38_58
0.653,0.805,15_38_59
0.64,0.759,15_39_05
0.771,0.771,15_39_15
0.724,0.778,15_39_17
0.701,0.785,15_39_19
0.697,0.798,15_39_20
0.684,0.855,15_39_22
0.717,0.84,15_39_24
0.655,0.785,15_39_25
0.65,0.819,15_39_27
0.671,0.842,15_39_28
0.638,0.762,15_39_30
0.628,0.802,15_39_44
0.725,0.843,15_39_46
0.647,0.784,15_39_48
0.664,0.79,15_39_49
0.693,0.761,15_39_51
0.669,0.812,15_39_52
0.697,0.85,15_39_54
0.648,0.759,15_39_55
0.634,0.834,15_39_57
0.623,0.861,15_39_59
0.669,0.896,15_40_00
0.672,0.832,15_40_02
0.611,0.81,15_40_03
0.67,0.773,15_40_05
0.649,0.84,15_40_22
0.676,0.871,15_40_23
0.69,0.8,15_40_25
0.678,0.807,15_40_27
0.68,0.799,15_40_28
0.694,0.807,15_40_30
0.653,0.864,15_40_32
0.678,0.809,15_40_33
0.733,0.812,15_40_35
0.683,0.843,15_40_36
0.603,0.856,15_40_38
0.69,0.855,15_40_40
0.691,0.851,15_40_41
0.67,0.783,15_40_43
0.664,0.878,15_40_44
0.693,0.796,15_40_46
0.682,0.743,15_40_47
0.642,0.766,15_40_49
0.688,0.755,15_40_51
0.653,0.786,15_40_52
0.686,0.744,15_40_54
0.636,0.817,15_40_56
0.65,0.813,15_40_58
0.657,0.739,15_40_59
0.661,0.767,15_41_01
0.658,0.768,15_41_02
0.606,0.863,15_41_04
0.653,0.803,15_41_05
0.626,0.797,15_41_07
0.665,0.763,15_41_09
0.675,0.817,15_41_11
0.629,0.838,15_41_12
0.632,0.76,15_41_14
0.688,0.767,15_41_15
0.68,0.765,15_41_17
0.647,0.8,15_41_18
0.727,0.809,15_41_20
0.722,0.845,15_41_22
0.673,0.799,15_41_23
0.712,0.803,15_41_25
0.636,0.831,15_41_27
0.651,0.784,15_41_28
0.702,0.881,15_41_38
0.652,0.82,15_41_40
0.671,0.844,15_41_42
0.653,0.801,15_41_43
0.648,0.85,15_41_45
0.618,0.821,15_41_47
0.715,0.827,15_41_48
0.658,0.829,15_41_50
0.668,0.809,15_41_51
0.626,0.813,15_41_53
0.694,0.839,15_41_55
0.718,0.808,15_41_56
0.706,0.79,15_41_58
0.615,0.768,15_42_00
0.618,0.832,15_42_12
0.673,0.749,15_42_14
0.642,0.828,15_42_16
0.665,0.83,15_42_17
0.708,0.831,15_42_19
0.618,0.792,15_42_20
0.597,0.852,15_42_22
0.635,0.7,15_42_24
0.645,0.776,15_42_25
0.689,0.839,15_42_27
0.688,0.76,15_42_29
0.703,0.8,15_42_30
0.708,0.839,15_42_32
0.659,0.811,15_42_33
0.64,0.786,15_42_35
0.704,0.85,15_42_36
0.671,0.822,15_42_38
0.653,0.786,15_42_40
0.669,0.884,15_42_41
0.685,0.828,15_42_43
0.657,0.823,15_42_44
0.653,0.771,15_42_46
0.671,0.798,15_42_48
0.637,0.769,15_42_49
0.658,0.79,15_42_51
0.717,0.811,15_42_53
0.698,0.84,15_42_55
0.713,0.805,15_42_56
0.612,0.774,15_42_58
0.695,0.837,15_42_59
0.657,0.814,15_43_02
0.667,0.786,15_43_03
0.71,0.788,15_43_05
0.688,0.82,15_43_06
0.67,0.851,15_43_08
0.608,0.796,15_43_09
0.628,0.899,15_43_11
0.614,0.782,15_43_13
0.667,0.825,15_43_14
0.626,0.879,15_43_16
0.698,0.879,15_43_18
0.69,0.872,15_43_19
0.632,0.843,15_43_21
0.698,0.849,15_44_00
