khoảng cách trên,khoảng cách dưới
0.682,0.798,14_41_45
0.653,0.755,14_41_47
0.619,0.911,14_41_49
0.629,0.792,14_41_50
0.651,0.817,14_41_52
0.626,0.81,14_41_53
0.637,0.814,14_42_32
0.652,0.742,14_42_34
0.606,0.83,14_42_35
0.602,0.783,14_42_37
0.654,0.833,14_42_39
0.666,0.794,14_42_41
0.627,0.817,14_42_42
0.646,0.8,14_42_44
0.637,0.776,14_42_45
0.7,0.845,14_42_47
0.677,0.679,14_42_49
0.636,0.757,14_42_50
0.68,0.862,14_42_52
0.607,0.743,14_42_54
0.68,0.804,14_42_55
0.667,0.751,14_42_57
0.632,0.863,14_42_59
0.613,0.843,14_43_00
0.628,0.854,14_43_02
0.612,0.792,14_43_03
0.675,0.772,14_43_05
0.676,0.783,14_43_07
0.672,0.739,14_43_08
0.613,0.711,14_43_10
0.642,0.754,14_43_11
0.78,0.765,14_43_13
0.722,0.747,14_43_15
0.636,0.803,14_43_16
0.663,0.808,14_43_18
0.691,0.749,14_43_19
0.67,0.838,14_43_21
0.655,0.876,14_43_23
0.63,0.867,14_43_36
0.654,0.814,14_43_37
0.724,0.806,14_43_39
0.679,0.792,14_43_41
0.692,0.777,14_43_43
0.61,0,14_43_44
0.703,0.75,14_43_46
0.688,0.748,14_43_47
0.67,0.76,14_43_49
0.671,0.676,14_43_51
0.706,0.781,14_43_52
0.659,0.816,14_43_54
0.649,0.756,14_43_56
0.629,0.809,14_43_57
0.644,0.822,14_43_59
0.625,0.778,14_44_00
0.718,0.717,14_44_02
0.618,0.778,14_44_04
0.679,0.756,14_44_05
0.67,0.683,14_44_07
0.666,0.846,14_44_09
0.612,0.854,14_44_10
0.704,0.846,14_44_42
0.731,0.773,14_44_44
0.673,0.78,14_44_45
0.696,0.712,14_44_47
0.733,0.818,14_44_49
0.642,0,14_44_50
0.645,0.753,14_44_52
0.611,0.722,14_44_54
0.654,0.785,14_44_55
0.602,0.75,14_44_57
0.639,0.829,14_45_26
0.646,0.962,14_45_27
0.662,0.811,14_45_29
0.637,0.835,14_45_30
0.703,0.752,14_45_32
0.604,0.793,14_45_34
0.614,0.756,14_45_35
0.676,0.784,14_45_37
0.651,0.842,14_45_38
0.684,0.821,14_45_40
0.598,0.713,14_45_42
0.636,0.783,14_45_43
0.642,0.857,14_45_59
0.625,0.79,14_46_01
0.658,0.785,14_46_03
0.662,0.823,14_46_05
0.637,0.898,14_46_06
0.606,0.757,14_46_08
0.63,0.783,14_46_09
0.642,0.83,14_46_11
0.606,0.872,14_46_12
0.573,0.79,14_46_14
0.66,0.812,14_46_16
0.598,0.783,14_46_17
0.633,0.758,14_46_19
0.633,0.949,14_46_37
0.673,0.874,14_46_39
0.681,0.736,14_46_41
0.662,0.838,14_46_42
0.54,0.788,14_46_44
0.601,0.823,14_46_45
0.632,0.771,14_46_47
0.61,0.789,14_46_49
0.637,0.767,14_46_50
0.714,0.752,14_46_52
0.624,0.776,14_46_54
0.645,0.808,14_47_02
0.656,0.768,14_47_03
0.627,0.795,14_47_05
0.574,0.803,14_47_06
0.701,0.764,14_47_08
0.65,0.768,14_47_10
0.642,0.767,14_47_11
0.682,0.692,14_47_13
0.696,0.764,14_47_15
0.65,0.758,14_47_16
0.668,0.814,14_47_18
0.618,0.771,14_47_19
0.632,0.771,14_47_21
0.788,0.739,14_47_22
0.66,0.75,14_47_24
0.677,0.802,14_47_26
0.622,0.783,14_47_27
0.723,0.697,14_47_29
0.696,0.819,14_47_31
0.678,0.721,14_47_32
0.648,0.745,14_47_34
0.675,0.751,14_47_35
0.689,0.783,14_47_37
0.682,0.726,14_47_38
0.638,0.775,14_47_40
0.665,0.783,14_47_42
0.684,0.803,14_47_43
0.649,0.885,14_47_45
0.664,0.842,14_47_46
0.617,0.759,14_47_48
0.637,0.784,14_47_50
0.655,0.747,14_47_51
0.601,0.857,14_47_53
0.685,0.721,14_47_55
0.65,0.819,14_47_56
0.658,0.747,14_47_58
0.635,0.793,14_47_59
0.71,0.749,14_48_01
0.706,0.795,14_48_03
0.632,0.777,14_48_04
0.593,0.726,14_48_06
0.616,0.765,14_48_07
0.667,0.749,14_48_09
0.699,0.826,14_48_11
0.634,0.88,14_48_48
0.666,0.779,14_48_50
0.672,0.868,14_48_51
0.691,0.783,14_48_53
0.621,0.833,14_48_55
0.66,0.823,14_48_56
0.686,0.929,14_48_58
0.65,0.831,14_48_59
0.707,0.766,14_49_01
0.655,0.73,14_49_03
0.664,0.82,14_49_04
0.655,0.716,14_49_06
0.642,0.793,14_49_19
0.653,0.851,14_49_20
0.675,0.755,14_49_22
0.652,0.776,14_49_24
0.653,0.801,14_49_25
0.731,0.852,14_49_27
0.618,0.808,14_49_29
0.579,0.744,14_49_30
0.66,0.844,14_49_31
0.599,0.739,14_49_33
0.669,0.823,14_49_35
0.618,0.825,14_49_37
0.669,0.77,14_49_38
0.64,0.839,14_49_40
0.672,0.802,14_49_41
0.603,0.76,14_49_43
0.656,0.762,14_49_44
0.663,0.798,14_49_46
0.666,0.836,14_49_47
0.632,0.831,14_49_49
0.653,0.802,14_49_51
0.64,0.75,14_49_52
0.671,0.815,14_49_54
0.619,0.783,14_49_55
0.635,0.81,14_49_57
0.588,0.829,14_49_59
0.55,0.77,14_50_00
0.661,0.8,14_50_02
0.587,0.825,14_50_04
0.644,0.863,14_50_05
0.635,0.806,14_50_07
0.677,0.866,14_50_09
0.639,0.703,14_50_11
0.631,0.761,14_50_12
0.646,0.84,14_50_14
0.71,0.765,14_50_16
0.714,0.743,14_50_18
0.637,0.772,14_50_19
0.646,0.819,14_50_21
0.707,0,14_50_22
0.603,0.819,14_50_24
0.655,0.791,14_50_25
0.651,0.789,14_50_27
0.641,0.938,14_50_29
0.657,0.81,14_50_30
0.688,0.783,14_50_32
0.707,0.77,14_50_34
0.742,0.868,14_50_35
0.661,0.847,14_50_36
0.688,0.779,14_50_38
0.693,0.805,14_50_40
0.684,0.73,14_50_42
0.711,0.818,14_50_43
0.639,0.887,14_50_45
0.641,0.799,14_50_46
0.601,0.843,14_50_48
0.617,0.753,14_50_49
0.636,0.767,14_50_51
0.649,0.763,14_50_53
0.654,0.866,14_50_54
0.66,0.788,14_50_56
0.596,0.763,14_50_57
0.67,0.775,14_50_59
0.628,0.825,14_51_01
0.626,0.702,14_51_02
0.645,0.738,14_51_04
0.673,0.774,14_51_05
0.707,0.797,14_51_07
0.652,0.784,14_51_08
0.716,0.815,14_51_10
0.673,0.791,14_51_12
0.689,0.854,14_51_14
0.643,0.811,14_51_15
0.6,0.846,14_51_17
0.645,0.763,14_51_18
0.626,0.906,14_51_20
0.685,0.761,14_51_22
0.658,0.74,14_51_23
0.632,0.765,14_51_25
0.66,0.789,14_51_26
0.651,0.741,14_51_28
0.658,0.884,14_51_29
0.681,0.813,14_51_31
0.656,0.82,14_51_33
0.627,0.804,14_51_34
0.694,0.762,14_51_36
0.622,0.716,14_51_38
0.664,0.814,14_51_39
0.661,0.744,14_51_41
0.634,0.713,14_51_42
0.615,0.754,14_51_44
0.621,0.733,14_51_46
0.685,0.726,14_51_47
0.663,0.813,14_51_49
0.647,0.712,14_51_50
0.677,0.781,14_51_52
0.661,0.79,14_51_53
0.673,0.805,14_51_55
0.633,0.744,14_51_57
0.684,0.828,14_51_58
0.619,0.849,14_52_14
0.655,0.819,14_52_15
0.621,0.815,14_52_17
0.674,0.808,14_52_18
0.67,0.752,14_52_20
0.649,0.776,14_52_22
0.605,0.813,14_52_23
0.645,0.797,14_52_25
0.666,0.786,14_52_27
0.642,0.821,14_52_29
0.653,0.829,14_52_30
0.627,0.807,14_52_32
0.649,0.711,14_52_34
0.685,0.772,14_52_35
0.666,0.824,14_52_37
0.639,0.781,14_53_47
0.65,0.783,14_53_48
0.581,0.759,14_53_50
0.621,0.815,14_53_52
0.699,0.834,14_53_53
0.56,0.809,14_53_55
0.677,0.86,14_53_57
0.609,0.93,14_53_58
0.63,0.883,14_54_00
0.635,0.749,14_54_02
0.654,0.84,14_54_03
0.653,0.77,14_54_04
0.754,0.727,14_54_06
0.654,0.725,14_54_08
0.632,0.817,14_54_09
0.674,0.775,14_54_11
0.634,0.87,14_54_12
0.673,0.754,14_54_14
0.603,0.813,14_54_16
0.582,0.914,14_54_17
0.607,0.794,14_54_19
0.622,0.803,14_54_20
0.632,0.753,14_54_22
0.651,0.81,14_54_24
0.656,0.758,14_54_25
0.628,0.804,14_54_27
0.625,0.79,14_54_29
0.672,0.806,14_54_30
0.662,0.795,14_54_32
0.667,0.755,14_54_33
0.642,0.819,14_54_35
0.698,0.799,14_54_37
0.665,0.815,14_54_38
0.692,0.835,14_54_40
0.649,0.814,14_54_41
0.671,0.884,14_54_43
0.729,0.8,14_54_45
0.614,0.815,14_54_46
0.623,0.81,14_54_48
0.592,0.794,14_54_49
0.631,0.813,14_54_51
0.624,0.866,14_54_53
0.69,0.712,14_54_54
0.66,0.795,14_54_56
0.665,0.785,14_54_57
0.65,0.762,14_54_59
0.598,0.733,14_55_01
0.625,0.834,14_55_02
0.687,0.84,14_55_04
0.591,0.765,14_55_05
0.668,0.796,14_55_07
0.643,0.76,14_55_09
0.63,0.789,14_55_10
0.658,0.752,14_55_12
0.645,0.736,14_55_14
0.629,0.824,14_55_15
0.65,0.782,14_55_17
0.65,0.772,14_55_18
0.658,0.823,14_55_20
0.6,0.751,14_55_21
0.683,0.778,14_55_23
0.649,0.813,14_55_25
0.592,0.825,14_55_26
0.595,0.785,14_55_40
0.598,0.811,14_55_41
0.578,0.775,14_55_44
0.666,0.759,14_55_45
0.613,0.774,14_55_46
0.617,0.815,14_55_48
0.615,0.741,14_55_50
0.655,0.948,14_55_51
0.635,0.79,14_55_53
0.647,0.784,14_55_55
0.599,0.808,14_55_56
0.596,0.773,14_55_58
0.598,0.776,14_55_59
0.681,0.787,14_56_01
0.664,0.85,14_56_03
0.71,0.761,14_56_04
0.673,0.823,14_56_06
0.619,0.79,14_56_07
0.649,0.735,14_56_09
0.656,0.779,14_56_11
0.62,0.744,14_56_12
0.647,0,14_56_14
0.617,0.863,14_56_15
0.606,0.825,14_56_17
0.657,0.812,14_56_19
0.666,0.798,14_56_20
0.614,0.75,14_56_22
0.637,0.771,14_56_23
0.693,0.847,14_56_25
0.684,0.78,14_56_27
0.649,0.763,14_56_29
0.593,0.794,14_56_30
0.63,0.848,14_56_32
0.667,0.846,14_56_33
0.65,0.732,14_56_35
0.645,0.795,14_56_36
0.647,0.789,14_56_38
0.766,0.766,14_56_40
0.717,0.786,14_56_41
0.602,0.754,14_56_43
0.615,0.814,14_56_44
0.633,0.77,14_56_46
0.67,0.811,14_56_47
0.716,0.828,14_56_49
0.624,0.835,14_56_51
0.657,0.867,14_56_53
0.651,0.758,14_56_55
0.641,0.944,14_56_56
0.69,0.915,14_56_58
0.644,0.828,14_56_59
0.656,0.839,14_57_01
0.673,0,14_57_11
0.635,0.767,14_57_12
0.665,0.812,14_57_14
0.608,0,14_57_16
0.625,0.801,14_57_19
0.635,0.76,14_57_21
0.624,0.785,14_57_22
0.634,0.916,14_57_23
0.608,0.788,14_57_27
0.65,0.859,14_57_29
0.71,0.743,14_57_31
0.671,0.813,14_57_32
0.608,0.901,14_57_36
0.656,0.731,14_57_38
0.67,0.797,14_57_39
0.657,0.759,14_57_41
0.645,0.784,14_57_42
0.662,0.885,14_57_43
0.638,0.783,14_57_52
0.635,0.734,14_57_53
0.592,0.828,14_57_55
0.686,0.833,14_57_57
0.675,0.789,14_57_58
0.756,0.823,14_58_00
0.607,0.889,14_58_02
0.66,0.861,14_58_03
0.605,0.845,14_58_05
0.671,0.772,14_58_07
0.662,0.763,14_58_08
0.654,0.771,14_58_10
0.622,0.768,14_58_11
0.628,0.781,14_58_13
0.718,0.749,14_58_14
0.656,0.773,14_58_16
0.682,0.764,14_58_17
0.642,0.786,14_58_19
0.672,0.837,14_58_21
0.637,0.779,14_58_22
0.612,0.78,14_58_36
0.671,0.795,14_58_38
0.673,0.759,14_58_40
0.595,0.759,14_58_42
0.616,0.8,14_58_44
0.624,0.822,14_58_46
0.685,0.847,14_58_48
0.675,0.776,14_58_49
0.652,0.847,14_58_51
0.645,0.807,14_58_52
0.653,0.805,14_58_54
0.734,0.792,14_58_56
0.669,0.773,14_58_57
0.684,0.764,14_58_59
0.618,0.882,14_59_00
0.62,0.784,14_59_02
0.674,0.905,14_59_04
0.626,0.805,14_59_05
0.679,0.802,14_59_07
0.616,0.888,14_59_09
0.683,0.767,14_59_10
0.623,0.828,14_59_12
0.57,0.802,14_59_13
0.63,0.788,14_59_15
0.669,0.742,14_59_16
0.705,0.768,14_59_18
0.668,0.772,14_59_20
0.616,0.757,14_59_21
0.653,0.783,14_59_23
0.639,0.826,14_59_25
0.558,0.815,14_59_26
0.63,0.839,14_59_28
0.643,0.786,14_59_29
0.645,0.773,14_59_31
0.694,0.817,14_59_32
0.624,0.749,14_59_34
0.654,0.743,14_59_36
0.606,0.774,14_59_37
0.645,0.738,14_59_39
0.586,0.764,14_59_41
0.592,0.822,14_59_42
0.705,0.738,14_59_44
0.626,0.827,14_59_45
0.673,0.762,14_59_47
0.685,0.833,14_59_48
0.611,0.77,14_59_50
0.668,0.889,14_59_52
0.671,0.835,14_59_53
0.634,0.812,14_59_55
0.648,0.795,14_59_56
0.653,0.849,14_59_58
0.661,0.824,15_00_00
0.636,0.84,15_00_01
0.641,0.752,15_00_03
0.654,0.849,15_00_05
0.659,0.728,15_00_06
0.604,0.812,15_00_08
0.665,0,15_00_09
0.614,0.847,15_00_11
0.671,0.786,15_00_12
0.583,0.817,15_00_14
0.635,0.807,15_00_16
0.572,0.761,15_00_17
0.612,0.791,15_00_19
0.643,0.803,15_00_20
0.626,0.844,15_00_22
0.668,0.833,15_00_24
0.668,0.821,15_01_00
0.633,0.827,15_01_02
0.666,0.806,15_01_04
0.654,0.796,15_01_05
0.645,0.838,15_01_07
0.611,0.739,15_01_09
0.682,0.722,15_01_10
0.667,0.77,15_01_12
0.728,0.7,15_01_13
0.643,0.795,15_01_15
0.599,0.761,15_01_17
0.615,0.812,15_01_31
0.601,0.714,15_01_32
0.586,0.759,15_01_34
0.643,0.755,15_01_36
0.619,0.794,15_01_37
0.649,0.795,15_01_39
0.667,0.754,15_01_41
0.61,0.75,15_01_42
0.631,0.799,15_01_44
0.656,0,15_01_45
0.637,0.818,15_01_47
0.648,0.82,15_01_49
0.641,0.843,15_01_50
0.648,0.856,15_01_52
0.705,0.789,15_01_53
0.636,0.789,15_01_55
0.689,0.835,15_01_57
0.632,0.854,15_01_58
0.652,0.823,15_02_00
0.622,0.812,15_02_02
0.642,0,15_02_03
0.679,0.815,15_08_43
0.638,0.841,15_08_44
0.641,0.844,15_08_46
0.621,0.875,15_08_48
0.673,0.881,15_08_49
0.64,0,15_08_51
0.7,0.881,15_08_53
0.63,0.818,15_08_54
0.588,0.822,15_08_56
0.643,0.804,15_12_42
0.598,0.794,15_12_44
0.737,0.801,15_12_46
0.57,0.779,15_12_48
0.627,0.806,15_12_49
0.656,0.721,15_12_51
0.642,0.666,15_12_53
0.62,0.797,15_12_54
0.562,0.739,15_12_56
0.652,0.854,15_12_57
0.615,0.779,15_12_59
0.675,0.749,15_13_01
0.647,0.763,15_13_53
0.623,0.723,15_13_54
0.637,0.785,15_13_56
0.633,0.792,15_13_58
0.623,0.781,15_14_00
0.558,0.805,15_14_01
0.65,0.857,15_14_03
0.645,0.762,15_14_05
0.588,0.853,15_14_07
0.63,0.804,15_14_08
0.629,0.894,15_14_10
0.606,0.794,15_14_11
0.658,0.807,15_14_13
0.577,0.777,15_14_29
0.614,0.739,15_14_31
0.632,0.825,15_14_32
0.647,0.802,15_14_34
0.598,0.792,15_14_35
0.611,0.793,15_14_37
0.601,0.814,15_14_39
0.597,0.782,15_14_40
0.669,0.808,15_14_42
0.655,0.742,15_14_43
0.678,0.818,15_14_45
0.633,0.729,15_14_47
0.616,0.792,15_14_49
0.656,0.738,15_14_50
0.671,0.7,15_14_51
0.648,0.866,15_14_53
0.664,0.705,15_14_55
0.618,0.737,15_14_57
0.626,0.777,15_14_58
0.642,0.801,15_14_59
0.623,0.776,15_15_01
0.632,0.781,15_15_03
0.672,0.721,15_15_23
0.651,0.828,15_15_24
0.654,0.81,15_15_26
0.677,0.804,15_15_28
0.593,0.824,15_15_29
0.581,0.855,15_15_31
0.668,0.795,15_15_33
0.602,0.82,15_15_34
0.631,0.841,15_15_36
0.6,0.801,15_15_51
0.632,0.903,15_15_53
0.632,0.85,15_15_55
0.63,0.815,15_15_56
0.661,0.802,15_15_58
0.628,0.738,15_15_59
0.67,0.818,15_16_01
0.615,0.825,15_16_03
0.646,0.843,15_16_05
0.657,0.871,15_16_06
0.634,0.831,15_16_07
0.656,0.741,15_16_19
0.645,0.799,15_16_20
0.664,0.773,15_16_22
0.63,0.819,15_16_23
0.67,0.792,15_16_25
0.695,0.828,15_16_27
0.66,0.857,15_16_28
0.657,0.782,15_16_30
0.609,0.785,15_16_32
0.639,0.802,15_16_33
0.64,0,15_16_35
0.606,0.735,15_16_36
0.657,0.744,15_16_38
0.666,0.791,15_16_40
0.638,0.869,15_16_42
0.665,0.842,15_16_43
0.654,0.802,15_16_45
0.616,0.812,15_16_46
0.652,0.761,15_16_48
0.642,0.794,15_16_50
0.688,0.818,15_16_51
0.615,0.777,15_16_53
0.752,0.825,15_16_54
0.642,0.81,15_16_56
0.613,0.77,15_16_58
0.627,0.796,15_16_59
0.604,0,15_17_01
0.635,0.812,15_17_02
0.645,0.759,15_17_04
0.624,0.841,15_17_06
0.654,0.78,15_17_07
0.667,0.771,15_17_09
0.643,0.765,15_17_10
0.6,0.823,15_17_12
0.591,0.832,15_17_14
0.635,0.847,15_17_15
0.675,0.75,15_17_17
0.632,0.782,15_17_18
0.661,0.826,15_17_20
0.612,0.822,15_17_22
0.587,0.824,15_17_23
0.613,0.793,15_17_25
0.631,0.787,15_17_27
0.653,0.763,15_17_28
0.694,0.763,15_17_30
0.642,0.803,15_17_31
0.672,0.784,15_17_33
0.627,0.793,15_17_35
0.646,0.818,15_17_36
0.723,0.778,15_17_38
0.711,0.716,15_17_39
0.654,0.784,15_17_41
0.653,0.796,15_17_43
0.612,0.98,15_17_44
0.621,0.825,15_17_46
0.647,0.81,15_17_47
0.604,0.894,15_17_49
0.632,0.826,15_17_50
0.682,0.816,15_17_52
0.639,0.838,15_17_54
0.623,0.886,15_17_55
0.617,0.705,15_17_57
0.631,0.815,15_17_58
0.594,0.811,15_18_00
0.588,0.813,15_18_02
0.646,0.916,15_18_03
0.634,0.805,15_18_05
0.627,0.828,15_18_07
0,0.829,15_18_08
0.667,0.86,15_18_09
0.64,0.871,15_18_11
0.617,0.853,15_18_13
0.648,0.824,15_18_26
0.651,0.81,15_18_28
0.68,0.841,15_18_29
0.648,0.795,15_18_31
0.667,0.792,15_18_32
0.593,0.991,15_18_34
0.648,0.84,15_18_36
0.608,0.842,15_18_37
0.648,0.897,15_18_39
0.633,0.865,15_18_40
0.638,0.864,15_18_42
0.584,0.825,15_18_44
0.627,0.925,15_18_45
0.676,0.776,15_18_47
0.666,0.789,15_18_49
0.624,0.826,15_18_50
0.594,0.806,15_18_52
0.649,0.774,15_18_53
0.635,0.777,15_18_55
0.64,0.801,15_18_57
0.651,0.808,15_18_58
0.659,0.786,15_19_00
0.684,0.834,15_19_01
0.632,0.806,15_19_03
0.606,0.8,15_19_04
0.646,0.836,15_19_06
0.609,0.811,15_19_08
0.61,0.811,15_19_09
0.606,0.802,15_19_11
0.597,0.824,15_19_12
0.601,0.764,15_19_14
0.66,0.749,15_19_16
0.636,0.769,15_19_17
0.705,0.783,15_19_19
0.706,0.761,15_19_20
0.663,0.813,15_19_22
0.655,0.775,15_19_24
0.604,0.707,15_19_25
0.723,0.845,15_19_35
0.65,0.827,15_19_37
0.658,0.759,15_19_39
0.587,0.837,15_19_41
0.667,0.785,15_19_42
0.604,0.758,15_19_44
0.617,0.771,15_19_45
0.599,0.86,15_19_47
0.657,0.816,15_19_49
0.618,0.832,15_19_50
0.67,0.845,15_19_52
0.635,0.745,15_19_54
0.632,0.876,15_19_55
0.621,0.762,15_19_57
0.633,0.855,15_19_58
0.619,0.833,15_20_00
0.599,0.897,15_20_02
0.675,0.741,15_20_03
0.636,0.854,15_20_05
0.618,0.744,15_20_06
0.626,0.815,15_20_08
0.618,0.834,15_20_10
0.649,0.831,15_20_11
0.675,0.728,15_20_13
0.615,0.794,15_20_14
0.656,0.976,15_20_16
0.673,0.905,15_20_18
0.618,0.833,15_20_19
0.618,0.828,15_20_21
0.666,0.771,15_20_22
0.603,0.772,15_20_24
0.604,0.768,15_20_25
0.668,0.799,15_20_27
0.625,0.771,15_20_29
0.648,0.79,15_20_30
0.643,0.761,15_20_32
0.661,0.837,15_20_34
0.643,0.773,15_20_35
0.608,0.802,15_20_37
0.586,0.836,15_20_38
0.618,0.84,15_20_40
0.637,0.819,15_20_41
0.612,0.871,15_20_43
0.615,0.815,15_20_45
0.657,0.948,15_20_46
0.644,0.831,15_20_48
0.627,0.815,15_20_50
0.687,0.846,15_20_51
0.648,0.867,15_20_53
0.596,0.854,15_20_54
0.606,0.843,15_20_56
0.628,0.834,15_20_57
0.608,0.79,15_20_59
0.635,0.795,15_21_01
0.667,0.839,15_21_02
0.615,0.803,15_21_04
0.695,0.722,15_21_05
0.623,0,15_21_07
0.658,0.779,15_21_09
0.672,0.84,15_21_10
0.651,0.852,15_21_12
0.668,0.834,15_21_14
0.707,0.806,15_21_15
0.689,0.749,15_21_17
0.664,0.834,15_21_18
0.743,0.75,15_21_20
0.634,0.731,15_21_34
0.669,0.8,15_21_36
0.67,0.734,15_21_38
0.664,0.82,15_21_39
0.601,0.742,15_21_41
0.611,0.803,15_21_43
0.665,0.814,15_21_44
0.634,0.779,15_21_46
0.676,0.796,15_21_48
0.577,0.789,15_21_50
0.633,0.776,15_21_51
0.613,0.815,15_21_53
0.657,0.749,15_21_54
0.656,0.804,15_21_56
0.642,0.78,15_21_58
0.636,0.746,15_21_59
0.571,0.753,15_22_01
0.66,0.724,15_22_02
0.646,0.733,15_22_04
0.694,0.809,15_22_06
0.652,0.77,15_22_07
0.653,0.766,15_22_09
0.665,0.812,15_22_10
0.627,0.787,15_22_12
0.632,0.857,15_22_14
0.597,0.778,15_22_16
0.724,0.761,15_22_17
0.73,0.76,15_22_19
0.604,0.782,15_22_21
0.67,0.782,15_22_22
0.574,0.77,15_22_24
0.617,0.842,15_22_25
0.651,0.785,15_22_27
0.663,0.82,15_22_29
0.644,0.722,15_22_30
0.673,0.823,15_22_32
0.631,0.722,15_22_33
0.618,0.745,15_22_35
0.643,0.81,15_22_37
0.579,0.784,15_22_38
0.758,0.74,15_22_40
0.596,0.757,15_22_42
0.631,0.824,15_22_43
0.59,0.813,15_22_45
0.685,0.749,15_22_46
0.64,0.817,15_22_48
0.618,0.833,15_22_49
0.726,0.783,15_22_51
0.613,0.769,15_22_53
0.6,0.771,15_22_54
0.652,0.791,15_22_56
0.635,0.735,15_22_57
0.632,0.773,15_22_59
0.687,0.804,15_23_00
0.649,0.697,15_23_02
0.634,0.749,15_23_04
0.65,0.837,15_23_05
0.658,0.705,15_23_07
0.648,0.761,15_23_09
0.609,0.735,15_23_10
0.673,0.734,15_23_12
0.713,0.72,15_23_14
0.635,0.728,15_23_15
0.577,0.682,15_23_16
0.601,0.759,15_23_18
0.611,0.753,15_23_32
0.719,0.752,15_23_33
0.687,0.763,15_23_35
0.698,0.816,15_23_37
0.658,0.734,15_23_38
0.615,0.762,15_23_40
0.626,0.785,15_23_42
0.655,0.824,15_23_43
0.607,0.796,15_23_45
0.644,0.781,15_23_46
0.64,0.811,15_23_48
0.689,0.751,15_23_49
0.649,0.783,15_23_51
0.606,0.797,15_23_53
0.638,0.8,15_23_54
0.65,0.787,15_23_56
0.636,0.752,15_23_58
0.638,0.842,15_23_59
0.73,0.826,15_24_01
0.652,0.793,15_24_03
0.644,0.807,15_24_04
0.712,0.79,15_24_06
0.647,0,15_24_07
0.627,0.741,15_24_09
0.685,0.858,15_24_10
0.653,0.857,15_24_12
0.574,0.802,15_24_13
0.658,0.846,15_24_15
0.665,0.794,15_24_17
0.675,0.853,15_24_19
0.629,0.789,15_24_20
0.599,0.829,15_24_22
0.621,0.86,15_24_23
0.65,0.81,15_24_25
0.63,0.749,15_24_26
0.584,0.852,15_24_28
0.665,0.719,15_24_30
0.664,0.767,15_24_31
0.621,0.836,15_24_33
0.689,0.769,15_24_35
0.597,0.858,15_24_36
0.612,0,15_24_38
0.653,0.834,15_24_39
0.622,0.739,15_24_41
0.64,0.795,15_24_42
0.675,0.878,15_24_44
0.692,0.797,15_24_46
0.688,0.841,15_24_47
0.627,0.777,15_24_49
0.63,0.826,15_24_51
0.684,0.855,15_24_52
0.664,0.837,15_24_54
0.66,0.855,15_24_55
0.641,0.769,15_24_57
0.649,0.848,15_24_58
0.654,0.77,15_25_00
0.657,0.819,15_25_02
0.708,0.766,15_25_03
0.699,0.868,15_25_05
0.63,0.822,15_25_18
0.709,0.788,15_25_19
0.653,0.865,15_25_21
0.717,0.818,15_25_22
0.735,0.79,15_25_24
0.601,0.877,15_25_26
0.614,0.789,15_25_27
0.63,0.826,15_25_29
0.643,0.813,15_25_31
0.594,0.836,15_25_45
0.619,0.824,15_25_47
0.64,0.859,15_25_48
0.682,0.809,15_25_50
0.726,0.826,15_25_51
0.674,0.834,15_25_53
0.702,0.842,15_25_55
0.617,0.822,15_25_56
0.693,0.817,15_25_58
0.661,0.826,15_25_59
0.71,0.846,15_26_01
0.692,0.871,15_26_02
0.685,0.773,15_26_04
0.655,0.801,15_26_06
0.663,0.759,15_26_07
0.644,0.757,15_26_09
0.715,0.771,15_26_11
0.662,0.792,15_26_15
0.556,0.838,15_26_17
0.606,0.835,15_26_19
0.623,0.819,15_26_20
0.669,0.81,15_26_22
0.647,0.789,15_26_23
0.635,0.858,15_26_25
0.615,0.776,15_26_27
0.609,0.731,15_26_28
0.656,0.731,15_26_30
0.671,0.805,15_26_31
0.635,0.812,15_26_33
0.653,0.927,15_27_01
0.63,0.768,15_27_03
0.689,0.831,15_27_05
0.697,0.802,15_27_06
0.664,0.831,15_27_08
0.668,0.797,15_27_10
0.626,0.823,15_27_11
0.603,0.835,15_27_13
0.679,0.818,15_27_14
0.641,0.824,15_27_16
0.624,0.802,15_27_18
0.646,0.782,15_27_19
0.604,0.808,15_27_20
0.584,0.734,15_27_22
0.64,0.879,15_27_24
0.593,0.769,15_27_30
0.603,0.819,15_27_32
0.623,0.82,15_27_33
0.602,0.804,15_27_35
0.613,0.786,15_27_37
0.645,0.959,15_27_38
0.68,0.791,15_27_40
0.622,0.791,15_27_41
0.633,0.777,15_27_43
0.61,0.857,15_27_45
0.58,0.829,15_27_46
0.627,0.793,15_27_48
0.598,0.869,15_27_50
0.615,0,15_27_51
0.608,0.776,15_27_53
0.618,0.823,15_27_54
0.635,0.771,15_27_56
0.64,0.788,15_27_58
0.64,0.758,15_27_59
0.686,0.833,15_28_01
0.631,0.772,15_28_02
0.602,0.829,15_28_04
0.69,0.813,15_28_06
0.681,0.756,15_28_07
0.626,0.806,15_28_09
0.639,0.8,15_28_10
0.674,0.81,15_28_12
0.634,0.802,15_28_14
0.62,0.831,15_28_15
0.606,0.77,15_28_17
0.627,0.716,15_28_19
0.631,0.769,15_28_20
0.673,0.768,15_28_22
0.649,0.808,15_28_23
0.65,0.776,15_28_25
0.67,0.884,15_28_26
0.647,0.825,15_28_42
0.68,0.766,15_28_43
0.625,0.807,15_28_45
0.681,0.834,15_28_47
0.638,0.84,15_28_48
0.664,0.821,15_28_50
0.607,0.812,15_28_51
0.616,0.815,15_28_53
