khoảng cách trên,khoảng cách dưới
0.637,0.749,10_45_36
0.561,0.759,10_45_38
0.574,0.736,10_45_40
0.667,0.712,10_45_41
0.593,0.76,10_45_43
0.564,0.741,10_45_44
0.59,0.761,10_45_46
0.611,0.749,10_45_48
0.642,0.735,10_45_49
0.664,0.711,10_45_51
0.632,0.743,10_45_52
0.669,0.748,10_45_54
0.645,0.676,10_45_56
0.586,0.775,10_45_57
0.591,0.738,10_45_59
0.593,0.724,10_46_00
0.57,0.709,10_46_02
0.711,0.706,10_46_04
0.649,0.684,10_46_05
0.652,0.69,10_46_07
0.642,0.677,10_46_08
0.586,0.67,10_46_10
0.608,0.72,10_46_11
0.649,0.684,10_46_13
0.635,0.793,10_46_15
0.631,0.733,10_46_16
0.591,0.747,10_46_18
0.61,0.722,10_46_19
0.562,0.754,10_46_21
0.609,0.735,10_46_23
0.678,0.705,10_46_24
0.643,0.771,10_46_26
0.627,0.678,10_46_27
0.592,0.756,10_46_29
0.64,0.736,10_46_31
0.599,0.753,10_46_32
0.67,0.684,10_46_34
0.598,0.707,10_46_36
0.61,0.714,10_46_37
0.658,0.679,10_46_39
0.634,0.67,10_46_40
0.588,0.668,10_46_42
0.633,0.754,10_46_44
0.629,0.711,10_46_45
0.606,0.73,10_46_47
0.654,0.666,10_46_48
0.566,0.797,10_46_50
0.673,0.683,10_46_52
0.647,0.734,10_46_53
0.594,0.677,10_46_55
0.676,0.737,10_46_56
0.662,0.665,10_46_58
0.623,0.668,10_47_00
0.672,0.698,10_47_01
0.622,0.673,10_47_03
0.553,0.8,10_47_04
0.571,0.718,10_47_06
0.616,0.777,10_47_08
0.619,0.721,10_47_10
0.631,0.732,10_47_11
0.6,0.774,10_47_13
0.664,0.706,10_47_19
0.651,0.786,10_47_20
0.585,0.708,10_47_22
0.613,0.73,10_47_23
0.631,0.735,10_47_33
0.592,0.769,10_47_34
0.64,0.74,10_47_36
0.603,0.757,10_47_37
0.685,0.679,10_47_41
0.6,0.691,10_47_42
0.671,0.723,10_47_44
0.624,0.738,10_47_46
0.668,0.693,10_47_48
0.631,0.743,10_47_49
0.666,0.756,10_47_51
0.613,0.708,10_47_52
0.589,0.759,10_47_54
0.645,0.681,10_48_04
0.621,0.775,10_48_05
0.612,0.74,10_48_07
0.641,0.704,10_48_08
0.684,0.74,10_48_10
0.66,0.666,10_48_12
0.582,0.7,10_48_13
0.663,0.711,10_48_15
0.65,0.686,10_48_17
0.648,0.693,10_48_18
0.578,0.786,10_48_20
0.688,0.755,10_48_21
0.689,0.697,10_48_23
0.629,0.726,10_48_25
0.533,0.77,10_48_26
0.544,0.718,10_48_28
0.55,0.73,10_48_29
0.505,0.812,10_48_31
0.663,0.703,10_48_33
0.64,0.689,10_48_34
0.634,0.784,10_48_36
0.632,0.727,10_48_37
0.65,0.721,10_48_39
0.665,0.746,10_48_41
0.7,0.701,10_48_42
0.672,0.717,10_48_44
0.634,0.742,10_48_45
0.61,0.713,10_48_47
0.617,0.767,10_48_49
0.684,0.693,10_48_50
0.662,0.747,10_48_52
0.641,0.73,10_48_53
0.63,0.768,10_48_55
0.607,0.756,10_48_57
0.611,0.711,10_48_58
0.655,0.769,10_49_00
0.553,0.775,10_49_01
0.628,0.748,10_49_03
0.604,0.763,10_49_04
0.655,0.877,10_49_06
0.683,0.748,10_49_08
0.647,0.709,10_49_09
0.559,0.762,10_49_11
0.641,0.735,10_49_12
0.656,0.73,10_49_14
0.661,0.697,10_49_16
0.625,0.722,10_49_17
0.63,0.719,10_49_19
0.608,0.753,10_49_20
0.641,0.739,10_49_22
0.618,0.74,10_49_24
0.572,0.781,10_49_26
0.58,0.737,10_49_27
0.607,0.724,10_49_28
0.585,0.785,10_49_33
0.519,0.7,10_49_34
0.671,0.696,10_49_36
0.619,0.752,10_49_37
0.688,0.78,10_49_42
0.663,0.761,10_49_43
0.63,0.723,10_49_45
0.632,0.766,10_49_46
0.599,0.783,10_49_52
0.627,0.741,10_49_54
0.597,0.756,10_49_55
0.595,0.702,10_49_57
0.644,0.766,10_49_58
0.634,0.731,10_50_00
0.609,0.709,10_50_02
0.608,0.725,10_50_03
0.648,0.825,10_50_05
0.719,0.789,10_50_07
0.718,0.741,10_50_08
0,0,10_50_10
0.596,0.719,10_50_11
0.622,0.692,10_50_13
0.658,0.715,10_50_15
0.637,0.783,10_50_16
0.713,0.771,10_50_18
0.759,0.785,10_50_19
0.759,0.747,10_50_21
0.685,0.77,10_50_23
0.716,0.769,10_50_24
0.714,0.81,10_50_26
0.721,0.817,10_50_27
0.599,0.762,10_50_29
0.584,0.759,10_50_31
0.604,0.775,10_50_32
0.598,0.735,10_50_34
0.678,0.654,10_50_35
0.671,0.895,10_50_37
0.732,0.778,10_50_39
0.697,0.837,10_50_40
0.656,0.709,10_50_42
0.622,0.737,10_50_43
0.666,0.764,10_50_45
0.605,0.777,10_50_46
0.689,0.764,10_50_48
0.644,0.853,10_50_50
0.777,0.782,10_50_51
0.636,0.734,10_50_53
0.608,0.716,10_50_54
0.625,0.776,10_50_56
0.638,0.728,10_50_57
0.644,0.753,10_51_44
0.572,0.702,10_51_46
0.723,0.69,10_51_48
0.675,0.656,10_51_49
0.644,0.728,10_51_51
0.625,0.771,10_51_52
0.628,0.741,10_51_54
0.673,0.746,10_51_56
0.568,0.73,10_51_57
0.715,0.836,10_51_59
0.601,0.785,10_52_01
0.694,0.745,10_52_02
0.62,0.781,10_52_04
0.589,0.768,10_52_05
0.671,0.643,10_52_07
0.614,0.693,10_52_08
0.639,0.77,10_52_10
0.606,0.739,10_52_12
0.648,0.753,10_52_13
0.663,0.819,10_52_15
0.662,0.78,10_52_16
0.595,0.661,10_52_18
0.597,0.769,10_52_20
0.629,0.751,10_52_21
0.586,0.763,10_52_23
0.704,0.786,10_52_24
0.702,0.762,10_52_26
0.719,0.75,10_52_28
0.603,0.825,10_52_29
0.527,0.745,10_52_31
0.608,0.767,10_52_32
0.638,0.807,10_52_34
0.661,0.757,10_52_36
0.653,0.696,10_52_37
0.592,0.772,10_52_39
0.619,0.8,10_52_40
0.568,0.76,10_52_42
0.588,0.753,10_52_43
0.576,0.749,10_52_45
0.653,0.75,10_52_47
0.596,0.771,10_52_48
0.64,0.71,10_52_50
0.634,0.717,10_52_52
0.699,0.713,10_52_53
0.677,0.727,10_52_55
0.611,0.732,10_52_56
0.615,0.743,10_52_58
0.601,0.761,10_53_00
0.633,0.744,10_53_01
0.648,0.762,10_53_03
0.651,0.823,10_53_04
0.668,0.744,10_53_06
0.599,0.755,10_53_08
0.64,0.722,10_53_09
0.637,0.741,10_53_11
0.596,0.724,10_53_12
0.596,0.796,10_53_14
0.632,0.813,10_53_15
0.681,0.772,10_53_17
0.678,0.732,10_53_19
0.683,0.713,10_53_20
0.687,0.773,10_53_22
0.616,0.762,10_53_36
0.647,0.77,10_53_38
0.657,0.721,10_53_39
0.595,0.751,10_53_41
0.614,0.796,10_53_43
0.672,0.729,10_53_44
0.66,0.713,10_53_46
0.693,0.804,10_53_47
0.593,0.774,10_53_49
0.573,0.857,10_53_50
0.576,0.708,10_53_52
0.627,0.79,10_53_54
0.634,0.726,10_53_55
0.618,0.747,10_53_57
0.675,0.693,10_53_59
0.652,0.786,10_54_00
0.627,0.807,10_54_02
0.697,0.674,10_54_03
0.634,0.723,10_54_05
0.647,0.684,10_54_06
0.602,0.682,10_54_20
0.652,0.661,10_54_22
0.588,0.702,10_54_23
0.662,0.649,10_54_25
0.68,0.651,10_54_26
0.657,0.759,10_54_28
0.671,0.734,10_54_30
0.623,0.757,10_54_31
0.643,0.747,10_54_33
0.585,0.719,10_54_35
0.627,0.672,10_54_36
0.594,0.762,10_54_38
0.684,0.726,10_54_39
0.562,0.736,10_54_49
0.612,0.742,10_54_50
0.635,0.707,10_54_52
0.635,0.79,10_54_53
0.603,0.743,10_54_55
0.603,0.726,10_54_57
0.642,0.719,10_54_59
0.561,0.719,10_55_00
0.645,0.703,10_55_02
0.625,0.737,10_55_03
0.625,0.745,10_55_05
0.686,0.748,10_55_06
0.657,0.688,10_55_08
0.619,0.749,10_55_10
0.653,0.727,10_55_11
0.651,0.738,10_55_13
0.636,0.682,10_55_14
0.627,0.726,10_55_16
0.639,0.757,10_55_18
0.63,0.767,10_55_19
0.607,0.732,10_55_21
0.555,0.754,10_55_22
0.621,0.687,10_55_24
0.605,0.71,10_55_26
0.631,0.65,10_55_27
0.649,0.757,10_55_29
0.66,0.722,10_55_31
0.635,0.714,10_55_32
0.594,0.837,10_55_34
0.64,0.746,10_55_35
0.621,0.802,10_55_37
0.642,0.653,10_55_39
0.595,0.786,10_55_40
0.652,0.738,10_55_42
0.688,0.719,10_55_43
0.61,0.737,10_55_45
0.588,0.723,10_55_46
0.632,0.745,10_55_48
0.698,0.625,10_55_50
0.685,0.737,10_55_51
0.645,0.725,10_55_53
0.613,0.774,10_55_55
0.702,0.753,10_55_56
0.651,0.695,10_55_58
0.585,0.773,10_55_59
0.618,0.686,10_56_01
0.606,0.74,10_56_02
0.63,0.722,10_56_04
0.576,0.757,10_56_08
0.598,0.728,10_56_09
0.686,0.702,10_56_11
0.62,0.699,10_56_13
0.615,0.71,10_56_14
0.623,0.767,10_56_16
0.609,0.731,10_56_17
0.554,0.707,10_56_19
0.683,0.673,10_56_21
0.635,0.757,10_56_22
0.628,0.686,10_56_24
0.589,0.754,10_56_25
0.68,0.726,10_56_27
0.646,0.768,10_56_29
0.634,0.689,10_56_30
0.635,0.679,10_56_41
0.635,0.683,10_56_42
0.62,0.819,10_56_44
0.642,0.777,10_56_45
0.6,0.73,10_56_47
0.628,0.677,10_56_49
0.646,0.718,10_56_50
0.655,0.683,10_56_52
0.627,0.73,10_56_54
0.546,0.71,10_56_55
0.669,0.653,10_56_56
0.601,0.749,10_57_01
0.597,0.69,10_57_03
0.593,0.851,10_57_05
0.592,0.663,10_57_06
0.601,0.733,10_57_08
0.627,0.753,10_57_10
0.672,0.738,10_57_11
0.619,0.816,10_57_13
0.596,0.731,10_57_16
0.634,0.719,10_57_18
0.613,0.685,10_57_19
0.614,0.697,10_57_21
0.606,0.709,10_57_23
0.648,0.704,10_57_25
0.634,0.736,10_57_26
0.621,0.738,10_57_28
0.559,0.742,10_57_30
0.654,0.696,10_57_31
0.592,0.73,10_57_33
0.62,0.724,10_57_34
0.605,0.735,10_57_40
0.608,0.703,10_57_42
0.586,0.661,10_57_44
0.578,0.764,10_57_45
0.647,0.725,10_57_49
0.589,0.735,10_57_51
0.647,0.669,10_57_52
0.648,0.707,10_57_54
0.554,0.797,10_58_05
0.634,0.675,10_58_07
0.632,0.704,10_58_08
0.579,0.634,10_58_10
0.573,0.695,10_58_12
0.589,0.706,10_58_13
0.601,0.762,10_58_15
0.64,0.756,10_58_17
0.599,0.699,10_58_19
0.655,0.737,10_58_21
0.602,0.676,10_58_22
0.577,0.717,10_58_24
0.601,0.686,10_58_26
0.61,0.729,10_58_27
0.634,0.735,10_58_29
0.656,0.793,10_58_31
0.635,0.777,10_58_33
0.625,0.741,10_58_34
0.609,0.772,10_58_36
0.559,0.768,10_58_38
0.584,0.804,10_58_39
0.61,0.787,10_58_41
0.634,0.771,10_58_42
0.665,0.746,10_58_44
0.64,0.735,10_58_46
0.637,0.76,10_58_47
0.597,0.723,10_58_49
0.63,0.73,10_58_50
0.638,0.756,10_58_52
0.65,0.725,10_58_54
0.634,0.776,10_58_55
0.633,0.671,10_58_57
0.626,0.74,10_58_59
0.62,0.764,10_59_00
0.691,0.739,10_59_02
0.65,0.721,10_59_03
0.678,0.735,10_59_05
0.611,0.758,10_59_06
0.599,0.759,10_59_08
0.604,0.737,10_59_10
0.619,0.767,10_59_12
0.547,0.807,10_59_13
0.604,0.771,10_59_15
0.611,0.77,10_59_17
0.64,0.648,10_59_18
0.566,0.731,10_59_20
0.597,0.728,10_59_22
0.616,0.661,10_59_23
0.599,0.784,10_59_25
0.599,0.697,10_59_27
0.625,0.672,10_59_28
0.626,0.75,10_59_30
0.552,0.767,10_59_32
0.686,0.702,10_59_33
0.606,0.72,10_59_49
0.586,0.743,10_59_50
0.669,0.676,10_59_52
0.607,0.762,10_59_53
0.592,0.687,10_59_55
0.592,0.736,10_59_57
0.657,0.705,10_59_58
0.604,0.7,11_00_00
0.589,0.748,11_00_02
0.59,0.717,11_00_03
0.573,0.69,11_00_05
0.615,0.668,11_00_06
0.565,0.741,11_00_08
0.597,0.768,11_00_14
0.635,0.782,11_00_15
0.618,0.744,11_00_17
0.585,0.784,11_00_19
0.657,0.748,11_00_21
0.706,0.686,11_00_22
0.619,0.69,11_00_24
0.621,0.747,11_00_25
0.664,0.692,11_00_27
0.683,0.707,11_00_28
0.604,0.705,11_00_30
0.547,0.77,11_00_32
0.615,0.727,11_00_33
0.545,0.725,11_00_35
0.596,0.752,11_00_37
0.623,0.704,11_00_38
0.609,0.742,11_00_40
0.611,0.728,11_00_41
0.624,0.683,11_00_43
0.593,0.721,11_00_45
0.634,0.712,11_00_46
0.625,0.762,11_00_48
0.558,0.797,11_00_49
0.593,0.792,11_00_51
0.619,0.769,11_00_53
0.625,0.736,11_00_54
0.645,0.745,11_00_56
0.659,0.686,11_00_57
0.671,0.741,11_01_08
0.68,0.759,11_01_09
0.677,0.771,11_01_11
0.675,0.701,11_01_13
0.615,0.777,11_01_14
0.567,0.76,11_01_16
0.603,0.695,11_01_17
0.63,0.714,11_01_19
0.646,0.701,11_01_21
0.545,0.773,11_01_22
0.644,0.733,11_01_24
0.605,0.749,11_01_25
0.61,0.754,11_01_27
0.576,0.756,11_01_28
0.637,0.717,11_01_30
0.579,0.74,11_01_32
0.586,0.764,11_01_33
0.635,0.728,11_01_35
0.601,0.789,11_01_36
0.591,0.718,11_01_38
0.597,0.785,11_01_40
0.65,0.719,11_01_41
0.578,0.74,11_01_43
0.626,0.734,11_01_45
0.646,0.72,11_01_46
0.673,0.719,11_01_48
0.624,0.779,11_01_49
0.619,0.759,11_01_51
0.627,0.704,11_01_53
0.625,0.737,11_01_54
0.64,0.678,11_01_56
0.631,0.653,11_01_58
0.646,0.709,11_01_59
0.66,0.737,11_02_01
0.64,0.649,11_02_02
0.6,0.713,11_02_04
0.628,0.769,11_02_06
0.565,0.938,11_02_07
0.66,0.668,11_02_09
0.583,0.744,11_02_11
0.625,0.691,11_02_12
0.689,0.773,11_02_14
0.671,0.811,11_02_16
0.656,0.833,11_02_17
0.701,0.772,11_02_19
0.709,0.762,11_02_20
0.698,0.803,11_02_22
0.708,0.845,11_02_24
0.692,0.769,11_02_25
0.602,0.777,11_02_27
0.719,0.767,11_02_36
0.66,0.711,11_02_37
0.601,0.696,11_02_39
0.718,0.758,11_02_40
0.68,0.77,11_02_42
0.622,0.834,11_02_44
0.732,0.769,11_02_46
0.636,0.724,11_02_47
0.636,0.719,11_02_49
0.638,0.704,11_02_50
0.576,0.807,11_02_52
0.695,0.779,11_02_53
0.72,0.754,11_02_55
0.687,0.776,11_02_57
0.718,0.758,11_02_58
0.659,0.764,11_03_00
0.606,0.753,11_03_02
0.58,0.715,11_03_03
0.608,0.744,11_03_05
0.625,0.749,11_03_06
0.687,0.756,11_03_08
0.603,0.691,11_03_10
0.561,0.758,11_03_11
0.573,0.714,11_03_13
0.627,0.765,11_03_14
0.635,0.669,11_03_16
0.579,0.684,11_03_18
0.635,0.73,11_03_19
0.596,0.751,11_03_21
0.589,0.738,11_03_22
0.593,0.786,11_03_24
0.633,0.732,11_03_26
0.688,0.693,11_03_27
0.628,0.679,11_03_29
0.584,0.767,11_03_31
0.598,0.74,11_03_32
0.633,0.708,11_03_34
0.618,0.668,11_03_35
0.684,0.689,11_03_37
0.67,0.764,11_03_38
0.623,0.715,11_03_40
0.604,0.733,11_03_42
0.619,0.736,11_03_43
0.601,0.82,11_03_55
0.65,0.735,11_03_56
0.565,0.764,11_03_58
0.604,0.816,11_04_00
0.595,0.749,11_04_01
0.613,0.767,11_04_03
0.594,0.719,11_04_04
0.587,0.703,11_04_06
0.623,0.723,11_04_08
0.664,0.656,11_04_09
0.578,0.761,11_04_11
0.632,0.673,11_04_13
0.684,0.728,11_04_14
0.621,0.799,11_04_16
0.625,0.717,11_04_17
0.612,0.717,11_04_19
0.579,0.641,11_04_21
0.634,0.679,11_04_22
0.62,0.648,11_04_24
0.681,0.693,11_04_25
0.614,0.647,11_04_27
0.632,0.682,11_04_29
0.649,0.712,11_04_30
0.629,0.629,11_04_32
0.684,0.66,11_04_34
0.593,0.792,11_04_35
0.619,0.706,11_04_37
0.624,0.715,11_04_39
0.633,0.764,11_04_40
0.599,0.746,11_04_42
0.623,0.653,11_04_44
0.642,0.739,11_04_45
0.622,0.761,11_04_47
0.668,0.675,11_04_48
0.644,0.775,11_04_50
0.658,0.756,11_04_52
0.606,0.709,11_04_53
0.662,0.717,11_04_55
0.691,0.657,11_04_56
0.583,0.78,11_04_58
0.637,0.751,11_05_00
0.602,0.726,11_05_01
0.618,0.736,11_05_03
0.642,0.748,11_05_04
0.634,0.715,11_05_06
0.646,0.685,11_05_08
0.63,0.663,11_05_09
0.661,0.697,11_05_11
0.635,0.72,11_05_13
0.646,0.683,11_05_14
0.636,0.675,11_05_16
0.667,0.733,11_05_18
0.568,0.779,11_05_19
0.595,0.72,11_05_21
0.664,0.697,11_05_22
0.599,0.679,11_05_24
0.658,0.678,11_05_26
0.642,0.717,11_05_27
0.648,0.717,11_05_29
0.626,0.731,11_05_31
0.58,0.768,11_05_32
0.631,0.774,11_05_34
0.637,0.693,11_05_36
0.608,0.725,11_05_37
0.599,0.708,11_05_39
0.645,0.734,11_05_41
0.592,0.709,11_05_42
0.641,0.7,11_05_44
0.599,0.764,11_05_46
0.61,0.761,11_05_47
0.548,0.675,11_05_49
0.552,0.708,11_05_50
0.624,0.712,11_05_52
0.575,0.7,11_05_54
0.624,0.682,11_05_55
0.6,0.692,11_05_57
0.601,0.769,11_05_58
0.642,0.726,11_06_00
0.586,0.734,11_06_02
0.639,0.691,11_06_03
0.629,0.698,11_06_05
0.626,0.702,11_06_07
0.581,0.739,11_06_08
0.632,0.804,11_06_10
0.689,0.75,11_06_11
0.59,0.722,11_06_13
0.612,0.726,11_06_14
0.598,0.745,11_06_16
0.635,0.762,11_06_18
0.568,0.705,11_06_19
0.561,0.753,11_06_21
0.627,0.718,11_06_23
0.678,0.71,11_06_24
0.607,0.677,11_06_26
0.628,0.706,11_06_28
0.628,0.744,11_06_29
0.641,0.69,11_06_31
0.648,0.762,11_06_33
0.542,0.697,11_06_34
0.577,0.788,11_06_36
0.643,0.735,11_06_38
0.58,0.733,11_06_39
0.607,0.708,11_06_41
0.635,0.713,11_06_42
0.653,0.741,11_06_44
0.605,0.798,11_06_46
0.638,0.716,11_06_47
0.615,0.675,11_06_49
0.619,0.744,11_06_50
0.574,0.803,11_06_52
0.562,0.708,11_06_54
0.548,0.719,11_06_55
0.655,0.711,11_06_57
0.645,0.745,11_07_16
0.692,0.776,11_07_18
0.612,0.707,11_07_19
0.646,0.717,11_07_21
0.612,0.671,11_07_23
0.664,0.763,11_07_24
0.637,0.714,11_07_26
0.625,0.645,11_07_28
0.651,0.726,11_07_29
0.621,0.685,11_07_31
0.634,0.76,11_07_33
0.598,0.75,11_07_34
0.652,0.705,11_07_36
0.603,0.693,11_07_38
0.621,0.744,11_07_40
0.629,0.739,11_07_41
0.627,0.651,11_07_43
0.622,0.779,11_07_44
0.59,0.724,11_07_46
0.625,0.699,11_07_48
0.592,0.74,11_07_49
0.646,0.739,11_07_51
0.653,0.701,11_07_53
0.587,0.751,11_07_54
0.635,0.718,11_07_56
0.623,0.7,11_07_57
0.661,0.729,11_07_59
0.659,0.802,11_08_01
0.619,0.697,11_08_02
0.683,0.653,11_08_04
0.639,0.738,11_08_06
0.653,0.718,11_08_07
0.629,0.714,11_08_09
0.632,0.69,11_08_10
0.625,0.782,11_08_12
0.587,0.747,11_08_13
0.658,0.717,11_08_15
0.669,0.686,11_08_17
0.619,0.762,11_08_18
0.644,0.753,11_08_20
0.622,0.712,11_08_22
0.639,0.779,11_08_23
0.613,0.718,11_08_25
0.632,0.675,11_08_27
0.603,0.727,11_09_03
0.693,0.747,11_09_05
0.622,0.737,11_09_07
0.675,0.695,11_09_08
0.652,0.662,11_09_10
0.588,0.745,11_09_11
0.561,0.679,11_09_13
0.599,0.727,11_09_15
0.616,0.71,11_09_17
0.575,0.752,11_09_18
0.649,0.704,11_09_32
0.613,0.722,11_09_33
0.632,0.703,11_09_35
0.666,0.673,11_09_36
0.665,0.692,11_09_38
0.556,0.767,11_09_40
0.688,0.754,11_09_41
0.598,0.689,11_09_43
0.585,0.742,11_09_44
0.66,0.682,11_09_46
0.573,0.733,11_09_47
0.629,0.734,11_09_49
0.563,0.794,11_09_59
0.578,0.745,11_10_01
0.58,0.754,11_10_03
0.622,0.742,11_10_04
0.656,0.749,11_10_06
0.643,0.708,11_10_08
0.624,0.675,11_10_09
0.561,0.762,11_10_11
0.671,0.773,11_10_13
0.633,0.689,11_10_14
0.589,0.706,11_10_16
0.588,0.811,11_10_17
0.597,0.71,11_10_19
0.635,0.698,11_10_20
0.65,0.64,11_10_22
0.647,0.75,11_10_24
0.563,0.675,11_10_25
0.6,0.657,11_10_27
0.626,0.679,11_10_28
0.594,0.737,11_10_30
0.603,0.713,11_10_32
0.639,0.752,11_10_34
0.659,0.665,11_10_35
0.64,0.72,11_10_36
0.63,0.746,11_10_38
0.66,0.656,11_10_40
0.618,0.726,11_10_41
0.557,0.679,11_10_43
0.586,0.744,11_10_45
0.638,0.782,11_10_46
0.543,0.741,11_10_47
0.63,0.749,11_10_49
0.643,0.729,11_10_51
0.564,0.741,11_10_52
0.61,0.75,11_10_54
0.592,0.706,11_10_56
0.56,0.851,11_10_57
0.65,0.715,11_10_59
0.548,0.725,11_11_01
0.63,0.765,11_11_02
0.637,0.815,11_11_04
0.589,0.73,11_11_05
0.554,0.801,11_11_07
0.673,0.717,11_11_09
0.563,0.756,11_12_00
0.545,0.73,11_12_02
0.576,0.693,11_12_03
0.626,0.73,11_12_05
0.657,0.786,11_12_07
0.634,0.761,11_12_08
0.661,0.758,11_12_10
0.614,0.717,11_12_11
0.558,0.733,11_12_13
0.601,0.796,11_12_15
0.59,0.685,11_12_16
0.684,0.689,11_13_04
0.604,0.71,11_13_06
0.686,0.757,11_13_07
0.653,0.796,11_13_09
0.645,0.75,11_13_11
0.639,0.718,11_13_12
0.669,0.641,11_13_14
0.575,0.713,11_13_15
0.608,0.758,11_13_17
0.588,0.8,11_13_19
0.626,0.73,11_13_20
0.611,0.762,11_13_22
0.584,0.749,11_14_07
0.663,0.68,11_14_08
0.633,0.767,11_14_09
0.582,0.77,11_14_11
0.596,0.711,11_14_13
0.644,0.729,11_14_14
0.607,0.705,11_14_16
0.636,0.653,11_14_17
0.634,0.685,11_14_19
0.634,0.753,11_14_21
0.632,0.766,11_14_22
0.642,0.693,11_14_24
0.635,0.65,11_14_26
0.627,0.738,11_14_27
0.588,0.795,11_14_29
0.639,0.65,11_14_30
0.658,0.649,11_14_32
0.633,0.736,11_14_33
0.622,0.722,11_14_35
0.583,0.721,11_14_37
0.691,0.744,11_14_38
0.614,0.74,11_14_40
0.593,0.754,11_14_41
0.616,0.697,11_14_43
0.621,0.734,11_14_45
0.588,0.728,11_14_46
0.68,0.676,11_14_48
0.664,0.774,11_14_49
0.584,0.694,11_14_51
0.61,0.708,11_14_53
0.588,0.73,11_14_54
0.565,0.758,11_14_56
0.596,0.735,11_14_58
0.667,0.729,11_14_59
0.565,0.709,11_15_01
0.689,0.709,11_15_02
0.556,0.722,11_15_04
0.603,0.808,11_15_05
0.639,0.731,11_15_07
0.646,0.766,11_15_13
0.68,0.753,11_15_14
0.624,0.769,11_15_16
0.617,0.685,11_15_18
0.59,0.697,11_15_20
0.625,0.752,11_15_21
0.577,0.746,11_15_23
0.667,0.731,11_15_24
0.537,0.746,11_15_26
0.661,0.698,11_15_27
0.613,0.745,11_15_29
0.556,0.735,11_15_31
0.611,0.732,11_15_32
0.59,0.677,11_15_34
0.631,0.71,11_15_36
0.629,0.74,11_15_37
0.647,0.753,11_15_38
0.648,0.756,11_15_40
0.675,0.735,11_15_41
0.669,0.704,11_15_44
0.596,0.767,11_15_45
0.682,0.781,11_15_47
0.665,0.756,11_15_49
0.665,0.707,11_15_50
0.653,0.746,11_15_52
0.647,0.78,11_15_53
0.655,0.691,11_15_55
0.666,0.74,11_15_57
0.657,0.701,11_15_58
0.589,0.791,11_16_00
0.692,0.763,11_16_01
0.585,0.756,11_16_03
0.612,0.756,11_16_05
0.659,0.674,11_16_06
0.673,0.693,11_16_08
0.639,0.779,11_16_09
0.603,0.807,11_16_11
0.576,0.722,11_16_13
0.655,0.749,11_16_14
0.601,0.768,11_16_16
0.626,0.672,11_16_17
0.606,0.79,11_16_19
0.583,0.759,11_16_21
0.617,0.837,11_16_22
0.641,0.671,11_16_24
0.64,0.783,11_16_25
0.546,0.74,11_16_27
0,0.75,11_16_29
0.581,0.705,11_16_30
0.655,0.676,11_16_32
0.619,0.71,11_16_33
0.66,0.738,11_16_35
0.638,0.662,11_16_37
0.666,0.733,11_16_38
0.622,0.779,11_16_40
0.62,0.744,11_16_41
0.583,0.742,11_16_43
0.63,0.791,11_16_44
0.667,0.712,11_16_46
0.627,0.779,11_16_48
0.639,0.685,11_16_50
0.678,0.762,11_16_51
0.619,0.748,11_16_53
0.617,0.715,11_16_54
0.693,0.676,11_16_56
0.599,0.685,11_16_58
0.692,0.638,11_16_59
0.565,0.711,11_17_01
0.603,0.736,11_17_02
0.588,0.631,11_17_04
0.621,0.764,11_17_06
0.599,0.784,11_17_07
0.611,0.674,11_17_09
0.64,0.675,11_17_10
0.644,0.761,11_17_12
0.583,0.723,11_17_13
0.589,0.711,11_17_15
0.611,0.653,11_17_26
0.585,0.744,11_17_28
0.601,0.707,11_17_30
0.594,0.687,11_17_31
0.612,0.747,11_17_33
0.637,0.691,11_17_34
0.674,0.725,11_17_36
0.629,0.695,11_17_38
0.63,0.717,11_17_39
0.598,0.676,11_17_41
0.589,0.738,11_17_43
0.685,0.723,11_17_44
0.662,0.688,11_17_45
0.614,0.698,11_17_47
0.647,0.669,11_17_49
0.659,0.717,11_17_50
0.591,0.715,11_17_52
0.622,0.721,11_17_53
0.539,0.721,11_17_55
0.614,0.801,11_17_57
0.636,0.685,11_17_58
0.691,0.729,11_18_00
0.576,0.644,11_18_02
0.704,0.63,11_18_03
0.539,0.691,11_18_05
0.629,0.702,11_18_06
0.633,0.676,11_18_08
0.646,0.655,11_18_09
0.592,0.773,11_18_11
0.66,0.668,11_18_13
0.646,0.638,11_18_14
0.632,0.731,11_18_16
0.68,0.711,11_18_17
0.588,0.76,11_18_19
0.57,0.698,11_18_21
0.65,0.663,11_18_22
0.679,0.64,11_18_24
0.587,0.742,11_18_26
0.591,0.772,11_18_27
0.569,0.789,11_18_29
0.611,0.734,11_18_30
0.585,0.69,11_18_32
0.637,0.689,11_18_34
0.628,0.692,11_18_35
0.652,0.707,11_18_37
0.621,0.731,11_18_38
0.647,0.662,11_18_40
0.634,0.732,11_18_41
0.659,0.704,11_18_43
0.581,0.732,11_18_45
0.599,0.708,11_18_46
0.643,0.751,11_18_48
0.633,0.73,11_18_50
0.636,0.718,11_18_51
0.604,0.689,11_18_53
0.638,0.685,11_18_54
0.631,0.669,11_18_56
0.563,0.774,11_18_57
0.603,0.762,11_18_59
0.623,0.668,11_19_01
0.613,0.783,11_19_02
0.628,0.666,11_19_04
0.626,0.712,11_19_05
0.626,0.736,11_19_07
0.631,0.735,11_19_09
0.637,0.701,11_19_10
0.656,0.698,11_19_12
0.629,0.743,11_19_14
0.619,0.765,11_19_15
0.625,0.66,11_19_17
