khoảng cách trên,khoảng cách dưới
0.703,0.888,12_44_15
0.696,0.785,12_44_17
0.688,0.844,12_44_19
0.624,0.846,12_44_20
0.652,0.891,12_44_22
0.699,0.887,12_44_23
0.62,0.784,12_44_25
0.625,0.787,12_44_27
0.61,0.894,12_44_28
0.655,0.828,12_44_30
0.616,0.792,12_44_31
0.678,0.856,12_44_33
0.733,0.803,12_44_34
0.729,0.824,12_44_36
0.801,0.787,12_44_41
0.678,0.76,12_44_42
0.704,0.893,12_44_44
0.681,0.749,12_44_46
0.679,0.751,12_44_47
0.672,0.841,12_44_49
0.74,0.83,12_44_51
0.668,0.808,12_44_52
0.681,0.77,12_44_54
0.659,0.784,12_44_55
0.649,0.816,12_44_57
0.646,0.849,12_44_58
0.668,0.822,12_45_00
0.703,0.847,12_45_02
0.64,0.815,12_45_03
0.677,0.811,12_45_05
0.671,0.866,12_45_06
0.782,0.785,12_45_08
0.696,0.787,12_45_10
0.684,0.866,12_45_11
0.608,0.847,12_45_13
0.689,0.791,12_45_14
0.726,0.799,12_45_16
0.678,0.851,12_45_18
0.689,0.792,12_45_19
0.688,0.815,12_45_21
0.667,0.851,12_45_23
0.652,0.791,12_45_24
0.661,0.86,12_45_26
0.658,0.862,12_45_27
0.651,0.802,12_45_29
0.671,0.807,12_45_31
0.668,0.772,12_45_32
0.652,0.833,12_45_34
0.683,0.8,12_45_35
0.649,0.821,12_45_37
0.69,0.796,12_45_39
0.631,0.848,12_45_40
0.69,0.746,12_45_42
0.699,0.829,12_45_43
0.681,0.753,12_45_45
0.704,0.781,12_45_47
0.675,0.781,12_45_48
0.656,0.739,12_45_50
0.66,0.766,12_45_51
0.694,0.748,12_45_53
0.694,0.736,12_45_54
0.74,0.783,12_45_56
0.632,0.82,12_45_58
0.634,0.798,12_45_59
0.633,0.84,12_46_01
0.628,0.751,12_46_02
0.649,0.821,12_46_04
0.629,0.782,12_46_06
0.751,0.758,12_46_07
0.671,0.732,12_46_09
0.669,0.825,12_46_10
0.666,0.816,12_46_12
0.729,0.782,12_46_14
0.704,0.877,12_46_15
0.627,0.929,12_46_17
0.617,0.848,12_46_18
0.625,0.784,12_46_20
0.698,0.765,12_46_22
0.627,0.772,12_46_23
0.617,0.842,12_46_25
0.646,0.87,12_46_27
0.631,0.753,12_46_28
0.666,0.831,12_46_30
0.633,0.858,12_46_31
0.67,0.818,12_46_33
0.628,0.824,12_46_34
0.557,0.89,12_46_36
0.622,0.862,12_46_38
0.66,0.841,12_46_39
0.616,0.811,12_46_41
0.758,0.805,12_46_43
0.661,0.811,12_46_44
0.626,0.762,12_46_46
0.687,0.809,12_46_47
0.654,0.79,12_46_49
0.691,0.808,12_46_51
0.654,0.843,12_46_52
0.671,0.777,12_46_54
0.72,0.8,12_46_55
0,0.741,12_46_57
0.686,0.873,12_46_58
0.65,0.816,12_47_13
0.614,0.802,12_47_15
0.662,0.825,12_47_17
0.658,0.784,12_47_18
0.709,0.811,12_47_20
0.721,0.765,12_47_21
0.656,0.767,12_47_23
0.748,0.786,12_47_25
0.718,0.906,12_47_26
0.696,0.841,12_47_28
0.716,0.838,12_47_30
0.701,0.849,12_47_31
0.692,0.784,12_47_33
0.723,0.773,12_47_34
0.721,0.765,12_47_36
0.674,0.794,12_47_38
0.58,0.748,12_47_39
0.718,0.768,12_47_41
0.676,0.763,12_47_42
0.694,0.829,12_47_44
0.671,0.74,12_47_46
0.679,0.828,12_47_47
0.66,0.806,12_47_49
0.663,0.811,12_47_51
0.692,0.759,12_47_52
0.708,0.743,12_47_53
0.653,0.765,12_47_55
0.675,0.812,12_47_57
0.724,0.728,12_47_58
0.664,0.709,12_48_00
0.683,0.782,12_48_01
0.658,0.745,12_48_03
0.666,0.724,12_48_05
0.697,0.802,12_48_06
0.642,0.781,12_48_08
0.645,0.777,12_48_09
0.665,0.816,12_48_11
0.712,0.86,12_48_13
0.653,0.807,12_48_14
0.652,0.929,12_48_16
0.656,0.754,12_48_17
0.713,0.843,12_48_19
0.638,0.833,12_48_21
0.699,0.848,12_48_22
0.608,0.885,12_48_24
0.667,0.873,12_48_25
0.652,0.774,12_48_27
0.68,0.769,12_48_29
0.738,0.792,12_48_30
0.713,0.854,12_48_32
0.704,0.785,12_48_33
0.65,0.805,12_48_35
0.688,0.757,12_48_37
0.708,0.799,12_48_38
0.682,0.75,12_48_40
0.684,0.824,12_48_42
0.626,0.863,12_48_43
0.624,0.824,12_48_45
0.643,0.753,12_48_46
0,0.857,12_48_49
0.593,0.788,12_49_05
0.68,0.694,12_49_06
0.733,0.765,12_49_08
0.647,0.799,12_49_09
0.607,0.796,12_49_11
0.627,0.763,12_49_12
0.7,0.789,12_49_14
0.698,0.781,12_49_16
0.611,0.853,12_49_18
0.651,0.764,12_49_19
0.632,0.795,12_49_21
0.671,0.798,12_49_22
0.692,0.827,12_49_24
0.667,0.808,12_49_26
0.661,0.786,12_49_27
0.657,0.819,12_49_29
0.645,0.823,12_49_31
0.666,0.834,12_49_32
0.703,0.786,12_49_34
0.721,0.732,12_49_35
0.723,0.758,12_49_37
0.679,0.875,12_49_38
0.626,0.819,12_49_40
0.637,0.861,12_49_42
0.629,0.813,12_49_43
0.67,0.731,12_49_45
0.722,0.794,12_49_46
0.667,0.769,12_49_48
0.666,0.771,12_49_50
0.617,0.828,12_49_51
0.638,0.893,12_49_53
0.667,0.859,12_49_54
0.663,0.84,12_49_56
0.587,0.793,12_49_58
0.63,0.892,12_49_59
0.642,0.827,12_50_01
0.682,0.837,12_50_02
0.652,0.845,12_50_04
0.665,0.839,12_50_05
0.707,0.783,12_50_07
0.692,0.744,12_50_09
0.677,0.797,12_50_10
0.736,0.743,12_50_12
0.581,0.906,12_50_13
0.654,0.816,12_50_15
0.705,0.745,12_50_17
0.673,0.846,12_50_19
0.671,0.743,12_50_20
0.633,0.817,12_50_22
0.693,0.926,12_50_23
0.711,0.79,12_50_25
0.659,0.843,12_50_26
0.631,0.774,12_50_28
0.654,0.829,12_50_30
0.653,0.78,12_50_31
0.684,0.823,12_50_33
0.643,0.808,12_50_35
0.579,0.79,12_50_36
0.641,0.817,12_50_37
0.695,0.848,12_50_39
0.707,0.844,12_50_40
0.672,0.783,12_50_42
0.699,0.868,12_50_44
0.633,0.808,12_50_45
0.717,0.796,12_50_47
0.732,0.805,12_50_49
0.72,0.805,12_50_50
0.653,0.775,12_50_52
0.645,0.809,12_50_53
0.645,0.869,12_50_55
0.661,0.846,12_50_56
0.648,0.824,12_50_58
0.644,0.925,12_51_00
0.691,0.826,12_51_02
0.679,0.818,12_51_03
0.669,0.82,12_51_05
0.67,0.804,12_51_06
0.702,0.763,12_51_08
0.648,0.762,12_51_09
0.659,0.778,12_51_11
0.623,0.849,12_51_13
0.57,0.879,12_51_15
0.654,0.809,12_51_16
0.656,0.823,12_51_18
0.651,0.78,12_51_20
0.708,0.809,12_51_21
0.703,0.767,12_51_23
0.653,0.779,12_51_24
0.637,0.756,12_51_26
0.663,0.789,12_51_28
0.642,0.791,12_51_29
0.686,0.772,12_51_31
0.681,0.71,12_51_33
0.626,0.822,12_51_34
0.686,0.807,12_51_36
0.622,0.789,12_51_37
0.651,0.817,12_51_39
0.677,0.782,12_51_41
0.695,0.815,12_51_42
0.721,0.754,12_51_44
0.682,0.803,12_51_45
0.624,0.823,12_51_47
0.654,0.792,12_51_48
0.672,0.851,12_51_50
0.651,0.799,12_51_52
0.728,0.81,12_51_53
0.65,0.933,12_51_55
0.661,0.94,12_51_57
0.697,0.822,12_51_58
0.684,0.795,12_52_00
0.589,0.843,12_52_01
0.686,0.808,12_52_03
0.669,0.773,12_52_04
0.651,0.797,12_52_06
0.667,0.752,12_52_08
0.634,0.791,12_52_09
0.627,0.833,12_52_11
0.652,0.754,12_52_13
0.685,0.797,12_52_14
0.674,0.736,12_52_16
0.645,0.738,12_52_18
0.728,0.723,12_52_19
0.642,0.76,12_52_21
0.646,0.711,12_52_22
0.631,0.921,12_52_24
0.705,0.875,12_52_25
0.615,0.835,12_52_27
0.625,0.757,12_52_29
0.645,0.833,12_52_30
0.617,0.726,12_52_32
0.634,0.812,12_52_34
0.695,0.833,12_52_49
0.615,0.897,12_52_50
0.634,0.813,12_52_52
0.624,0.825,12_52_54
0.647,0.811,12_52_55
0.614,0.805,12_52_57
0.634,0.838,12_52_58
0.617,0.857,12_53_00
0.682,0.817,12_53_02
0.601,0.814,12_53_03
0.647,0.737,12_53_05
0.624,0.826,12_53_06
0.646,0.779,12_53_08
0.657,0.763,12_53_10
0.65,0.788,12_53_11
0.661,0.813,12_53_13
0.623,0.847,12_53_15
0.643,0.799,12_53_16
0.664,0.832,12_53_18
0.708,0.74,12_53_19
0.636,0.78,12_53_21
0.695,0.824,12_53_23
0.618,0.728,12_53_24
0.656,0.784,12_53_26
0.687,0.784,12_53_27
0.659,0.748,12_53_29
0.593,0.761,12_53_31
0.657,0.779,12_53_32
0.634,0.78,12_53_34
0.68,0.74,12_53_55
0.624,0.854,12_53_56
0.613,0.836,12_53_58
0.604,0.805,12_53_59
0.663,0.781,12_54_01
0.662,0.814,12_54_03
0.6,0.748,12_54_04
0.675,0.838,12_54_06
0.664,0.87,12_54_08
0.673,0.776,12_54_09
0.739,0.761,12_54_11
0.702,0.757,12_54_12
0.655,0.752,12_54_14
0.627,0.765,12_54_23
0.651,0.738,12_54_25
0.634,0.759,12_54_27
0.724,0.748,12_54_28
0.695,0.793,12_54_30
0.63,0.871,12_54_32
0.672,0.884,12_54_33
0.691,0.764,12_54_35
0.651,0.817,12_54_36
0.662,0.746,12_54_38
0.654,0.848,12_54_40
0.685,0.799,12_54_41
0.674,0.824,12_54_43
0.646,0.797,12_54_44
0.652,0.809,12_54_46
0.674,0.785,12_54_47
0.677,0.765,12_54_49
0.617,0.809,12_54_51
0.73,0.821,12_54_53
0.643,0.766,12_54_54
0.641,0.856,12_54_56
0.659,0.795,12_54_58
0.754,0.791,12_54_59
0.679,0.789,12_55_01
0.679,0.771,12_55_02
0.701,0.802,12_55_03
0.705,0.763,12_55_05
0.641,0.818,12_55_07
0.683,0.846,12_55_09
0.719,0.796,12_55_10
0.643,0.793,12_55_12
0.634,0.771,12_55_13
0.658,0.841,12_55_15
0.687,0.808,12_55_17
0.681,0.791,12_55_18
0.708,0.845,12_55_20
0.643,0.802,12_55_21
0.622,0.765,12_55_23
0.692,0.842,12_55_25
0.65,0.751,12_55_27
0.685,0.753,12_55_28
0.688,0.803,12_55_29
0.636,0.795,12_55_31
0.653,0.79,12_55_33
0,0.802,12_55_35
0.655,0.756,12_55_36
0.638,0.788,12_55_38
0.619,0.776,12_55_39
0.642,0.849,12_55_41
0.694,0.849,12_55_43
0.594,0.82,12_55_44
0.64,0.795,12_55_46
0.635,0.808,12_55_47
0.623,0.849,12_55_49
0.67,0.844,12_55_50
0.64,0.795,12_55_52
0.661,0.774,12_55_54
0.622,0.812,12_55_56
0.667,0.792,12_55_57
0.668,0.85,12_55_59
0.645,0.838,12_56_00
0.695,0.816,12_56_02
0.633,0.728,12_56_03
0.646,0.845,12_56_05
0.62,0.85,12_56_07
0.659,0.788,12_56_08
0.644,0.78,12_56_10
0.651,0.744,12_56_12
0.644,0.735,12_56_13
0.588,0.896,12_56_15
0.636,0.779,12_56_16
0.653,0.792,12_56_18
0.631,0.781,12_56_20
0.605,0.839,12_56_21
0.704,0.777,12_56_23
0.625,0.918,12_56_25
0.609,0.821,12_56_26
0.617,0.813,12_56_28
0.686,0.817,12_56_29
0.651,0.749,12_56_31
0.695,0.802,12_56_33
0.666,0.837,12_56_34
0.657,0.861,12_56_36
0.687,0.807,12_56_37
0.634,0.902,12_56_39
0.675,0.785,12_56_41
0.567,0.844,12_56_42
0.618,0.829,12_56_44
0.693,0.807,12_56_45
0.634,0.807,12_56_47
0.709,0.831,12_56_49
0.672,0.719,12_56_50
0.701,0.819,12_56_51
0.698,0.845,12_56_53
0.668,0.795,12_57_01
0.68,0.808,12_57_02
0.655,0.789,12_57_04
0.685,0.818,12_57_06
0.62,0.857,12_57_07
0.636,0.797,12_57_09
0.605,0.816,12_57_11
0.685,0.817,12_57_12
0.668,0.864,12_57_14
0.641,0.709,12_57_16
0.694,0.777,12_57_17
0.678,0.87,12_57_19
0.655,0.827,12_57_20
0.405,0.847,12_57_22
0.678,0.8,12_57_24
0.674,0.786,12_57_25
0.661,0.84,12_57_27
0.658,0.719,12_57_28
0.636,0.758,12_57_30
0.643,0.907,12_57_31
0.613,0.803,12_57_33
0.618,0.904,12_57_35
0.647,0.8,12_57_36
0.653,0.81,12_57_38
0.705,0.816,12_57_39
0.692,0.846,12_57_41
0.668,0.765,12_57_43
0.648,0.765,12_57_44
0.673,0.777,12_57_46
0.631,0.833,12_57_47
0.658,0.835,12_57_49
0.639,0.817,12_57_51
0.659,0.873,12_57_59
0.697,0.769,12_58_01
0.615,0.815,12_58_03
0.62,0.749,12_58_04
0.655,0.784,12_58_06
0.621,0.719,12_58_08
0.643,0.843,12_58_09
0.739,0.752,12_58_11
0.652,0.756,12_58_13
0.723,0.734,12_58_14
0.654,0.796,12_58_16
0.724,0.751,12_58_17
0.643,0.791,12_58_19
0.73,0.818,12_58_21
0.684,0.792,12_58_22
0.642,0.887,12_58_24
0.617,0.878,12_58_25
0.584,0.849,12_58_27
0.702,0.797,12_58_28
0.668,0.84,12_58_30
0.607,0.856,12_58_32
0.652,0.818,12_58_33
0.636,0.868,12_58_35
0.638,0.789,12_58_37
0.729,0.855,12_58_38
0.57,0.773,12_58_40
0.662,0.857,12_58_41
0.699,0.833,12_58_43
0.631,0.801,12_58_47
0.689,0.813,12_58_48
0.58,0.847,12_58_50
0.635,0.789,12_58_51
0.682,0.843,12_58_53
0.635,0.852,12_58_54
0.657,0.773,12_58_56
0.762,0.771,12_58_57
0.646,0.832,12_58_59
0.685,0.747,12_59_01
0.688,0.675,12_59_02
0.656,0.794,12_59_04
0.614,0.772,12_59_05
0.649,0.806,12_59_07
0.7,0.749,12_59_09
0.63,0.75,12_59_10
0.72,0.753,12_59_12
0.67,0.82,12_59_13
0.638,0.81,12_59_15
0.6,0.787,12_59_17
0.65,0.818,12_59_18
0.638,0.757,12_59_20
0.644,0.839,12_59_22
0.668,0.802,12_59_23
0.648,0.877,12_59_25
0.633,0.811,12_59_26
0.678,0.82,12_59_28
0.622,0.787,12_59_30
0.635,0.776,12_59_31
0.585,0.84,12_59_33
0.619,0.78,12_59_35
0.633,0.793,12_59_37
0.65,0.832,12_59_38
0.696,0.693,12_59_40
0.627,0.808,12_59_42
0.65,0.886,12_59_43
0.672,0.833,12_59_45
0.668,0.73,12_59_47
0.698,0.764,12_59_48
0.669,0.844,12_59_50
0.742,0.85,12_59_51
0.664,0.824,12_59_53
0.631,0.838,12_59_54
0.656,0.771,12_59_56
0.702,0.828,12_59_58
0.626,0.768,12_59_59
0.681,0.864,13_00_01
0.688,0.874,13_00_02
0.707,0.853,13_00_04
0.674,0.849,13_00_06
0.723,0.813,13_00_07
0.716,0.814,13_00_09
0.689,0.84,13_00_10
0.696,0.83,13_00_12
0.668,0.827,13_00_14
0.668,0.823,13_00_15
0.629,0.808,13_00_17
0.735,0.819,13_00_19
0.667,0.821,13_00_20
0.669,0.792,13_00_30
0.654,0.864,13_00_32
0.613,0.814,13_00_33
0.656,0.77,13_00_35
0.705,0.797,13_00_37
0.695,0.727,13_00_38
0.688,0.767,13_00_40
0.665,0.781,13_00_41
0.718,0.8,13_00_43
0.686,0.712,13_00_45
0.7,0.89,13_00_46
0.676,0.751,13_00_48
0.652,0.823,13_00_50
0.645,0.868,13_00_51
0.621,0.788,13_00_53
0.641,0.848,13_00_54
0.689,0.808,13_00_56
0.65,0.823,13_00_58
0.591,0.867,13_00_59
0.63,0.81,13_01_01
0.669,0.784,13_01_02
0.641,0.845,13_01_04
0.627,0.777,13_01_06
0.712,0.835,13_01_07
0.63,0.846,13_01_09
0.659,0.907,13_01_10
0.663,0.831,13_01_12
0.647,0.861,13_01_13
0.741,0.821,13_01_23
0.641,0.847,13_01_24
0.656,0.892,13_01_26
0.626,0.873,13_01_27
0.686,0.909,13_01_29
0.631,0.898,13_01_30
0.648,0.851,13_01_32
0.687,0.85,13_01_34
0.678,0.803,13_01_36
0.693,0.811,13_01_37
0.661,0.791,13_01_38
0.684,0.839,13_01_40
0.632,0.865,13_01_42
0.609,0.816,13_01_44
0.654,0.836,13_01_45
0.64,0.825,13_01_47
0.654,0.775,13_01_48
0.668,0.88,13_01_50
0.656,0.851,13_01_51
0.734,0.773,13_01_53
0.623,0.835,13_01_55
0.647,0.857,13_01_56
0.626,0.804,13_01_58
0.708,0.803,13_01_59
0.664,0.814,13_02_01
0.635,0.823,13_02_03
0.617,0.842,13_02_04
0.674,0.76,13_02_06
0.665,0.833,13_02_07
0.66,0.794,13_02_09
0.664,0.79,13_02_11
0.623,0.789,13_02_12
0.606,0.758,13_02_14
0.65,0.888,13_02_15
0.68,0.746,13_02_17
0.65,0.772,13_02_31
0.686,0.8,13_02_32
0.705,0.773,13_02_34
0.686,0.816,13_02_36
0.671,0.841,13_02_38
0.65,0.799,13_02_39
0.641,0.821,13_02_41
0.628,0.827,13_02_42
0.608,0.824,13_02_44
0.645,0.768,13_02_46
0.635,0.773,13_02_47
0.632,0.874,13_02_49
0.627,0.915,13_02_50
0.594,0.796,13_02_52
0.641,0.806,13_02_53
0.647,0.735,13_02_55
0.675,0.757,13_02_57
0.646,0.9,13_02_58
0.612,0.921,13_02_59
0.691,0.878,13_03_01
0.566,0.837,13_03_03
0.605,0.804,13_03_04
0.625,0.687,13_03_06
0.633,0.815,13_03_08
0.698,0.86,13_03_10
0.644,0.879,13_03_11
0.643,0.834,13_03_12
0.684,0.856,13_03_14
0.697,0.85,13_03_16
0.643,0.92,13_03_17
0.63,0.873,13_03_19
0.59,0.822,13_03_21
0.661,0.852,13_03_22
0.571,0.859,13_03_23
0.685,0.831,13_03_25
0.598,0.864,13_03_27
0.636,0.865,13_03_28
0.638,0.877,13_03_34
0.674,0.778,13_03_35
0.615,0.866,13_03_37
0.672,0.848,13_03_38
0.681,0.772,13_03_40
0.622,0.782,13_03_42
0.647,0.838,13_03_43
0.653,0.745,13_03_45
0.703,0.785,13_03_48
0.662,0.795,13_03_50
0.622,0.868,13_03_52
0.653,0.795,13_03_54
0.649,0.757,13_03_55
0.655,0.798,13_03_57
0.676,0.787,13_03_58
0.696,0.728,13_04_00
0.632,0.877,13_04_02
0.676,0.8,13_04_03
0.642,0.765,13_04_05
0.682,0.873,13_04_07
0.628,0.813,13_04_11
0.713,0.912,13_04_13
0.629,0.774,13_04_15
0.667,0.825,13_04_16
0.677,0.845,13_04_18
0,0.869,13_04_19
0.709,0.876,13_04_21
0.627,0.86,13_04_22
0.667,0.85,13_04_25
0.699,0.885,13_04_26
0.686,0.883,13_04_28
0.682,0.839,13_04_30
0.644,0.874,13_04_32
0.67,0.932,13_04_34
0.615,0.787,13_04_36
0.677,0.833,13_04_37
0.679,0.874,13_04_39
0.649,0.809,13_04_41
0.669,0.873,13_04_42
0.719,0.776,13_04_44
0.659,0.79,13_04_46
0.601,0.769,13_04_47
0.615,0.786,13_04_49
0.644,0.811,13_04_50
0.709,0.765,13_04_52
0.651,0.848,13_04_53
0.653,0.844,13_04_55
0.626,0.809,13_04_56
0.675,0.807,13_04_58
0.64,0.804,13_05_00
0.672,0.771,13_05_02
0.566,0.884,13_05_03
0.602,0.847,13_05_05
0.64,0.908,13_05_06
0.684,0.823,13_05_08
0.716,0.796,13_05_09
0.641,0.789,13_05_18
0.623,0.748,13_05_20
0.676,0.837,13_05_21
0.621,0.808,13_05_23
0.674,0.825,13_05_27
0.704,0.799,13_05_28
0.579,0.819,13_05_30
0.612,0.852,13_05_31
0.674,0.77,13_05_34
0.63,0.801,13_05_36
0.586,0.866,13_05_38
0.596,0.856,13_05_39
0.63,0.843,13_05_42
0.578,0.827,13_05_44
0.572,0.874,13_05_46
0.617,0.826,13_05_58
0.582,0.845,13_06_00
0.608,0.883,13_06_02
0.572,0.856,13_06_03
0.658,0.864,13_06_05
0.644,0.736,13_06_06
0.631,0.809,13_06_08
0.644,0.829,13_06_09
0.621,0.778,13_06_11
0.655,0.778,13_06_13
0.64,0.759,13_06_14
0.625,0.742,13_06_16
0.62,0.794,13_06_18
0.63,0.774,13_06_24
0.639,0.772,13_06_25
0.606,0.727,13_06_27
0.609,0.789,13_06_28
0.609,0.901,13_06_30
0.628,0.862,13_06_31
0.672,0.723,13_06_33
0.598,0.839,13_06_35
0.675,0.799,13_06_36
0.672,0.778,13_06_38
0.682,0.8,13_06_40
0.615,0.756,13_06_41
0.71,0.739,13_06_43
0.623,0.787,13_06_44
0.601,0.833,13_06_46
0.585,0.81,13_06_48
0.685,0.764,13_06_49
0.607,0.88,13_06_51
0.626,0.833,13_06_52
0.637,0.848,13_06_54
0.62,0.746,13_06_56
0.653,0.855,13_06_57
0.659,0.803,13_06_59
0.609,0.833,13_07_00
0.655,0.809,13_07_02
0.646,0.798,13_07_04
0.654,0.805,13_07_06
0.716,0.842,13_07_07
0.649,0.769,13_07_09
0.693,0.765,13_07_21
0.731,0.77,13_07_22
0.646,0.829,13_07_24
0.638,0.775,13_07_26
0.637,0.872,13_07_27
0.675,0.848,13_07_29
0.644,0.794,13_07_31
0.596,0.794,13_07_32
0.664,0.826,13_07_34
0.612,0.816,13_07_35
0.662,0.81,13_07_37
0.703,0.861,13_07_38
0.683,0.8,13_07_40
0.686,0.8,13_07_42
0.672,0.872,13_07_43
0.661,0.809,13_07_49
0.672,0.745,13_07_50
0.629,0.867,13_07_52
0.66,0.83,13_07_54
0.681,0.884,13_07_55
0.711,0.755,13_07_57
0.609,0.777,13_07_58
0.662,0.762,13_08_00
0.686,0.823,13_08_02
0.67,0.782,13_08_03
0.687,0.818,13_08_05
0.6,0.843,13_08_06
0.669,0.793,13_08_08
0.613,0.784,13_08_09
0.63,0.827,13_08_11
0.633,0.782,13_08_13
0.627,0.789,13_08_15
0.741,0.863,13_08_16
0.651,0.83,13_08_18
0.614,0.821,13_08_19
0.673,0.832,13_08_21
0.578,0.843,13_08_22
0.715,0.809,13_08_35
0.608,0.902,13_08_37
0.64,0.838,13_08_38
0.624,0.949,13_08_40
0.624,0.821,13_08_41
0.665,0.816,13_08_43
0.631,0.833,13_08_45
0.578,0.872,13_08_46
0.591,0.791,13_08_48
0.626,0.819,13_08_49
0.648,0.761,13_08_51
0.624,0.768,13_08_53
0.646,0.813,13_08_54
0.649,0.973,13_08_56
0.672,0.757,13_08_57
0.626,0.854,13_08_59
0.75,0.861,13_09_01
0.638,0.878,13_09_02
0.678,0.822,13_09_04
0.639,0.907,13_09_05
0.616,0.845,13_09_07
0.613,0.933,13_09_09
0.637,0.802,13_09_10
0.608,0.846,13_09_12
0.649,0.848,13_09_14
0.64,0.79,13_09_15
0.672,0.855,13_09_17
0.656,0.814,13_09_18
0.549,0.917,13_09_20
0.635,0.847,13_09_21
0.617,0.809,13_09_29
0.676,0.847,13_09_31
0.682,0.789,13_09_32
0.688,0.849,13_09_34
0.622,0.827,13_09_36
0.654,0.841,13_09_37
0.625,0.816,13_09_39
0.665,0.848,13_09_40
0.582,0.878,13_09_42
0.685,0.822,13_09_44
0.599,0.811,13_09_45
0.7,0.799,13_09_47
0.63,0.86,13_09_48
0.667,0.831,13_09_50
0.635,0.834,13_09_52
0.642,0.777,13_09_53
0.622,0.866,13_09_55
0.605,0.869,13_09_56
0.649,0.804,13_09_58
0.653,0.809,13_10_00
0.651,0.784,13_10_01
0.617,0.788,13_10_03
0.531,0.798,13_10_04
0.594,0.837,13_10_06
0.671,0.831,13_10_08
0.59,0.818,13_10_09
0.613,0.853,13_10_11
0.633,0.903,13_10_12
0.616,0.922,13_10_14
0.615,0.775,13_10_16
0.594,0.767,13_10_17
0.57,0.805,13_10_19
0.67,0.728,13_10_20
0.618,0.767,13_10_22
0.665,0.778,13_10_23
0.651,0.804,13_10_25
0.619,0.835,13_10_27
0.574,0.875,13_10_28
0.654,0.922,13_10_30
0.661,0.876,13_10_32
0.604,0.858,13_10_33
0.646,0.86,13_10_35
0.628,0.852,13_10_36
0.613,0.758,13_10_38
0.612,0.866,13_10_40
0.544,0.879,13_10_41
0.546,0.869,13_10_43
0.591,0.746,13_10_44
0.663,0.799,13_10_46
0.631,0.805,13_10_47
0.654,0.832,13_10_49
0.659,0.836,13_10_51
0.683,0.759,13_10_52
0.703,0.716,13_10_54
0.645,0.778,13_10_56
0.592,0.796,13_10_57
0.643,0.813,13_10_59
0.612,0.837,13_11_00
0.639,0.789,13_11_02
0.629,0.771,13_11_04
0.634,0.839,13_11_05
0.593,0.81,13_11_07
0.679,0.798,13_11_08
0.598,0.787,13_11_10
0.653,0.824,13_11_12
0.568,0.822,13_11_26
0.653,0.904,13_11_27
0.626,0.845,13_11_29
0.596,0.855,13_11_31
0.617,0.793,13_11_32
0.649,0.776,13_11_34
0.652,0.853,13_11_36
0.627,0.765,13_11_37
0.652,0.829,13_11_39
0.659,0.758,13_11_40
0.735,0.785,13_11_42
0.607,0.883,13_11_44
0.689,0.79,13_11_45
0.657,0.747,13_11_47
0.669,0.821,13_11_48
0.643,0.754,13_11_50
0.609,0.832,13_11_51
0.661,0.824,13_11_53
0.652,0.922,13_11_55
0.667,0.766,13_11_56
0.756,0.767,13_11_58
0.684,0.801,13_12_00
0.629,0.828,13_12_01
0.647,0.832,13_12_03
0.641,0.846,13_12_05
0.62,0.779,13_12_06
0.674,0.706,13_12_08
0.606,0.828,13_12_09
0.631,0.765,13_12_11
0.634,0.897,13_12_38
0.652,0.837,13_12_40
0.709,0.804,13_12_42
0.601,0.846,13_12_43
0.662,0.888,13_12_45
0.576,0.808,13_12_46
0.636,0.769,13_12_48
0.64,0.793,13_12_49
0.591,0.858,13_12_51
0.593,0.877,13_12_53
0.634,0.681,13_12_54
0.621,0.881,13_12_56
0.621,0.866,13_12_58
0.641,0.868,13_12_59
0.623,0.786,13_13_01
0.684,0.851,13_13_02
0.619,0.793,13_13_04
0.653,0.779,13_13_06
0.673,0.782,13_13_07
0.668,0.89,13_13_09
0.634,0.826,13_13_10
0.635,0.826,13_13_12
0.638,0.776,13_13_14
0.66,0.797,13_13_15
0.625,0.825,13_13_17
0.641,0.862,13_13_18
0.63,0.959,13_13_20
0.593,0.841,13_13_21
0.59,0.891,13_13_23
0.702,0.79,13_13_25
0.653,0.902,13_13_26
0.587,0.857,13_13_28
0.698,0.797,13_13_30
0.645,0.836,13_13_31
0.61,0.828,13_13_33
0.621,0.813,13_13_34
0.535,0.821,13_13_36
0.54,0.779,13_13_37
0.615,0.789,13_13_39
0.631,0.812,13_13_41
0.615,0.83,13_13_42
0.682,0.763,13_13_44
0.596,0.869,13_13_45
0.606,0.82,13_13_47
0.621,0.76,13_13_49
0.651,0.831,13_13_50
0.589,0.79,13_13_52
0.611,0.854,13_14_03
0.587,0.791,13_14_04
0.631,0.753,13_14_06
0.702,0.83,13_14_08
0.647,0.82,13_14_09
0.703,0.817,13_14_11
0.63,0.801,13_14_13
0.634,0.865,13_14_14
0.599,0.775,13_14_16
0.629,0.796,13_14_17
0.629,0.876,13_14_19
0.613,0.887,13_14_21
0.615,0.859,13_14_22
0.606,0.86,13_14_24
0.691,0.818,13_14_25
0.695,0.79,13_14_27
0.684,0.823,13_14_28
0.676,0.896,13_14_30
0.645,0.788,13_14_31
0.645,0.877,13_14_33
0.648,0.867,13_14_35
0.642,0.732,13_14_36
0.668,0.887,13_14_38
0.64,0.842,13_14_40
0.659,0.858,13_14_41
0.746,0.809,13_14_43
0.682,0.791,13_14_45
0.682,0.903,13_14_46
0.663,0.775,13_14_48
0.635,0.828,13_14_54
0.653,0.804,13_14_56
